OCI,delta_OCI,temp_indoor,humi_indoor,ac_mode_class
0.6002,0.0096,22.59,64.69,2
0.6097,0.0095,22.62,64.72,2
0.5752,-0.0345,22.65,64.76,2
0.5744,-0.0008,22.68,64.79,2
0.5969,0.0225,22.72,64.82,2
0.6124,0.0155,22.73,64.86,2
0.6066,-0.0058,22.66,64.89,2
0.5735,-0.0331,22.62,64.92,2
0.5688,-0.0047,22.54,64.95,2
0.5688,-0.0001,22.59,64.98,2
0.5914,0.0226,22.55,65.01,2
0.6103,0.0189,22.54,65.04,2
0.6219,0.0117,22.53,65.07,2
0.6672,0.0453,22.53,65.1,2
0.6576,-0.0096,22.56,65.13,2
0.6875,0.0299,22.56,65.17,2
0.712,0.0244,22.77,65.2,2
0.7087,-0.0033,22.87,65.23,2
0.6361,-0.0726,22.97,65.26,2
0.6541,0.018,22.91,65.28,2
0.4757,-0.1784,22.89,65.3,2
0.5167,0.0411,22.82,65.32,2
0.3785,-0.1383,23.02,65.38,1
0.4393,0.0609,23.24,65.43,1
0.5056,0.0663,23.14,65.45,2
0.5376,0.032,23.07,65.46,2
0.5407,0.0031,22.94,65.48,2
0.5413,0.0006,22.83,65.5,2
0.3849,-0.1564,23.01,65.55,1
0.4481,0.0632,23.17,65.6,1
0.468,0.0199,23.1,65.61,2
0.5156,0.0476,23.04,65.63,2
0.5814,0.0659,23.02,65.64,2
0.6439,0.0624,22.9,65.66,2
0.6082,-0.0357,22.82,65.68,2
0.59,-0.0183,22.82,65.69,2
0.5844,-0.0056,22.8,65.71,2
0.6098,0.0254,22.77,65.73,2
0.6143,0.0045,22.78,65.74,2
0.6035,-0.0107,22.76,65.76,2
0.6118,0.0083,22.72,65.77,2
0.5982,-0.0136,22.72,65.79,2
0.587,-0.0112,22.61,65.8,2
0.5832,-0.0038,22.6,65.81,2
0.5944,0.0112,22.59,65.83,2
0.6097,0.0153,22.61,65.84,2
0.6148,0.0052,22.59,65.86,2
0.6005,-0.0144,22.63,65.87,2
0.4335,-0.167,22.83,65.91,1
0.4736,0.0401,23.19,65.96,1
0.539,0.0655,23.1,65.97,2
0.5573,0.0183,23.06,65.97,2
0.5494,-0.0079,23.07,65.98,2
0.5667,0.0174,23.05,65.99,2
0.6052,0.0385,22.91,66.0,2
0.5675,-0.0377,22.86,66.01,2
0.5408,-0.0267,22.82,66.02,2
0.5212,-0.0195,22.79,66.02,2
0.5248,0.0036,22.76,66.03,2
0.5757,0.0509,22.7,66.04,2
0.5692,-0.0065,22.72,66.04,2
0.6017,0.0325,22.76,66.05,2
0.6244,0.0227,22.73,66.06,2
0.639,0.0146,22.82,66.07,2
0.6582,0.0193,22.77,66.09,2
0.6378,-0.0205,22.84,66.1,2
0.6177,-0.0201,22.8,66.1,2
0.5824,-0.0353,22.71,66.11,2
0.5788,-0.0037,22.64,66.12,2
0.5673,-0.0114,22.7,66.12,2
0.5712,0.0038,22.73,66.13,2
0.5726,0.0015,22.65,66.14,2
0.5883,0.0157,22.63,66.14,2
0.6289,0.0406,22.68,66.15,2
0.6697,0.0408,22.83,66.16,2
0.6551,-0.0145,22.77,66.17,2
0.6023,-0.0528,22.7,66.18,2
0.6358,0.0335,22.78,66.19,2
0.6383,0.0025,22.8,66.19,2
0.6497,0.0114,22.75,66.2,2
0.6294,-0.0204,22.7,66.21,2
0.6101,-0.0192,22.74,66.22,2
0.614,0.0038,22.8,66.22,2
0.5964,-0.0176,22.85,66.23,2
0.6278,0.0314,22.79,66.24,2
0.6569,0.0291,22.8,66.24,2
0.6553,-0.0015,22.81,66.25,2
0.6425,-0.0128,22.81,66.26,2
0.6416,-0.0009,22.81,66.27,2
0.6393,-0.0023,22.84,66.27,2
0.6426,0.0033,22.82,66.28,2
0.6452,0.0026,22.88,66.29,2
0.662,0.0168,22.82,66.29,2
0.6591,-0.0029,22.76,66.3,2
0.6562,-0.0029,22.73,66.31,2
0.685,0.0287,22.76,66.32,2
0.6748,-0.0101,22.8,66.32,2
0.6667,-0.0082,22.79,66.33,2
0.6677,0.001,22.76,66.34,2
0.6726,0.0049,22.85,66.34,2
0.6741,0.0015,22.86,66.35,2
0.643,-0.0311,22.87,66.36,2
0.629,-0.014,22.84,66.36,2
0.6243,-0.0047,22.81,66.36,2
0.6481,0.0238,22.84,66.37,2
0.6446,-0.0035,22.86,66.37,2
0.6515,0.0069,22.87,66.38,2
0.6522,0.0007,22.83,66.38,2
0.6616,0.0093,22.86,66.39,2
0.6439,-0.0177,22.82,66.39,2
0.6306,-0.0133,22.76,66.4,2
0.6229,-0.0078,22.67,66.4,2
0.6057,-0.0172,22.66,66.4,2
0.596,-0.0097,22.81,66.4,2
0.618,0.022,22.81,66.41,2
0.6807,0.0627,22.81,66.41,2
0.6657,-0.015,22.87,66.42,2
0.4897,-0.176,22.83,66.41,2
0.5472,0.0575,22.77,66.41,2
0.5465,-0.0007,22.74,66.41,2
0.5973,0.0508,22.71,66.41,2
0.6254,0.0281,22.78,66.42,2
0.6173,-0.0081,22.78,66.42,2
0.6518,0.0344,22.75,66.42,2
0.6579,0.0061,22.67,66.43,2
0.6571,-0.0008,22.76,66.43,2
0.6504,-0.0067,22.7,66.44,2
0.6813,0.0309,22.63,66.44,2
0.68,-0.0013,22.69,66.45,2
0.6754,-0.0046,22.77,66.45,2
0.6952,0.0198,22.79,66.46,2
0.6624,-0.0327,22.82,66.46,2
0.6626,0.0002,22.86,66.47,2
0.6713,0.0087,22.87,66.47,2
0.6988,0.0275,22.85,66.47,2
0.6692,-0.0296,22.81,66.48,2
0.6931,0.0238,22.83,66.48,2
0.6832,-0.0099,22.8,66.49,2
0.6483,-0.0349,22.72,66.49,2
0.6661,0.0178,22.75,66.49,2
0.6668,0.0007,22.74,66.5,2
0.6749,0.0082,22.76,66.5,2
0.6831,0.0082,22.86,66.51,2
0.6843,0.0012,22.84,66.51,2
0.6924,0.008,22.91,66.51,2
0.7018,0.0094,22.87,66.52,2
0.7173,0.0155,22.85,66.52,2
0.6931,-0.0241,22.93,66.53,2
0.6855,-0.0076,22.97,66.53,2
0.6433,-0.0422,22.96,66.53,2
0.6199,-0.0234,22.98,66.53,2
0.6365,0.0166,22.96,66.54,2
0.6447,0.0082,22.97,66.54,2
0.6424,-0.0024,22.97,66.54,2
0.6364,-0.006,22.92,66.54,2
0.6539,0.0175,22.89,66.54,2
0.6832,0.0293,22.85,66.54,2
0.6976,0.0144,22.9,66.55,2
0.6923,-0.0053,22.86,66.55,2
0.6587,-0.0336,22.84,66.55,2
0.664,0.0052,22.84,66.56,2
0.6841,0.0202,22.86,66.56,2
0.7267,0.0425,22.92,66.56,2
0.7368,0.0101,22.9,66.57,2
0.7487,0.012,22.95,66.58,2
0.758,0.0092,22.98,66.58,2
0.7144,-0.0436,22.97,66.59,2
0.7152,0.0008,22.88,66.59,2
0.7008,-0.0143,22.92,66.59,2
0.6664,-0.0344,22.99,66.6,2
0.6861,0.0197,23.03,66.6,2
0.7047,0.0186,23.02,66.6,2
0.7265,0.0218,22.99,66.61,2
0.7306,0.0041,22.97,66.61,2
0.7461,0.0155,22.91,66.61,2
0.7169,-0.0291,22.84,66.62,2
0.6631,-0.0539,22.88,66.62,2
0.6713,0.0083,22.85,66.62,2
0.6621,-0.0092,22.88,66.62,2
0.6074,-0.0547,22.88,66.62,2
0.5864,-0.021,22.81,66.62,2
0.6243,0.0378,22.77,66.61,2
0.6431,0.0188,22.81,66.61,2
0.652,0.0089,22.87,66.62,2
0.6768,0.0248,22.9,66.62,2
0.7086,0.0318,22.88,66.62,2
0.6843,-0.0243,22.82,66.62,2
0.6748,-0.0095,22.77,66.62,2
0.6438,-0.031,22.78,66.62,2
0.6463,0.0025,22.83,66.62,2
0.6134,-0.0329,22.81,66.62,2
0.6397,0.0264,22.84,66.62,2
0.6698,0.0301,22.87,66.62,2
0.6824,0.0126,22.92,66.62,2
0.6586,-0.0238,22.85,66.62,2
0.6609,0.0022,22.86,66.62,2
0.6808,0.0199,22.81,66.63,2
0.6932,0.0124,22.71,66.63,2
0.6915,-0.0017,22.74,66.63,2
0.7,0.0085,22.79,66.63,2
0.7226,0.0226,22.84,66.64,2
0.7023,-0.0203,22.86,66.64,2
0.6837,-0.0186,22.91,66.64,2
0.6624,-0.0213,22.85,66.64,2
0.6925,0.0301,22.85,66.64,2
0.7207,0.0282,22.95,66.64,2
0.7504,0.0297,22.96,66.65,2
0.7791,0.0287,23.05,66.66,2
0.7793,0.0002,23.07,66.66,2
0.7779,-0.0014,23.09,66.67,2
0.7905,0.0127,23.17,66.67,2
0.7826,-0.008,23.1,66.68,2
0.7895,0.007,23.12,66.68,2
0.8078,0.0183,23.08,66.69,2
0.7895,-0.0183,23.07,66.7,2
0.8067,0.0173,23.09,66.7,2
0.7825,-0.0242,23.11,66.71,2
0.8088,0.0263,23.1,66.71,2
0.8046,-0.0042,23.14,66.72,2
0.7598,-0.0448,23.03,66.72,2
0.7395,-0.0203,23.09,66.73,2
0.72,-0.0195,23.04,66.73,2
0.7376,0.0176,23.01,66.73,2
0.7734,0.0358,23.0,66.73,2
0.7869,0.0135,23.09,66.74,2
0.754,-0.0329,23.07,66.74,2
0.7342,-0.0198,23.05,66.74,2
0.702,-0.0322,23.07,66.74,2
0.7218,0.0198,23.01,66.75,2
0.7548,0.0329,22.98,66.75,2
0.7424,-0.0124,22.87,66.75,2
0.7495,0.0071,22.89,66.75,2
0.6961,-0.0534,22.92,66.75,2
0.6699,-0.0262,22.83,66.75,2
0.6871,0.0172,22.81,66.75,2
0.665,-0.0222,22.87,66.75,2
0.6544,-0.0105,22.95,66.75,2
0.6736,0.0192,22.93,66.75,2
0.6983,0.0247,22.99,66.75,2
0.7158,0.0175,22.93,66.75,2
0.7521,0.0363,22.92,66.75,2
0.7743,0.0222,22.85,66.75,2
0.7734,-0.0009,22.8,66.76,2
0.7856,0.0122,22.81,66.76,2
0.7713,-0.0143,22.87,66.76,2
0.7369,-0.0344,22.88,66.77,2
0.7478,0.0109,22.9,66.77,2
0.763,0.0151,22.83,66.77,2
0.7925,0.0295,22.78,66.77,2
0.7293,-0.0632,22.83,66.78,2
0.7089,-0.0203,22.87,66.78,2
0.6786,-0.0303,22.72,66.77,2
0.7059,0.0272,22.8,66.77,2
0.6776,-0.0283,22.87,66.77,2
0.6638,-0.0138,22.82,66.77,2
0.6747,0.0109,22.89,66.77,2
0.7093,0.0346,22.88,66.77,2
0.7319,0.0226,22.89,66.77,2
0.6758,-0.0561,22.82,66.77,2
0.6838,0.008,22.9,66.77,2
0.7012,0.0174,22.87,66.77,2
0.716,0.0148,22.84,66.77,2
0.7231,0.0071,22.84,66.77,2
0.7435,0.0205,22.87,66.77,2
0.7599,0.0164,22.89,66.77,2
0.7321,-0.0278,22.87,66.77,2
0.7521,0.02,22.91,66.78,2
0.7563,0.0042,22.82,66.78,2
0.7561,-0.0003,22.91,66.78,2
0.7267,-0.0293,22.88,66.78,2
0.7,-0.0268,23.02,66.78,2
0.7173,0.0173,23.03,66.78,2
0.7168,-0.0004,22.99,66.78,2
0.7317,0.0149,22.99,66.78,2
0.7009,-0.0308,22.96,66.78,2
0.6944,-0.0065,22.98,66.78,2
0.7108,0.0164,23.0,66.78,2
0.7055,-0.0053,23.03,66.78,2
0.7012,-0.0042,22.99,66.78,2
0.693,-0.0082,22.98,66.78,2
0.6735,-0.0194,22.96,66.78,2
0.6788,0.0052,22.98,66.77,2
0.6967,0.018,22.94,66.77,2
0.6959,-0.0009,22.99,66.77,2
0.6726,-0.0233,22.97,66.77,2
0.6988,0.0262,22.9,66.77,2
0.7243,0.0255,22.92,66.77,2
0.7112,-0.0131,22.98,66.77,2
0.73,0.0188,23.07,66.77,2
0.7274,-0.0026,23.09,66.77,2
0.7497,0.0223,23.03,66.78,2
0.7624,0.0128,23.07,66.78,2
0.7299,-0.0325,23.13,66.78,2
0.7173,-0.0126,23.13,66.78,2
0.7168,-0.0005,23.12,66.78,2
0.7373,0.0205,23.12,66.78,2
0.7488,0.0115,23.07,66.78,2
0.7312,-0.0176,23.17,66.78,2
0.7209,-0.0103,23.12,66.78,2
0.7367,0.0158,23.03,66.79,2
0.7487,0.012,22.95,66.79,2
0.7342,-0.0145,22.94,66.79,2
0.6963,-0.0379,22.95,66.79,2
0.694,-0.0023,22.96,66.79,2
0.7057,0.0117,22.94,66.79,2
0.7273,0.0216,22.84,66.79,2
0.7257,-0.0016,22.88,66.79,2
0.7078,-0.018,22.86,66.79,2
0.7327,0.025,22.86,66.79,2
0.7577,0.025,22.85,66.79,2
0.7524,-0.0054,22.85,66.79,2
0.7432,-0.0092,22.85,66.79,2
0.7576,0.0145,22.89,66.79,2
0.7902,0.0325,22.95,66.8,2
0.7378,-0.0524,22.89,66.8,2
0.7287,-0.0091,22.99,66.8,2
0.7359,0.0072,22.98,66.8,2
0.7569,0.021,23.0,66.8,2
0.7516,-0.0053,22.98,66.8,2
0.7746,0.0229,22.96,66.81,2
0.7905,0.0159,22.96,66.81,2
0.7937,0.0032,23.05,66.81,2
0.7455,-0.0482,23.06,66.81,2
0.7416,-0.0039,22.94,66.82,2
0.7255,-0.0161,22.93,66.82,2
0.7426,0.0171,22.86,66.82,2
0.7332,-0.0093,22.81,66.82,2
0.7502,0.0169,22.84,66.82,2
0.7474,-0.0027,22.85,66.82,2
0.7396,-0.0079,22.9,66.82,2
0.7371,-0.0024,22.94,66.82,2
0.7574,0.0203,22.95,66.82,2
0.7652,0.0078,22.9,66.82,2
0.7734,0.0081,22.95,66.83,2
0.785,0.0116,22.98,66.83,2
0.7625,-0.0225,22.91,66.83,2
0.7537,-0.0088,22.94,66.83,2
0.7231,-0.0306,22.96,66.83,2
0.7244,0.0013,22.97,66.83,2
0.7147,-0.0098,23.04,66.83,2
0.7284,0.0137,23.1,66.83,2
0.7017,-0.0267,23.13,66.83,2
0.6817,-0.02,23.1,66.82,2
0.6914,0.0097,23.04,66.82,2
0.7197,0.0283,23.07,66.82,2
0.7233,0.0036,23.04,66.82,2
0.7089,-0.0144,23.01,66.82,2
0.6389,-0.07,22.99,66.82,2
0.668,0.0291,23.02,66.81,2
0.6978,0.0298,22.92,66.81,2
0.7228,0.025,22.9,66.81,2
0.718,-0.0048,22.93,66.81,2
0.7435,0.0255,23.0,66.81,2
0.7566,0.0131,23.02,66.81,2
0.7785,0.0219,23.01,66.82,2
0.7819,0.0035,22.96,66.82,2
0.7762,-0.0058,23.02,66.82,2
0.7857,0.0096,23.09,66.83,2
0.789,0.0032,23.21,66.83,2
0.772,-0.0169,23.21,66.83,2
0.7332,-0.0389,23.22,66.83,2
0.7476,0.0144,23.12,66.83,2
0.756,0.0084,23.2,66.83,2
0.7166,-0.0393,23.24,66.83,2
0.7311,0.0145,23.22,66.83,2
0.7377,0.0066,23.25,66.83,2
0.6879,-0.0498,23.2,66.83,2
0.669,-0.019,23.15,66.83,2
0.6751,0.0062,23.15,66.82,2
0.7125,0.0373,23.12,66.82,2
0.7082,-0.0043,23.12,66.82,2
0.7247,0.0165,23.02,66.82,2
0.7549,0.0302,23.1,66.82,2
0.7675,0.0126,22.98,66.82,2
0.7947,0.0272,23.09,66.83,2
0.7499,-0.0448,23.07,66.83,2
0.7559,0.006,23.04,66.83,2
0.7148,-0.0411,23.07,66.83,2
0.7309,0.0161,23.01,66.83,2
0.7253,-0.0056,22.96,66.83,2
0.7277,0.0023,22.9,66.83,2
0.6824,-0.0453,22.93,66.83,2
0.6736,-0.0088,22.86,66.82,2
0.6682,-0.0053,22.81,66.82,2
0.6544,-0.0139,22.82,66.82,2
0.6676,0.0132,22.82,66.81,2
0.695,0.0275,22.86,66.81,2
0.6763,-0.0187,22.89,66.81,2
0.6929,0.0166,22.94,66.81,2
0.6958,0.0029,22.94,66.81,2
0.651,-0.0448,22.97,66.8,2
0.6437,-0.0073,23.02,66.8,2
0.6679,0.0243,22.95,66.8,2
0.6743,0.0063,22.92,66.79,2
0.7056,0.0314,22.89,66.79,2
0.7482,0.0426,22.96,66.8,2
0.7396,-0.0086,22.9,66.8,2
0.7385,-0.0011,22.83,66.8,2
0.7281,-0.0103,22.85,66.8,2
0.7426,0.0145,22.8,66.8,2
0.7273,-0.0153,22.81,66.8,2
0.7206,-0.0067,22.75,66.8,2
0.7032,-0.0174,22.72,66.8,2
0.7226,0.0194,22.79,66.8,2
0.7306,0.008,22.77,66.8,2
0.6808,-0.0498,22.8,66.8,2
0.6515,-0.0293,22.87,66.79,2
0.6548,0.0033,22.77,66.79,2
0.6818,0.027,22.8,66.79,2
0.7093,0.0274,22.76,66.79,2
0.7227,0.0134,22.83,66.79,2
0.7098,-0.0129,22.79,66.79,2
0.7321,0.0223,22.79,66.79,2
0.7391,0.0069,22.87,66.79,2
0.7427,0.0037,22.84,66.79,2
0.7402,-0.0025,22.83,66.79,2
0.7545,0.0142,22.88,66.8,2
0.7528,-0.0017,22.93,66.8,2
0.7433,-0.0095,22.89,66.8,2
0.7495,0.0062,22.8,66.8,2
0.71,-0.0395,22.87,66.8,2
0.7302,0.0203,22.89,66.8,2
0.7576,0.0274,22.9,66.8,2
0.7715,0.0139,22.86,66.8,2
0.7833,0.0118,22.88,66.81,2
0.7809,-0.0025,22.94,66.81,2
0.7716,-0.0092,22.85,66.81,2
0.7715,-0.0001,22.89,66.81,2
0.7477,-0.0239,22.95,66.82,2
0.7586,0.0109,23.0,66.82,2
0.7628,0.0041,23.0,66.82,2
0.7399,-0.0229,22.99,66.82,2
0.7421,0.0022,22.99,66.82,2
0.734,-0.008,22.98,66.82,2
0.6893,-0.0448,23.0,66.82,2
0.6757,-0.0135,23.04,66.82,2
0.6521,-0.0236,22.95,66.81,2
0.6881,0.036,22.91,66.81,2
0.6919,0.0039,22.95,66.81,2
0.6999,0.008,22.94,66.81,2
0.7168,0.0168,22.95,66.81,2
0.7139,-0.0029,22.96,66.81,2
0.6982,-0.0156,22.89,66.81,2
0.6886,-0.0096,22.91,66.8,2
0.7003,0.0116,22.89,66.8,2
0.7241,0.0238,22.95,66.8,2
0.7524,0.0283,22.94,66.8,2
0.7339,-0.0185,22.92,66.81,2
0.7041,-0.0298,22.96,66.8,2
0.7284,0.0243,22.93,66.8,2
0.697,-0.0314,22.88,66.8,2
0.703,0.006,22.9,66.8,2
0.7096,0.0067,22.95,66.8,2
0.7451,0.0355,22.96,66.8,2
0.7747,0.0296,23.02,66.81,2
0.7237,-0.051,23.02,66.81,2
0.7403,0.0166,23.03,66.81,2
0.7733,0.033,22.98,66.81,2
0.7934,0.0202,23.0,66.81,2
0.8104,0.017,22.97,66.82,2
0.7625,-0.048,23.02,66.82,2
0.7703,0.0079,23.01,66.82,2
0.7604,-0.0099,22.96,66.82,2
0.7663,0.0059,22.87,66.82,2
0.7395,-0.0268,22.91,66.83,2
0.7368,-0.0027,23.01,66.83,2
0.7484,0.0116,23.08,66.83,2
0.7736,0.0252,23.12,66.83,2
0.7739,0.0002,23.2,66.83,2
0.7619,-0.012,23.21,66.83,2
0.7528,-0.0091,23.22,66.83,2
0.7167,-0.0361,23.22,66.83,2
0.7322,0.0155,23.23,66.83,2
0.7298,-0.0023,23.17,66.83,2
0.744,0.0141,23.13,66.83,2
0.7491,0.0052,23.06,66.83,2
0.7657,0.0166,23.07,66.84,2
0.7611,-0.0047,23.06,66.84,2
0.7411,-0.0199,23.06,66.84,2
0.7472,0.0061,23.03,66.84,2
0.7534,0.0062,23.05,66.84,2
0.7733,0.0199,23.04,66.84,2
0.7784,0.0052,22.97,66.84,2
0.7841,0.0056,22.98,66.84,2
0.7832,-0.0009,22.99,66.85,2
0.7284,-0.0548,23.0,66.85,2
0.7386,0.0101,23.09,66.85,2
0.7664,0.0278,23.1,66.85,2
0.7768,0.0104,23.04,66.85,2
0.7891,0.0123,23.03,66.85,2
0.7152,-0.0739,23.09,66.85,2
0.6922,-0.0229,23.1,66.85,2
0.6818,-0.0105,23.1,66.85,2
0.722,0.0402,23.13,66.84,2
0.7092,-0.0128,23.12,66.84,2
0.7281,0.019,23.08,66.84,2
0.7191,-0.0091,23.01,66.84,2
0.7358,0.0167,23.02,66.84,2
0.7469,0.0111,23.04,66.84,2
0.754,0.0071,23.1,66.84,2
0.7803,0.0263,23.05,66.85,2
0.7485,-0.0318,23.11,66.85,2
0.7605,0.012,23.08,66.85,2
0.7602,-0.0003,23.1,66.85,2
0.7655,0.0053,23.01,66.85,2
0.7347,-0.0308,23.05,66.85,2
0.6572,-0.0775,23.04,66.85,2
0.6557,-0.0016,22.98,66.84,2
0.6575,0.0019,22.97,66.84,2
0.6816,0.024,22.95,66.83,2
0.7123,0.0307,22.93,66.83,2
0.7389,0.0267,23.0,66.83,2
0.7287,-0.0102,22.96,66.83,2
0.7116,-0.0171,22.89,66.83,2
0.6706,-0.041,22.96,66.83,2
0.6589,-0.0116,23.03,66.83,2
0.6792,0.0202,23.01,66.82,2
0.7022,0.023,23.06,66.82,2
0.6852,-0.017,23.07,66.82,2
0.6968,0.0115,22.99,66.82,2
0.6435,-0.0533,23.03,66.81,2
0.6477,0.0043,22.91,66.81,2
0.6681,0.0204,22.87,66.81,2
0.6441,-0.024,22.88,66.8,2
0.6518,0.0077,22.88,66.8,2
0.6718,0.02,22.87,66.8,2
0.6476,-0.0242,22.84,66.79,2
0.6707,0.0231,22.76,66.79,2
0.6691,-0.0016,22.73,66.79,2
0.6753,0.0062,22.73,66.79,2
0.663,-0.0122,22.73,66.78,2
0.656,-0.0071,22.76,66.78,2
0.6743,0.0184,22.76,66.78,2
0.6354,-0.039,22.72,66.78,2
0.6198,-0.0156,22.71,66.77,2
0.6493,0.0295,22.66,66.77,2
0.644,-0.0053,22.67,66.77,2
0.6598,0.0157,22.71,66.76,2
0.6421,-0.0176,22.76,66.76,2
0.6201,-0.022,22.74,66.76,2
0.6438,0.0237,22.68,66.75,2
0.6668,0.0229,22.68,66.75,2
0.6376,-0.0292,22.65,66.75,2
0.6486,0.011,22.61,66.75,2
0.6805,0.0319,22.51,66.74,2
0.6953,0.0148,22.58,66.74,2
0.6856,-0.0098,22.56,66.74,2
0.6868,0.0012,22.55,66.74,2
0.6579,-0.0289,22.63,66.74,2
0.6777,0.0198,22.68,66.74,2
0.6963,0.0186,22.75,66.74,2
0.7398,0.0435,22.72,66.74,2
0.7591,0.0193,22.68,66.75,2
0.7598,0.0007,22.72,66.75,2
0.7382,-0.0216,22.71,66.75,2
0.691,-0.0471,22.68,66.75,2
0.6824,-0.0087,22.69,66.75,2
0.6699,-0.0124,22.78,66.75,2
0.6674,-0.0025,22.75,66.75,2
0.6918,0.0244,22.72,66.75,2
0.6621,-0.0297,22.74,66.74,2
0.6951,0.033,22.77,66.74,2
0.6672,-0.0278,22.68,66.74,2
0.6563,-0.0109,22.72,66.74,2
0.6388,-0.0175,22.69,66.74,2
0.6664,0.0276,22.73,66.74,2
0.6983,0.0319,22.79,66.74,2
0.7213,0.0231,22.82,66.74,2
0.673,-0.0483,22.86,66.74,2
0.6926,0.0195,22.78,66.74,2
0.6916,-0.001,22.82,66.74,2
0.689,-0.0026,22.77,66.74,2
0.7103,0.0212,22.74,66.74,2
0.672,-0.0383,22.75,66.74,2
0.6897,0.0176,22.8,66.74,2
0.7209,0.0312,22.83,66.74,2
0.7285,0.0077,22.9,66.74,2
0.6631,-0.0654,22.96,66.74,2
0.6317,-0.0314,23.0,66.73,2
0.6351,0.0034,22.84,66.73,2
0.6411,0.006,22.78,66.73,2
0.6843,0.0432,22.8,66.73,2
0.6521,-0.0322,22.76,66.73,2
0.6662,0.0141,22.83,66.72,2
0.6561,-0.0101,22.77,66.72,2
0.6475,-0.0086,22.7,66.72,2
0.6362,-0.0113,22.68,66.72,2
0.6381,0.0019,22.66,66.72,2
0.6339,-0.0042,22.66,66.71,2
0.6406,0.0067,22.69,66.71,2
0.6484,0.0078,22.76,66.71,2
0.6365,-0.0119,22.76,66.71,2
0.6097,-0.0268,22.84,66.7,2
0.658,0.0483,22.94,66.7,2
0.6836,0.0256,23.01,66.7,2
0.7134,0.0298,22.97,66.7,2
0.7051,-0.0083,22.95,66.7,2
0.6582,-0.0469,22.88,66.7,2
0.6381,-0.0202,22.85,66.7,2
0.6633,0.0252,22.76,66.7,2
0.6539,-0.0094,22.8,66.7,2
0.6668,0.0129,22.88,66.7,2
0.6328,-0.034,22.81,66.7,2
0.6187,-0.0141,22.82,66.69,2
0.6174,-0.0013,22.84,66.69,2
0.6418,0.0244,22.88,66.69,2
0.6614,0.0196,22.89,66.69,2
0.6624,0.001,22.88,66.69,2
0.6944,0.0321,22.94,66.69,2
0.51,-0.1845,22.85,66.68,2
0.566,0.056,22.82,66.67,2
0.5992,0.0332,22.89,66.67,2
0.6612,0.062,22.92,66.67,2
0.6576,-0.0036,22.98,66.67,2
0.6512,-0.0063,23.03,66.67,2
0.6206,-0.0307,22.94,66.67,2
0.6143,-0.0063,22.99,66.66,2
0.6114,-0.0029,23.04,66.66,2
0.6435,0.0321,22.97,66.66,2
0.6692,0.0257,22.92,66.66,2
0.6751,0.0058,22.86,66.66,2
0.6498,-0.0253,22.91,66.66,2
0.6515,0.0017,22.85,66.66,2
0.6359,-0.0156,22.8,66.66,2
0.6528,0.0169,22.86,66.66,2
0.6903,0.0375,22.89,66.66,2
