OCI,delta_OCI,temp_indoor,humi_indoor,ac_mode_class
0.6788,0.0294,22.72,64.47,2
0.7072,0.0284,22.68,64.52,2
0.6548,-0.0524,22.85,64.56,2
0.6161,-0.0387,22.81,64.6,2
0.5855,-0.0305,22.87,64.63,2
0.6116,0.0261,22.88,64.67,2
0.6716,0.06,22.91,64.71,2
0.6524,-0.0192,22.84,64.75,2
0.6202,-0.0321,22.91,64.79,2
0.5868,-0.0334,22.86,64.82,2
0.5852,-0.0016,22.89,64.85,2
0.5875,0.0023,22.96,64.89,2
0.5863,-0.0012,22.88,64.92,2
0.5662,-0.0201,22.91,64.95,2
0.5847,0.0185,22.86,64.98,2
0.6088,0.0242,22.86,65.01,2
0.5769,-0.0319,22.92,65.04,2
0.5616,-0.0154,22.86,65.06,2
0.5906,0.0291,22.78,65.09,2
0.634,0.0434,22.71,65.12,2
0.6164,-0.0176,22.77,65.15,2
0.6229,0.0065,22.72,65.18,2
0.6342,0.0113,22.78,65.21,2
0.6155,-0.0187,22.77,65.23,2
0.5944,-0.0212,22.67,65.26,2
0.5868,-0.0075,22.63,65.28,2
0.583,-0.0038,22.63,65.31,2
0.604,0.021,22.65,65.33,2
0.5592,-0.0448,22.66,65.35,2
0.5527,-0.0066,22.64,65.37,2
0.5734,0.0207,22.57,65.39,2
0.5781,0.0047,22.6,65.41,2
0.5769,-0.0012,22.54,65.44,2
0.5947,0.0178,22.59,65.46,2
0.6026,0.0079,22.65,65.48,2
0.5943,-0.0083,22.66,65.5,2
0.6089,0.0147,22.63,65.52,2
0.6072,-0.0017,22.68,65.54,2
0.5784,-0.0288,22.75,65.56,2
0.6161,0.0377,22.65,65.58,2
0.6135,-0.0026,22.63,65.59,2
0.6229,0.0094,22.67,65.61,2
0.5852,-0.0377,22.63,65.63,2
0.5427,-0.0425,22.61,65.65,2
0.5396,-0.0031,22.64,65.66,2
0.5759,0.0363,22.63,65.68,2
0.5545,-0.0215,22.65,65.69,2
0.5449,-0.0095,22.64,65.7,2
0.5379,-0.007,22.65,65.72,2
0.5714,0.0334,22.52,65.73,2
0.6141,0.0428,22.61,65.75,2
0.6131,-0.001,22.7,65.76,2
0.6394,0.0263,22.79,65.78,2
0.651,0.0116,22.78,65.8,2
0.6373,-0.0138,22.81,65.81,2
0.6559,0.0186,22.77,65.83,2
0.6693,0.0135,22.85,65.85,2
0.6604,-0.009,22.77,65.86,2
0.6435,-0.0169,22.77,65.88,2
0.6503,0.0068,22.77,65.89,2
0.6745,0.0242,22.71,65.91,2
0.6955,0.0209,22.76,65.92,2
0.7274,0.0319,22.79,65.94,2
0.7351,0.0077,22.85,65.96,2
0.7673,0.0322,22.77,65.98,2
0.7342,-0.0331,22.87,66.0,2
0.7407,0.0065,22.87,66.01,2
0.7665,0.0259,22.82,66.03,2
0.7633,-0.0033,22.78,66.05,2
0.7516,-0.0117,22.8,66.07,2
0.7412,-0.0104,22.81,66.08,2
0.7308,-0.0104,22.96,66.1,2
0.7081,-0.0227,22.98,66.11,2
0.6636,-0.0445,22.91,66.12,2
0.6888,0.0252,22.93,66.13,2
0.663,-0.0259,22.9,66.14,2
0.6575,-0.0055,22.89,66.15,2
0.668,0.0105,22.9,66.16,2
0.6582,-0.0098,22.86,66.17,2
0.6549,-0.0033,22.85,66.18,2
0.6492,-0.0057,22.86,66.19,2
0.6542,0.0051,22.78,66.2,2
0.6528,-0.0014,22.77,66.21,2
0.6744,0.0216,22.79,66.22,2
0.6662,-0.0082,22.9,66.23,2
0.6661,-0.0001,22.89,66.24,2
0.6481,-0.018,22.98,66.24,2
0.6612,0.0131,22.93,66.25,2
0.6976,0.0364,22.86,66.26,2
0.6592,-0.0384,22.87,66.27,2
0.6466,-0.0126,22.91,66.28,2
0.656,0.0094,22.92,66.28,2
0.6208,-0.0352,22.9,66.29,2
0.5855,-0.0353,22.97,66.29,2
0.605,0.0195,23.0,66.3,2
0.6304,0.0254,22.97,66.3,2
0.6537,0.0233,22.98,66.31,2
0.6588,0.0052,22.93,66.32,2
0.6551,-0.0037,23.0,66.32,2
0.644,-0.0111,22.98,66.33,2
0.6436,-0.0004,22.98,66.33,2
0.6507,0.0072,22.96,66.34,2
0.6684,0.0176,22.89,66.35,2
0.6934,0.0251,22.89,66.35,2
0.6932,-0.0003,22.85,66.36,2
0.6648,-0.0284,22.78,66.37,2
0.6705,0.0057,22.81,66.37,2
0.6245,-0.046,22.81,66.38,2
0.6385,0.0139,22.78,66.38,2
0.6401,0.0017,22.81,66.39,2
0.626,-0.0141,22.82,66.39,2
0.6712,0.0452,22.85,66.4,2
0.6664,-0.0048,22.88,66.4,2
0.6885,0.0221,22.8,66.41,2
0.6638,-0.0247,22.81,66.41,2
0.6931,0.0292,22.92,66.42,2
0.6628,-0.0303,22.89,66.42,2
0.4847,-0.1781,22.9,66.42,2
0.4858,0.0011,22.87,66.42,2
0.5039,0.0181,22.91,66.41,2
0.5258,0.0219,22.81,66.41,2
0.529,0.0032,22.74,66.41,2
0.5498,0.0208,22.79,66.41,2
0.5872,0.0374,22.72,66.41,2
0.6064,0.0192,22.63,66.41,2
0.654,0.0476,22.7,66.42,2
0.6512,-0.0028,22.8,66.42,2
0.6754,0.0242,22.89,66.43,2
0.6529,-0.0225,22.87,66.43,2
0.652,-0.0009,22.84,66.43,2
0.662,0.01,22.86,66.44,2
0.6832,0.0211,22.94,66.44,2
0.6628,-0.0203,22.87,66.45,2
0.6297,-0.0332,22.81,66.45,2
0.6013,-0.0283,22.84,66.45,2
0.5902,-0.0111,22.85,66.45,2
0.6098,0.0196,22.79,66.45,2
0.6265,0.0167,22.67,66.46,2
0.6252,-0.0013,22.64,66.46,2
0.5747,-0.0505,22.72,66.46,2
0.5671,-0.0076,22.72,66.46,2
0.6194,0.0523,22.8,66.46,2
0.6235,0.0041,22.85,66.46,2
0.6558,0.0323,22.86,66.46,2
0.6839,0.0281,22.89,66.47,2
0.707,0.0231,22.92,66.47,2
0.7303,0.0233,22.84,66.48,2
0.7332,0.0029,22.93,66.49,2
0.7472,0.0141,22.99,66.5,2
0.7096,-0.0376,22.98,66.5,2
0.7276,0.018,23.01,66.51,2
0.7441,0.0165,22.96,66.52,2
0.753,0.0088,22.99,66.52,2
0.6867,-0.0663,22.93,66.53,2
0.6696,-0.0171,22.98,66.53,2
0.6687,-0.0009,22.97,66.53,2
0.711,0.0423,22.94,66.54,2
0.7349,0.0239,23.04,66.54,2
0.742,0.0071,23.13,66.55,2
0.7283,-0.0137,23.21,66.55,2
0.7132,-0.0151,23.21,66.56,2
0.7183,0.0051,23.1,66.56,2
0.7154,-0.003,23.0,66.57,2
0.741,0.0256,22.98,66.57,2
0.7544,0.0134,23.02,66.58,2
0.6875,-0.0668,22.96,66.58,2
0.6863,-0.0012,23.01,66.59,2
0.7101,0.0237,23.01,66.59,2
0.6951,-0.015,23.01,66.59,2
0.6818,-0.0133,23.02,66.59,2
0.6691,-0.0127,22.96,66.6,2
0.6791,0.01,23.01,66.6,2
0.6884,0.0093,22.94,66.6,2
0.6902,0.0017,22.88,66.6,2
0.6722,-0.0179,22.8,66.6,2
0.6742,0.002,22.86,66.61,2
0.6794,0.0051,22.82,66.61,2
0.6446,-0.0348,22.84,66.61,2
0.6613,0.0167,22.88,66.61,2
0.6228,-0.0385,22.88,66.61,2
0.6435,0.0208,22.92,66.61,2
0.683,0.0394,22.92,66.61,2
0.6665,-0.0165,22.94,66.61,2
0.6595,-0.007,22.95,66.61,2
0.6665,0.0071,23.02,66.61,2
0.6714,0.0048,23.06,66.61,2
0.6856,0.0142,23.05,66.62,2
0.7073,0.0218,23.03,66.62,2
0.6656,-0.0417,22.98,66.62,2
0.6647,-0.0009,22.97,66.62,2
0.6521,-0.0126,22.97,66.62,2
0.6613,0.0093,22.98,66.62,2
0.6625,0.0012,22.93,66.62,2
0.6371,-0.0254,22.91,66.62,2
0.6584,0.0213,23.0,66.62,2
0.6913,0.0329,23.06,66.62,2
0.6452,-0.0461,23.03,66.62,2
0.6742,0.029,22.99,66.63,2
0.697,0.0227,22.94,66.63,2
0.7309,0.0339,22.94,66.63,2
0.7335,0.0026,22.97,66.64,2
0.7425,0.009,23.08,66.64,2
0.6778,-0.0647,23.17,66.64,2
0.6773,-0.0005,22.99,66.64,2
0.714,0.0367,22.9,66.65,2
0.729,0.015,23.0,66.65,2
0.7158,-0.0132,22.97,66.65,2
0.7122,-0.0036,22.99,66.65,2
0.7391,0.0268,23.01,66.66,2
0.7589,0.0198,22.95,66.66,2
0.7289,-0.0299,22.96,66.67,2
0.6849,-0.0441,22.95,66.67,2
0.7045,0.0196,22.99,66.67,2
0.729,0.0245,23.01,66.67,2
0.6759,-0.0531,22.96,66.67,2
0.687,0.0111,23.01,66.67,2
0.7108,0.0239,22.92,66.68,2
0.7325,0.0217,22.98,66.68,2
0.7452,0.0127,23.05,66.68,2
0.715,-0.0302,22.96,66.68,2
0.7347,0.0198,22.93,66.69,2
0.7521,0.0173,22.98,66.69,2
0.7547,0.0026,23.05,66.7,2
0.7691,0.0144,22.96,66.7,2
0.7731,0.0041,23.03,66.7,2
0.7749,0.0018,23.0,66.71,2
0.7338,-0.0411,22.98,66.71,2
0.7243,-0.0095,23.0,66.71,2
0.71,-0.0143,23.01,66.71,2
0.7201,0.0101,23.11,66.72,2
0.7044,-0.0157,23.05,66.72,2
0.724,0.0195,23.12,66.72,2
0.7057,-0.0183,23.04,66.72,2
0.7177,0.012,23.11,66.72,2
0.6968,-0.021,23.05,66.72,2
0.6746,-0.0221,23.06,66.72,2
0.6949,0.0202,23.1,66.72,2
0.71,0.0152,23.16,66.72,2
0.7275,0.0174,23.08,66.72,2
0.7299,0.0024,23.08,66.73,2
0.7495,0.0196,23.13,66.73,2
0.7649,0.0154,23.16,66.73,2
0.7618,-0.0031,23.08,66.74,2
0.7626,0.0008,23.09,66.74,2
0.7755,0.0129,23.03,66.74,2
0.7861,0.0106,23.04,66.75,2
0.8037,0.0176,22.96,66.75,2
0.7627,-0.041,22.92,66.76,2
0.7555,-0.0072,22.97,66.76,2
0.7677,0.0122,23.01,66.76,2
0.7806,0.0129,23.01,66.77,2
0.7816,0.001,22.95,66.77,2
0.8014,0.0197,23.03,66.77,2
0.7853,-0.016,22.94,66.78,2
0.7866,0.0013,22.99,66.78,2
0.7583,-0.0284,23.04,66.78,2
0.7379,-0.0204,22.99,66.79,2
0.7315,-0.0064,22.96,66.79,2
0.7175,-0.014,22.97,66.79,2
0.7323,0.0148,23.01,66.79,2
0.72,-0.0123,23.03,66.79,2
0.7339,0.0139,23.05,66.79,2
0.7188,-0.015,23.03,66.79,2
0.7167,-0.0022,22.95,66.79,2
0.723,0.0063,22.91,66.79,2
0.7411,0.0181,22.99,66.79,2
0.7509,0.0098,22.87,66.79,2
0.7251,-0.0259,22.96,66.79,2
0.7291,0.0041,23.01,66.79,2
0.7334,0.0042,23.08,66.79,2
0.7358,0.0024,22.99,66.8,2
0.7467,0.011,22.85,66.8,2
0.7578,0.0111,22.81,66.8,2
0.7406,-0.0172,22.75,66.8,2
0.7011,-0.0395,22.82,66.8,2
0.7277,0.0266,22.82,66.8,2
0.7485,0.0208,22.79,66.8,2
0.7539,0.0054,22.79,66.8,2
0.765,0.0111,22.78,66.8,2
0.7408,-0.0242,22.79,66.81,2
0.7412,0.0004,22.76,66.81,2
0.7341,-0.0071,22.91,66.81,2
0.7545,0.0203,22.92,66.81,2
0.7383,-0.0162,22.95,66.81,2
0.7488,0.0105,22.97,66.81,2
0.7713,0.0225,22.92,66.81,2
0.7415,-0.0297,22.92,66.81,2
0.7583,0.0168,22.94,66.82,2
0.7694,0.0111,22.9,66.82,2
0.7509,-0.0185,22.86,66.82,2
0.7283,-0.0226,22.87,66.82,2
0.7414,0.0131,22.99,66.82,2
0.775,0.0336,23.04,66.82,2
0.758,-0.017,23.06,66.82,2
0.7316,-0.0264,23.01,66.82,2
0.6941,-0.0374,22.97,66.82,2
0.6628,-0.0313,22.99,66.82,2
0.6838,0.021,23.0,66.82,2
0.708,0.0241,22.96,66.82,2
0.7008,-0.0072,22.97,66.81,2
0.7222,0.0214,22.91,66.81,2
0.7511,0.0289,22.83,66.82,2
0.7185,-0.0325,22.9,66.81,2
0.7063,-0.0122,22.9,66.81,2
0.7227,0.0164,22.8,66.81,2
0.7331,0.0103,22.84,66.81,2
0.6974,-0.0357,22.78,66.81,2
0.7132,0.0159,22.81,66.81,2
0.7484,0.0351,22.8,66.81,2
0.7513,0.0029,22.75,66.81,2
0.7753,0.024,22.64,66.82,2
0.7763,0.001,22.7,66.82,2
0.7728,-0.0035,22.68,66.82,2
0.7651,-0.0077,22.71,66.82,2
0.7145,-0.0507,22.78,66.82,2
0.701,-0.0135,22.83,66.82,2
0.7147,0.0138,22.94,66.82,2
0.748,0.0332,22.95,66.82,2
0.7018,-0.0462,23.02,66.82,2
0.6765,-0.0253,23.06,66.82,2
0.6836,0.0071,23.02,66.82,2
0.6741,-0.0095,22.97,66.81,2
0.6672,-0.0069,23.05,66.81,2
0.673,0.0058,23.06,66.81,2
0.6695,-0.0034,23.06,66.8,2
0.6849,0.0153,23.0,66.8,2
0.6824,-0.0025,23.11,66.8,2
0.6643,-0.018,23.08,66.8,2
0.6904,0.0261,23.03,66.8,2
0.735,0.0446,23.05,66.8,2
0.7537,0.0187,23.09,66.8,2
0.7594,0.0058,23.07,66.8,2
0.7571,-0.0023,23.06,66.8,2
0.7655,0.0083,23.05,66.81,2
0.7578,-0.0077,22.98,66.81,2
0.7524,-0.0054,23.05,66.81,2
0.7581,0.0057,22.98,66.81,2
0.716,-0.0421,22.98,66.81,2
0.697,-0.019,23.04,66.81,2
0.6993,0.0023,23.03,66.81,2
0.7185,0.0192,23.08,66.81,2
0.7521,0.0336,23.03,66.81,2
0.7707,0.0186,23.07,66.81,2
0.7561,-0.0146,23.17,66.81,2
0.7371,-0.019,23.14,66.81,2
0.7429,0.0058,23.05,66.81,2
0.7253,-0.0177,23.05,66.81,2
0.7347,0.0094,23.07,66.81,2
0.77,0.0353,23.06,66.82,2
0.7679,-0.0021,23.03,66.82,2
0.7438,-0.0241,23.06,66.82,2
0.7483,0.0045,23.09,66.82,2
0.7218,-0.0265,22.99,66.82,2
0.7182,-0.0035,22.99,66.82,2
0.6917,-0.0265,23.0,66.82,2
0.7155,0.0238,22.96,66.82,2
0.7263,0.0108,23.02,66.82,2
0.6979,-0.0284,23.02,66.82,2
0.7002,0.0023,23.06,66.81,2
0.719,0.0188,23.01,66.81,2
0.7225,0.0035,22.97,66.81,2
0.7185,-0.0041,23.0,66.81,2
0.6499,-0.0686,23.04,66.81,2
0.6747,0.0248,23.03,66.81,2
0.7191,0.0445,23.0,66.81,2
0.711,-0.0081,22.92,66.81,2
0.6866,-0.0245,22.94,66.8,2
0.7185,0.0319,22.9,66.8,2
0.7343,0.0158,22.89,66.81,2
0.7423,0.008,22.93,66.81,2
0.7477,0.0054,22.95,66.81,2
0.746,-0.0017,22.95,66.81,2
0.7313,-0.0147,22.98,66.81,2
0.7402,0.0089,22.98,66.81,2
0.7453,0.0051,23.04,66.81,2
0.7103,-0.0349,23.13,66.81,2
0.7268,0.0165,23.12,66.81,2
0.6748,-0.0521,22.96,66.81,2
0.6828,0.0081,23.04,66.81,2
0.7046,0.0218,23.13,66.81,2
0.674,-0.0306,23.1,66.8,2
0.6952,0.0212,23.02,66.8,2
0.7128,0.0176,23.09,66.8,2
0.7144,0.0016,23.08,66.8,2
0.7173,0.0029,23.21,66.8,2
0.7419,0.0246,23.22,66.8,2
0.7679,0.0259,23.11,66.8,2
0.7753,0.0074,22.99,66.81,2
0.7906,0.0153,23.0,66.81,2
0.7939,0.0033,23.0,66.81,2
0.8093,0.0154,23.09,66.82,2
0.7906,-0.0187,23.02,66.82,2
0.7909,0.0003,23.02,66.82,2
0.7706,-0.0203,22.95,66.83,2
0.7537,-0.0169,22.97,66.83,2
0.7688,0.015,22.99,66.83,2
0.7264,-0.0424,23.02,66.83,2
0.695,-0.0314,22.98,66.83,2
0.6894,-0.0056,23.02,66.83,2
0.7047,0.0153,22.94,66.82,2
0.6763,-0.0284,22.93,66.82,2
0.683,0.0067,23.0,66.82,2
0.7124,0.0294,23.01,66.82,2
0.7347,0.0222,23.0,66.82,2
0.7494,0.0147,22.96,66.82,2
0.7808,0.0314,22.98,66.82,2
0.787,0.0062,22.94,66.83,2
0.8143,0.0274,22.94,66.83,2
0.778,-0.0364,22.99,66.83,2
0.7949,0.017,23.01,66.83,2
0.8167,0.0217,23.07,66.84,2
0.8268,0.0101,23.11,66.84,2
0.8287,0.0019,23.15,66.85,2
0.8331,0.0044,23.1,66.85,2
0.819,-0.0141,23.11,66.86,2
0.7977,-0.0213,23.13,66.86,2
0.811,0.0133,23.17,66.86,2
0.8232,0.0122,23.14,66.87,2
0.8139,-0.0092,23.09,66.87,2
0.812,-0.002,23.1,66.87,2
0.7827,-0.0293,23.06,66.87,2
0.7902,0.0075,23.05,66.88,2
0.8023,0.012,22.98,66.88,2
0.7533,-0.0489,22.99,66.88,2
0.7594,0.0061,22.98,66.88,2
0.7422,-0.0172,22.99,66.88,2
0.7652,0.023,23.09,66.88,2
0.7698,0.0046,23.09,66.88,2
0.7414,-0.0284,23.19,66.88,2
0.7482,0.0068,23.14,66.88,2
0.7386,-0.0096,23.09,66.88,2
0.7261,-0.0125,23.17,66.88,2
0.742,0.016,23.17,66.88,2
0.7447,0.0027,23.1,66.88,2
0.7569,0.0121,23.15,66.88,2
0.7291,-0.0278,23.12,66.88,2
0.7059,-0.0232,23.19,66.87,2
0.7074,0.0015,23.16,66.87,2
0.6974,-0.01,23.15,66.87,2
0.6722,-0.0252,23.09,66.87,2
0.6832,0.011,23.01,66.86,2
0.6521,-0.0311,23.07,66.86,2
0.6863,0.0342,23.05,66.86,2
0.7174,0.0311,23.03,66.85,2
0.6941,-0.0233,22.98,66.85,2
0.6938,-0.0003,23.01,66.85,2
0.6989,0.0051,22.97,66.85,2
0.7227,0.0238,22.85,66.85,2
0.707,-0.0157,22.84,66.84,2
0.6972,-0.0098,22.84,66.84,2
0.7237,0.0265,22.79,66.84,2
0.7224,-0.0013,22.78,66.84,2
0.7342,0.0118,22.73,66.84,2
0.7617,0.0275,22.82,66.84,2
0.7701,0.0085,22.8,66.84,2
0.7477,-0.0224,22.79,66.84,2
0.7107,-0.037,22.78,66.84,2
0.7253,0.0146,22.77,66.84,2
0.7189,-0.0065,22.76,66.84,2
0.7313,0.0124,22.74,66.84,2
0.7264,-0.0049,22.73,66.84,2
0.7424,0.016,22.86,66.84,2
0.7364,-0.006,22.85,66.84,2
0.6963,-0.0401,22.82,66.84,2
0.7132,0.0169,22.86,66.84,2
0.6984,-0.0148,22.93,66.84,2
0.7095,0.0111,23.01,66.84,2
0.7405,0.0311,22.95,66.84,2
0.7541,0.0136,23.08,66.84,2
0.7525,-0.0016,23.11,66.84,2
0.7214,-0.0311,23.02,66.84,2
0.7365,0.0151,22.97,66.84,2
0.7567,0.0201,22.99,66.84,2
0.744,-0.0127,23.08,66.84,2
0.7501,0.0062,23.1,66.84,2
0.759,0.0089,23.12,66.84,2
0.7463,-0.0127,23.17,66.84,2
0.7529,0.0066,23.22,66.84,2
0.7692,0.0162,23.17,66.84,2
0.7593,-0.0099,23.21,66.84,2
0.7533,-0.006,23.17,66.85,2
0.7675,0.0142,23.13,66.85,2
0.7875,0.02,23.07,66.85,2
0.7807,-0.0068,23.03,66.85,2
0.7779,-0.0028,22.9,66.85,2
0.7872,0.0094,22.93,66.86,2
0.7864,-0.0008,22.99,66.86,2
0.7845,-0.0019,23.03,66.86,2
0.75,-0.0345,23.06,66.86,2
0.736,-0.0141,23.05,66.86,2
0.747,0.011,22.99,66.86,2
0.7311,-0.0159,22.92,66.86,2
0.7521,0.0211,23.05,66.86,2
0.7659,0.0138,23.05,66.86,2
0.751,-0.0149,23.1,66.86,2
0.7575,0.0065,23.17,66.86,2
0.7435,-0.014,23.1,66.86,2
0.7513,0.0079,23.06,66.86,2
0.7717,0.0203,23.07,66.86,2
0.738,-0.0336,23.02,66.86,2
0.7484,0.0103,22.99,66.86,2
0.7269,-0.0215,22.93,66.86,2
0.739,0.0121,22.94,66.86,2
0.7343,-0.0047,22.95,66.86,2
0.7453,0.011,23.04,66.86,2
0.744,-0.0013,23.09,66.86,2
0.7654,0.0214,23.09,66.86,2
0.7574,-0.0079,23.09,66.86,2
0.7278,-0.0296,23.15,66.86,2
0.7231,-0.0048,23.17,66.86,2
0.739,0.0159,23.16,66.86,2
0.7521,0.0131,23.14,66.86,2
0.7607,0.0086,23.13,66.86,2
0.7551,-0.0057,23.06,66.86,2
0.7423,-0.0127,23.01,66.86,2
0.7315,-0.0108,23.12,66.86,2
0.7318,0.0003,23.13,66.86,2
0.7579,0.0261,23.08,66.86,2
0.7422,-0.0157,23.04,66.86,2
0.7204,-0.0218,23.05,66.86,2
0.7322,0.0118,23.05,66.86,2
0.7198,-0.0124,23.06,66.86,2
0.6883,-0.0315,23.09,66.86,2
0.7101,0.0218,23.09,66.85,2
0.6791,-0.0311,23.11,66.85,2
0.6935,0.0145,23.12,66.85,2
0.6986,0.0051,23.14,66.85,2
0.7349,0.0363,23.1,66.85,2
0.7016,-0.0333,23.09,66.84,2
0.7243,0.0227,23.04,66.84,2
0.763,0.0387,22.97,66.85,2
0.733,-0.03,22.95,66.84,2
0.7085,-0.0245,22.98,66.84,2
0.7059,-0.0027,22.95,66.84,2
0.7223,0.0165,23.0,66.84,2
0.7032,-0.0191,23.02,66.84,2
0.7148,0.0116,22.97,66.84,2
0.7307,0.0158,23.01,66.84,2
0.7098,-0.0208,22.91,66.84,2
0.7284,0.0185,22.97,66.84,2
0.764,0.0357,22.98,66.84,2
0.7638,-0.0003,23.02,66.84,2
0.7687,0.0049,22.99,66.84,2
0.7117,-0.057,23.05,66.84,2
0.7193,0.0077,23.11,66.84,2
0.6842,-0.0352,23.13,66.84,2
0.7065,0.0223,23.14,66.84,2
0.7493,0.0429,23.23,66.84,2
0.7462,-0.0031,23.25,66.84,2
0.7295,-0.0167,23.28,66.84,2
0.6787,-0.0508,23.28,66.83,2
0.6479,-0.0308,23.23,66.83,2
0.6295,-0.0184,23.18,66.82,2
0.6611,0.0316,23.14,66.82,2
0.6949,0.0338,23.1,66.82,2
0.6816,-0.0133,23.12,66.82,2
0.7005,0.0188,23.07,66.82,2
0.6693,-0.0312,22.97,66.81,2
0.6741,0.0048,23.04,66.81,2
0.6476,-0.0265,23.0,66.81,2
0.6357,-0.012,22.92,66.8,2
0.6468,0.0112,22.93,66.8,2
0.6789,0.032,22.81,66.8,2
0.6846,0.0057,22.8,66.79,2
0.6633,-0.0212,22.8,66.79,2
0.6478,-0.0155,22.82,66.79,2
0.6749,0.0271,22.85,66.79,2
0.7198,0.0449,22.82,66.79,2
0.7428,0.023,22.78,66.79,2
0.7544,0.0116,22.8,66.79,2
0.7739,0.0195,22.83,66.79,2
0.7885,0.0147,22.92,66.8,2
0.7917,0.0031,23.03,66.8,2
0.7675,-0.0241,22.98,66.8,2
0.7162,-0.0514,22.93,66.8,2
0.6971,-0.019,22.94,66.8,2
0.6741,-0.0231,22.96,66.8,2
0.6692,-0.0049,22.88,66.8,2
0.7071,0.0379,22.95,66.8,2
0.7045,-0.0026,23.01,66.79,2
0.6977,-0.0068,23.05,66.79,2
0.6905,-0.0072,23.0,66.79,2
0.6821,-0.0084,22.97,66.79,2
0.718,0.0359,22.89,66.79,2
0.6902,-0.0278,22.91,66.79,2
0.7087,0.0185,22.93,66.79,2
0.7081,-0.0006,22.9,66.79,2
0.7311,0.023,22.98,66.79,2
0.7617,0.0306,22.95,66.79,2
0.7326,-0.0291,22.88,66.79,2
0.7507,0.0181,22.97,66.79,2
0.7634,0.0126,23.01,66.8,2
0.7209,-0.0425,23.0,66.8,2
0.7217,0.0008,22.97,66.8,2
0.6646,-0.0572,23.02,66.79,2
0.6535,-0.0111,23.01,66.79,2
0.6834,0.0299,22.91,66.79,2
0.669,-0.0144,23.0,66.79,2
0.6431,-0.0258,22.98,66.78,2
0.6163,-0.0268,23.02,66.78,2
0.6135,-0.0028,22.97,66.77,2
0.5692,-0.0443,22.89,66.77,2
0.551,-0.0182,22.76,66.76,2
0.5729,0.0218,22.84,66.75,2
0.5424,-0.0304,22.81,66.74,2
0.5341,-0.0083,22.84,66.74,2
0.581,0.0469,22.78,66.73,2
0.5769,-0.0041,22.76,66.72,2
0.5937,0.0168,22.84,66.72,2
0.6211,0.0274,22.84,66.72,2
0.5987,-0.0224,22.73,66.71,2
0.5794,-0.0193,22.61,66.71,2
0.5968,0.0174,22.66,66.7,2
0.5822,-0.0147,22.68,66.7,2
0.5914,0.0092,22.59,66.69,2
0.6347,0.0433,22.6,66.69,2
0.6231,-0.0116,22.63,66.69,2
0.6376,0.0145,22.6,66.69,2
0.6279,-0.0097,22.57,66.68,2
0.6004,-0.0274,22.52,66.68,2
0.5771,-0.0233,22.6,66.68,2
0.5778,0.0007,22.58,66.67,2
0.5972,0.0195,22.55,66.67,2
0.623,0.0257,22.63,66.67,2
0.6612,0.0383,22.65,66.67,2
0.6917,0.0305,22.67,66.67,2
0.6915,-0.0002,22.71,66.67,2
0.7111,0.0196,22.74,66.67,2
0.7175,0.0063,22.71,66.67,2
0.5264,-0.1911,22.6,66.67,2
0.5623,0.0359,22.69,66.66,2
0.6139,0.0516,22.62,66.66,2
0.5986,-0.0153,22.67,66.65,2
0.6222,0.0236,22.69,66.65,2
