OCI,delta_OCI,temp_indoor,humi_indoor,ac_mode_class
0.5792,0.012,22.74,66.28,2
0.6176,0.0384,22.75,66.28,2
0.6287,0.0111,22.75,66.29,2
0.6241,-0.0046,22.65,66.29,2
0.6209,-0.0032,22.61,66.3,2
0.5991,-0.0218,22.61,66.3,2
0.5972,-0.002,22.67,66.31,2
0.6298,0.0326,22.68,66.31,2
0.6269,-0.0029,22.61,66.32,2
0.589,-0.0378,22.49,66.32,2
0.6232,0.0342,22.54,66.32,2
0.6592,0.036,22.65,66.33,2
0.6561,-0.0031,22.64,66.34,2
0.642,-0.0141,22.65,66.34,2
0.6424,0.0004,22.61,66.35,2
0.6541,0.0117,22.59,66.35,2
0.6547,0.0006,22.58,66.36,2
0.6636,0.0088,22.66,66.36,2
0.672,0.0084,22.66,66.37,2
0.697,0.025,22.67,66.38,2
0.6607,-0.0362,22.68,66.38,2
0.682,0.0213,22.74,66.39,2
0.643,-0.0391,22.75,66.39,2
0.6708,0.0278,22.7,66.4,2
0.6407,-0.0301,22.74,66.4,2
0.6499,0.0092,22.79,66.41,2
0.6519,0.002,22.83,66.41,2
0.681,0.0291,22.85,66.42,2
0.7059,0.025,22.77,66.43,2
0.6982,-0.0077,22.75,66.43,2
0.6972,-0.001,22.74,66.44,2
0.7006,0.0034,22.67,66.44,2
0.7013,0.0007,22.7,66.45,2
0.7235,0.0223,22.7,66.46,2
0.7343,0.0107,22.72,66.47,2
0.7077,-0.0266,22.75,66.47,2
0.6562,-0.0515,22.71,66.47,2
0.6667,0.0105,22.74,66.48,2
0.6523,-0.0144,22.81,66.48,2
0.6693,0.0171,22.86,66.49,2
0.6795,0.0102,22.83,66.49,2
0.7018,0.0223,22.84,66.5,2
0.6753,-0.0265,22.84,66.5,2
0.6481,-0.0273,22.8,66.5,2
0.624,-0.0241,22.81,66.5,2
0.6405,0.0165,22.79,66.5,2
0.6403,-0.0002,22.8,66.51,2
0.6606,0.0203,22.9,66.51,2
0.685,0.0244,22.94,66.51,2
0.6379,-0.047,22.83,66.52,2
0.6049,-0.0331,22.84,66.52,2
0.5978,-0.0071,22.71,66.51,2
0.5986,0.0008,22.73,66.51,2
0.6322,0.0336,22.75,66.52,2
0.6845,0.0523,22.69,66.52,2
0.6947,0.0102,22.68,66.52,2
0.7093,0.0146,22.68,66.53,2
0.7363,0.027,22.79,66.54,2
0.754,0.0177,22.82,66.54,2
0.7506,-0.0034,22.84,66.55,2
0.7584,0.0078,22.87,66.56,2
0.7767,0.0182,22.88,66.56,2
0.7815,0.0048,22.86,66.57,2
0.8016,0.0202,22.93,66.58,2
0.722,-0.0797,22.97,66.58,2
0.7067,-0.0153,23.01,66.59,2
0.685,-0.0217,23.02,66.59,2
0.6628,-0.0222,23.03,66.59,2
0.669,0.0062,23.0,66.59,2
0.6601,-0.0089,22.98,66.59,2
0.6595,-0.0005,22.95,66.6,2
0.6448,-0.0147,23.0,66.6,2
0.647,0.0022,22.98,66.6,2
0.6642,0.0172,22.99,66.6,2
0.6789,0.0147,22.99,66.6,2
0.7065,0.0277,22.9,66.6,2
0.7157,0.0092,22.95,66.61,2
0.7096,-0.0061,22.96,66.61,2
0.6945,-0.0152,22.96,66.61,2
0.6724,-0.0221,23.01,66.61,2
0.6272,-0.0452,23.02,66.61,2
0.6219,-0.0053,23.11,66.61,2
0.6063,-0.0155,23.15,66.61,2
0.6177,0.0113,23.11,66.61,2
0.5812,-0.0365,23.13,66.61,2
0.5806,-0.0006,23.1,66.6,2
0.6143,0.0337,23.09,66.6,2
0.6255,0.0112,23.12,66.6,2
0.6416,0.0161,23.02,66.6,2
0.6307,-0.0109,22.91,66.6,2
0.6087,-0.022,22.93,66.6,2
0.5961,-0.0125,22.93,66.6,2
0.6101,0.014,22.87,66.59,2
0.6307,0.0206,22.89,66.59,2
0.6611,0.0304,22.85,66.6,2
0.6867,0.0256,22.9,66.6,2
0.7156,0.0289,22.83,66.6,2
0.6887,-0.0269,22.8,66.6,2
0.6924,0.0037,22.74,66.61,2
0.679,-0.0134,22.79,66.61,2
0.6944,0.0154,22.77,66.61,2
0.7298,0.0354,22.78,66.62,2
0.7084,-0.0214,22.88,66.62,2
0.7256,0.0172,22.92,66.62,2
0.7344,0.0088,22.97,66.63,2
0.7255,-0.0089,22.92,66.63,2
0.7042,-0.0212,22.94,66.63,2
0.7238,0.0196,22.94,66.64,2
0.6515,-0.0723,22.88,66.64,2
0.6355,-0.0159,22.76,66.64,2
0.614,-0.0215,22.69,66.63,2
0.6266,0.0126,22.63,66.63,2
0.6431,0.0166,22.67,66.63,2
0.6557,0.0126,22.71,66.63,2
0.6465,-0.0093,22.68,66.63,2
0.6491,0.0026,22.72,66.63,2
0.6778,0.0287,22.72,66.63,2
0.6211,-0.0567,22.68,66.63,2
0.6523,0.0312,22.67,66.63,2
0.6429,-0.0095,22.64,66.63,2
0.6446,0.0018,22.74,66.63,2
0.6249,-0.0197,22.72,66.63,2
0.6124,-0.0125,22.71,66.63,2
0.6295,0.0171,22.73,66.63,2
0.6749,0.0453,22.7,66.63,2
0.6444,-0.0305,22.65,66.63,2
0.6269,-0.0175,22.69,66.63,2
0.6407,0.0138,22.72,66.62,2
0.6645,0.0237,22.69,66.63,2
0.6608,-0.0037,22.72,66.63,2
0.6667,0.006,22.69,66.63,2
0.7095,0.0428,22.61,66.63,2
0.6977,-0.0117,22.64,66.63,2
0.7205,0.0227,22.66,66.64,2
0.7363,0.0158,22.69,66.64,2
0.7484,0.0121,22.69,66.64,2
0.7689,0.0205,22.75,66.65,2
0.7878,0.0189,22.79,66.66,2
0.8045,0.0168,22.87,66.66,2
0.7907,-0.0139,22.87,66.67,2
0.7457,-0.0449,22.84,66.67,2
0.7565,0.0108,22.84,66.68,2
0.7632,0.0067,22.9,66.68,2
0.7351,-0.0281,22.98,66.69,2
0.7313,-0.0037,23.02,66.69,2
0.7296,-0.0017,23.03,66.69,2
0.738,0.0084,23.05,66.69,2
0.7506,0.0126,23.01,66.7,2
0.7575,0.0069,23.01,66.7,2
0.7801,0.0226,23.08,66.71,2
0.8006,0.0205,23.11,66.71,2
0.789,-0.0117,23.18,66.72,2
0.7572,-0.0318,23.16,66.72,2
0.7517,-0.0055,23.06,66.72,2
0.7502,-0.0016,22.99,66.73,2
0.7165,-0.0336,22.97,66.73,2
0.7191,0.0025,22.94,66.73,2
0.6936,-0.0255,22.89,66.73,2
0.6749,-0.0187,22.96,66.73,2
0.6901,0.0153,22.91,66.73,2
0.7019,0.0118,22.84,66.73,2
0.7155,0.0136,22.92,66.73,2
0.7033,-0.0122,22.87,66.73,2
0.6888,-0.0145,22.87,66.73,2
0.7167,0.0279,22.77,66.73,2
0.7103,-0.0064,22.8,66.73,2
0.7077,-0.0026,22.81,66.73,2
0.6729,-0.0348,22.82,66.73,2
0.6334,-0.0395,22.85,66.73,2
0.6592,0.0258,22.89,66.73,2
0.6708,0.0116,22.93,66.73,2
0.6672,-0.0037,22.92,66.73,2
0.653,-0.0142,22.91,66.72,2
0.668,0.015,22.94,66.72,2
0.657,-0.011,22.97,66.72,2
0.6797,0.0227,22.95,66.72,2
0.651,-0.0287,22.93,66.72,2
0.6466,-0.0045,22.87,66.72,2
0.6377,-0.0089,22.83,66.71,2
0.6389,0.0012,22.79,66.71,2
0.6529,0.014,22.79,66.71,2
0.6269,-0.026,22.81,66.71,2
0.6563,0.0294,22.87,66.71,2
0.6875,0.0313,22.88,66.71,2
0.7097,0.0222,22.96,66.71,2
0.7267,0.017,23.03,66.71,2
0.7445,0.0177,23.01,66.71,2
0.7611,0.0166,23.0,66.72,2
0.7719,0.0108,23.02,66.72,2
0.7272,-0.0447,23.01,66.72,2
0.7358,0.0086,23.05,66.73,2
0.6985,-0.0373,23.04,66.73,2
0.6983,-0.0002,23.04,66.73,2
0.668,-0.0303,23.05,66.73,2
0.6667,-0.0013,23.0,66.72,2
0.6684,0.0017,22.99,66.72,2
0.6787,0.0103,22.95,66.72,2
0.682,0.0033,22.93,66.72,2
0.7125,0.0305,22.81,66.72,2
0.7345,0.022,22.77,66.73,2
0.7337,-0.0008,22.82,66.73,2
0.7451,0.0113,22.76,66.73,2
0.7628,0.0178,22.85,66.73,2
0.7818,0.019,22.92,66.74,2
0.7385,-0.0434,23.0,66.74,2
0.7215,-0.0169,22.94,66.74,2
0.7136,-0.008,22.98,66.74,2
0.6888,-0.0248,22.95,66.74,2
0.7058,0.017,23.0,66.74,2
0.7105,0.0048,22.93,66.74,2
0.7135,0.0029,22.95,66.74,2
0.7318,0.0184,22.93,66.75,2
0.7195,-0.0123,22.96,66.75,2
0.7214,0.0019,23.01,66.75,2
0.7446,0.0232,22.96,66.75,2
0.7383,-0.0063,23.01,66.75,2
0.7448,0.0065,23.01,66.75,2
0.7727,0.0279,23.03,66.76,2
0.7638,-0.009,23.1,66.76,2
0.7455,-0.0183,23.1,66.76,2
0.7484,0.0029,23.08,66.77,2
0.7612,0.0127,23.06,66.77,2
0.7322,-0.029,23.08,66.77,2
0.7275,-0.0047,23.01,66.77,2
0.7299,0.0023,23.09,66.77,2
0.7405,0.0106,23.1,66.77,2
0.7166,-0.0239,23.06,66.77,2
0.7327,0.0162,22.96,66.77,2
0.7518,0.0191,22.93,66.78,2
0.7567,0.0049,22.93,66.78,2
0.7537,-0.003,22.92,66.78,2
0.7595,0.0058,23.01,66.78,2
0.7556,-0.0039,22.99,66.79,2
0.7401,-0.0155,23.06,66.79,2
0.7553,0.0152,23.02,66.79,2
0.7492,-0.0061,22.95,66.79,2
0.7545,0.0053,22.94,66.79,2
0.7412,-0.0132,22.99,66.79,2
0.7468,0.0056,23.05,66.8,2
0.7149,-0.0319,22.96,66.79,2
0.7203,0.0054,23.02,66.8,2
0.6926,-0.0277,23.01,66.79,2
0.7133,0.0207,22.99,66.79,2
0.7264,0.013,22.85,66.79,2
0.7469,0.0205,22.93,66.8,2
0.7486,0.0017,22.9,66.8,2
0.7465,-0.0021,22.87,66.8,2
0.7628,0.0163,22.91,66.8,2
0.7073,-0.0556,22.92,66.8,2
0.6816,-0.0257,22.99,66.8,2
0.6938,0.0122,23.02,66.8,2
0.7095,0.0158,23.03,66.8,2
0.7387,0.0291,23.01,66.8,2
0.748,0.0094,23.04,66.8,2
0.7316,-0.0164,23.01,66.8,2
0.7447,0.0131,22.99,66.8,2
0.7346,-0.01,22.98,66.8,2
0.751,0.0164,23.05,66.8,2
0.7221,-0.0289,23.06,66.8,2
0.7072,-0.0149,23.04,66.8,2
0.71,0.0028,23.03,66.8,2
0.7154,0.0054,23.02,66.8,2
0.7204,0.005,23.09,66.8,2
0.7225,0.002,23.07,66.8,2
0.6956,-0.0269,23.09,66.8,2
0.685,-0.0106,23.03,66.8,2
0.7056,0.0206,22.93,66.8,2
0.6823,-0.0233,22.92,66.8,2
0.7074,0.0251,22.88,66.8,2
0.7236,0.0163,22.88,66.8,2
0.7603,0.0367,22.85,66.8,2
0.7744,0.0141,22.87,66.8,2
0.7338,-0.0406,22.96,66.8,2
0.7421,0.0083,22.87,66.8,2
0.7029,-0.0392,22.86,66.8,2
0.7188,0.016,22.81,66.8,2
0.6721,-0.0467,22.85,66.8,2
0.6987,0.0265,22.86,66.8,2
0.726,0.0274,22.92,66.8,2
0.7147,-0.0114,22.95,66.8,2
0.6825,-0.0321,22.91,66.8,2
0.7024,0.0199,22.94,66.8,2
0.7064,0.0041,22.88,66.79,2
0.6902,-0.0162,22.87,66.79,2
0.6692,-0.021,22.98,66.79,2
0.6762,0.007,23.02,66.79,2
0.6921,0.0159,23.01,66.79,2
0.7212,0.0291,23.05,66.79,2
0.7521,0.0309,23.07,66.79,2
0.7083,-0.0438,23.03,66.79,2
0.7309,0.0226,23.09,66.79,2
0.7457,0.0149,23.0,66.79,2
0.7684,0.0227,22.99,66.79,2
0.7621,-0.0064,23.13,66.8,2
0.7771,0.015,23.14,66.8,2
0.7945,0.0174,23.1,66.8,2
0.7784,-0.0161,23.06,66.81,2
0.7949,0.0165,23.1,66.81,2
0.781,-0.014,23.1,66.81,2
0.8061,0.0252,23.0,66.82,2
0.7482,-0.058,23.1,66.82,2
0.6987,-0.0494,22.97,66.82,2
0.7206,0.0219,22.98,66.82,2
0.6812,-0.0394,23.02,66.81,2
0.6696,-0.0116,22.98,66.81,2
0.693,0.0234,23.01,66.81,2
0.6748,-0.0182,22.97,66.81,2
0.6765,0.0017,22.97,66.8,2
0.6434,-0.0331,22.88,66.8,2
0.6527,0.0094,22.95,66.8,2
0.6874,0.0347,22.9,66.8,2
0.7114,0.024,22.85,66.8,2
0.6949,-0.0165,22.89,66.79,2
0.6705,-0.0244,22.84,66.79,2
0.6831,0.0126,22.88,66.79,2
0.7298,0.0467,22.83,66.79,2
0.696,-0.0338,22.82,66.79,2
0.7079,0.0119,22.82,66.79,2
0.6981,-0.0098,22.79,66.79,2
0.6878,-0.0103,22.82,66.79,2
0.7127,0.025,22.75,66.79,2
0.6928,-0.02,22.72,66.79,2
0.6853,-0.0075,22.77,66.78,2
0.6968,0.0116,22.75,66.78,2
0.7176,0.0208,22.82,66.78,2
0.7485,0.0309,22.78,66.79,2
0.7508,0.0022,22.69,66.79,2
0.748,-0.0028,22.68,66.79,2
0.7562,0.0083,22.76,66.79,2
0.7224,-0.0339,22.78,66.79,2
0.7327,0.0103,22.8,66.79,2
0.6835,-0.0492,22.85,66.79,2
0.6873,0.0038,22.86,66.79,2
0.7148,0.0275,22.85,66.79,2
0.731,0.0162,22.85,66.79,2
0.7166,-0.0144,22.86,66.79,2
0.6675,-0.0491,22.87,66.79,2
0.6803,0.0128,22.83,66.79,2
0.6587,-0.0216,22.9,66.78,2
0.6828,0.0241,22.9,66.78,2
0.7019,0.0191,22.91,66.78,2
0.7107,0.0088,23.04,66.78,2
0.7214,0.0107,23.0,66.78,2
0.7327,0.0113,23.03,66.78,2
0.6942,-0.0385,22.95,66.78,2
0.7094,0.0151,23.03,66.78,2
0.6384,-0.0709,22.92,66.78,2
0.6418,0.0034,22.85,66.77,2
0.6482,0.0063,22.81,66.77,2
0.6526,0.0045,22.83,66.77,2
0.6654,0.0128,22.82,66.77,2
0.6591,-0.0063,22.84,66.76,2
0.6567,-0.0023,22.81,66.76,2
0.6545,-0.0022,22.88,66.76,2
0.6886,0.034,22.91,66.76,2
0.6819,-0.0067,22.78,66.76,2
0.6794,-0.0025,22.72,66.76,2
0.6627,-0.0167,22.72,66.75,2
0.6554,-0.0072,22.78,66.75,2
0.6136,-0.0418,22.72,66.75,2
0.6353,0.0217,22.74,66.74,2
0.6275,-0.0078,22.67,66.74,2
0.587,-0.0405,22.65,66.73,2
0.6215,0.0344,22.65,66.73,2
0.6163,-0.0052,22.69,66.73,2
0.6564,0.0401,22.72,66.73,2
0.6633,0.0069,22.72,66.72,2
0.6932,0.0299,22.68,66.72,2
0.6946,0.0014,22.62,66.72,2
0.7121,0.0174,22.66,66.73,2
0.7343,0.0222,22.63,66.73,2
0.7416,0.0073,22.7,66.73,2
0.752,0.0105,22.74,66.73,2
0.7477,-0.0043,22.79,66.74,2
0.7663,0.0186,22.71,66.74,2
0.7778,0.0115,22.78,66.74,2
0.8062,0.0285,22.76,66.75,2
0.8187,0.0125,22.77,66.76,2
0.8221,0.0034,22.78,66.76,2
0.7966,-0.0255,22.89,66.77,2
0.7699,-0.0266,22.91,66.77,2
0.7769,0.0069,22.95,66.77,2
0.798,0.0211,22.98,66.78,2
0.799,0.001,22.99,66.78,2
0.8133,0.0143,22.95,66.79,2
0.7683,-0.045,22.94,66.79,2
0.7839,0.0156,22.97,66.79,2
0.7941,0.0103,22.95,66.8,2
0.746,-0.0482,22.94,66.8,2
0.7575,0.0115,22.94,66.8,2
0.7114,-0.046,22.96,66.8,2
0.7207,0.0092,22.89,66.8,2
0.7326,0.012,22.82,66.8,2
0.7655,0.0329,22.85,66.8,2
0.7363,-0.0293,22.87,66.8,2
0.7246,-0.0117,22.93,66.8,2
0.7185,-0.0061,23.0,66.8,2
0.7101,-0.0084,22.95,66.8,2
0.6804,-0.0297,22.87,66.8,2
0.7052,0.0247,22.92,66.8,2
0.7167,0.0115,22.9,66.8,2
0.7125,-0.0042,22.88,66.8,2
0.7305,0.018,22.92,66.8,2
0.7438,0.0133,22.88,66.8,2
0.708,-0.0358,22.83,66.8,2
0.7175,0.0095,22.97,66.8,2
0.6943,-0.0232,22.97,66.8,2
0.6972,0.003,22.94,66.8,2
0.6881,-0.0091,22.96,66.8,2
0.6652,-0.0229,22.93,66.79,2
0.7015,0.0362,22.91,66.79,2
0.7119,0.0105,22.98,66.79,2
0.7123,0.0004,22.94,66.79,2
0.7314,0.0191,22.94,66.79,2
0.6756,-0.0558,22.85,66.79,2
0.6942,0.0186,22.84,66.79,2
0.6879,-0.0063,22.89,66.79,2
0.6842,-0.0037,22.85,66.79,2
0.7084,0.0241,22.81,66.79,2
0.6933,-0.0151,22.87,66.79,2
0.6679,-0.0254,22.8,66.78,2
0.6462,-0.0216,22.73,66.78,2
0.6723,0.0261,22.75,66.78,2
0.6892,0.0169,22.73,66.78,2
0.7096,0.0204,22.69,66.78,2
0.645,-0.0646,22.71,66.77,2
0.6547,0.0098,22.7,66.77,2
0.667,0.0123,22.73,66.77,2
0.681,0.014,22.77,66.77,2
0.7004,0.0194,22.75,66.77,2
0.6822,-0.0182,22.72,66.77,2
0.6675,-0.0147,22.59,66.76,2
0.6779,0.0104,22.67,66.76,2
0.7154,0.0375,22.63,66.76,2
0.7246,0.0092,22.68,66.76,2
0.7303,0.0057,22.77,66.77,2
0.717,-0.0132,22.82,66.77,2
0.714,-0.0031,22.83,66.77,2
0.6905,-0.0235,22.84,66.77,2
0.6744,-0.0161,22.87,66.76,2
0.7014,0.027,22.87,66.76,2
0.6819,-0.0195,22.86,66.76,2
0.6405,-0.0414,22.8,66.76,2
0.6657,0.0251,22.78,66.76,2
0.6634,-0.0023,22.88,66.76,2
0.6387,-0.0246,22.85,66.75,2
0.6623,0.0236,22.86,66.75,2
0.6394,-0.0229,22.83,66.75,2
0.657,0.0175,22.91,66.75,2
0.6817,0.0247,22.89,66.74,2
0.721,0.0393,22.91,66.75,2
0.7018,-0.0192,22.93,66.75,2
0.6964,-0.0054,22.86,66.75,2
0.7087,0.0123,22.83,66.75,2
0.72,0.0113,22.91,66.75,2
0.7389,0.0189,22.93,66.75,2
0.7382,-0.0007,22.92,66.75,2
0.7007,-0.0375,22.92,66.75,2
0.7093,0.0086,22.9,66.75,2
0.7128,0.0036,22.87,66.75,2
0.7468,0.034,22.8,66.75,2
0.737,-0.0098,22.8,66.76,2
0.7018,-0.0352,22.7,66.76,2
0.6496,-0.0523,22.68,66.75,2
0.6753,0.0258,22.7,66.75,2
0.7063,0.0309,22.66,66.75,2
0.6869,-0.0194,22.77,66.75,2
0.6942,0.0072,22.72,66.75,2
0.6933,-0.0008,22.71,66.75,2
0.6873,-0.006,22.72,66.75,2
0.6918,0.0045,22.76,66.75,2
0.6851,-0.0067,22.72,66.75,2
0.6654,-0.0197,22.63,66.75,2
0.6748,0.0095,22.61,66.75,2
0.685,0.0102,22.72,66.75,2
0.6777,-0.0073,22.71,66.74,2
0.6425,-0.0352,22.71,66.74,2
0.6248,-0.0177,22.71,66.74,2
0.6255,0.0007,22.75,66.73,2
0.6438,0.0183,22.73,66.73,2
0.653,0.0091,22.71,66.73,2
0.6955,0.0426,22.75,66.73,2
0.6439,-0.0517,22.74,66.73,2
0.6121,-0.0318,22.73,66.72,2
0.618,0.0059,22.79,66.72,2
0.657,0.039,22.81,66.72,2
0.6504,-0.0067,22.91,66.72,2
0.6585,0.0081,22.86,66.72,2
0.6681,0.0096,22.82,66.71,2
0.6681,0.0,22.85,66.71,2
0.6316,-0.0365,22.78,66.71,2
0.6327,0.0011,22.75,66.71,2
0.6679,0.0352,22.79,66.71,2
0.6766,0.0087,22.77,66.71,2
0.6914,0.0148,22.7,66.71,2
0.7021,0.0107,22.72,66.71,2
0.6514,-0.0507,22.76,66.71,2
0.6747,0.0233,22.84,66.71,2
0.6354,-0.0393,22.76,66.7,2
0.6376,0.0022,22.72,66.7,2
0.6481,0.0104,22.7,66.7,2
0.6557,0.0076,22.62,66.7,2
0.6258,-0.0299,22.72,66.7,2
0.6429,0.0171,22.64,66.69,2
0.6822,0.0393,22.7,66.7,2
0.6794,-0.0028,22.71,66.7,2
0.6697,-0.0097,22.72,66.69,2
0.6307,-0.039,22.72,66.69,2
0.6198,-0.0109,22.73,66.69,2
0.6547,0.035,22.78,66.69,2
0.5909,-0.0638,22.78,66.68,2
0.5877,-0.0032,22.78,66.68,2
0.6144,0.0268,22.73,66.68,2
0.6611,0.0467,22.66,66.68,2
0.6535,-0.0077,22.66,66.68,2
0.6507,-0.0027,22.66,66.67,2
0.661,0.0103,22.64,66.67,2
0.6436,-0.0175,22.67,66.67,2
0.6519,0.0083,22.69,66.67,2
0.6895,0.0376,22.77,66.67,2
0.7198,0.0302,22.76,66.68,2
0.7072,-0.0126,22.86,66.68,2
0.7012,-0.006,22.8,66.68,2
0.6991,-0.0022,22.79,66.68,2
0.639,-0.0601,22.83,66.68,2
0.6186,-0.0204,22.82,66.68,2
0.6293,0.0106,22.8,66.67,2
0.6434,0.0141,22.75,66.67,2
0.6832,0.0399,22.69,66.67,2
0.6386,-0.0447,22.71,66.67,2
0.6454,0.0068,22.77,66.67,2
0.6813,0.036,22.79,66.67,2
0.6955,0.0142,22.84,66.67,2
0.6936,-0.0019,22.83,66.67,2
0.7063,0.0127,22.84,66.68,2
0.7226,0.0163,22.91,66.68,2
0.7116,-0.011,22.86,66.68,2
0.7125,0.0009,22.99,66.68,2
0.6845,-0.028,23.0,66.68,2
