OCI,delta_OCI,temp_indoor,humi_indoor,ac_mode_class
0.642,0.02,22.78,66.24,2
0.6644,0.0223,22.82,66.25,2
0.6371,-0.0272,22.8,66.25,2
0.6054,-0.0317,22.8,66.26,2
0.6044,-0.001,22.72,66.26,2
0.6352,0.0308,22.71,66.27,2
0.6313,-0.0039,22.79,66.28,2
0.4581,-0.1732,22.77,66.27,2
0.4983,0.0402,22.81,66.27,2
0.5462,0.0479,22.7,66.27,2
0.5711,0.0249,22.71,66.28,2
0.5968,0.0256,22.64,66.28,2
0.645,0.0483,22.66,66.29,2
0.6,-0.0451,22.73,66.29,2
0.5771,-0.0228,22.68,66.3,2
0.5789,0.0018,22.63,66.3,2
0.5835,0.0046,22.61,66.3,2
0.6,0.0165,22.59,66.31,2
0.631,0.031,22.51,66.31,2
0.6316,0.0006,22.59,66.32,2
0.6537,0.0221,22.5,66.32,2
0.6313,-0.0224,22.49,66.33,2
0.5935,-0.0378,22.54,66.33,2
0.6283,0.0348,22.48,66.34,2
0.6843,0.056,22.44,66.34,2
0.7073,0.023,22.49,66.35,2
0.7273,0.02,22.55,66.36,2
0.7022,-0.0251,22.6,66.37,2
0.6667,-0.0355,22.57,66.37,2
0.6584,-0.0083,22.62,66.38,2
0.661,0.0025,22.62,66.39,2
0.6315,-0.0295,22.65,66.39,2
0.6286,-0.0029,22.68,66.39,2
0.6375,0.0089,22.74,66.4,2
0.6417,0.0042,22.75,66.4,2
0.6829,0.0412,22.73,66.41,2
0.6712,-0.0117,22.7,66.41,2
0.6961,0.025,22.62,66.42,2
0.7175,0.0214,22.72,66.43,2
0.7279,0.0104,22.71,66.43,2
0.7375,0.0096,22.82,66.44,2
0.7296,-0.0079,22.89,66.45,2
0.6527,-0.0769,22.89,66.45,2
0.6052,-0.0475,22.86,66.46,2
0.6021,-0.0031,22.93,66.46,2
0.6378,0.0357,22.8,66.46,2
0.6553,0.0176,22.83,66.46,2
0.6528,-0.0025,22.88,66.47,2
0.6303,-0.0225,22.96,66.47,2
0.6602,0.0298,22.93,66.47,2
0.6505,-0.0097,22.98,66.48,2
0.635,-0.0155,22.91,66.48,2
0.5918,-0.0433,22.88,66.48,2
0.6195,0.0278,22.88,66.48,2
0.6739,0.0544,22.87,66.48,2
0.694,0.02,22.82,66.49,2
0.7246,0.0306,22.83,66.49,2
0.6787,-0.0459,22.83,66.5,2
0.6982,0.0195,22.8,66.5,2
0.7317,0.0335,22.71,66.51,2
0.7306,-0.0011,22.71,66.52,2
0.7347,0.0041,22.79,66.52,2
0.7306,-0.0041,22.82,66.53,2
0.7392,0.0086,22.85,66.54,2
0.7287,-0.0105,22.86,66.54,2
0.6922,-0.0365,22.81,66.54,2
0.7073,0.0151,22.9,66.55,2
0.6643,-0.0431,22.85,66.55,2
0.6552,-0.009,22.78,66.55,2
0.6686,0.0134,22.87,66.56,2
0.6725,0.0039,22.91,66.56,2
0.6394,-0.0331,22.97,66.56,2
0.6243,-0.0151,22.98,66.56,2
0.6388,0.0144,22.93,66.56,2
0.6303,-0.0084,22.96,66.56,2
0.6222,-0.0082,22.97,66.56,2
0.6086,-0.0136,23.01,66.56,2
0.5966,-0.012,23.01,66.56,2
0.6324,0.0359,23.02,66.56,2
0.6247,-0.0077,22.97,66.56,2
0.6683,0.0437,22.95,66.56,2
0.6576,-0.0107,22.94,66.56,2
0.6506,-0.0071,22.94,66.56,2
0.613,-0.0376,22.94,66.56,2
0.6507,0.0377,22.89,66.56,2
0.6865,0.0357,22.9,66.57,2
0.7081,0.0216,22.93,66.57,2
0.7412,0.0331,22.93,66.58,2
0.7387,-0.0025,22.92,66.58,2
0.7149,-0.0238,22.92,66.59,2
0.7303,0.0154,22.9,66.59,2
0.6937,-0.0366,23.01,66.59,2
0.6956,0.0019,22.93,66.6,2
0.7334,0.0379,22.92,66.6,2
0.7399,0.0065,22.99,66.61,2
0.714,-0.0259,23.09,66.61,2
0.6989,-0.0151,23.02,66.61,2
0.7028,0.0039,23.0,66.62,2
0.7012,-0.0016,23.06,66.62,2
0.6591,-0.0421,23.03,66.62,2
0.6765,0.0174,23.03,66.62,2
0.6603,-0.0162,23.05,66.62,2
0.6899,0.0297,23.04,66.62,2
0.6372,-0.0527,22.94,66.62,2
0.664,0.0268,22.93,66.62,2
0.6532,-0.0108,22.87,66.62,2
0.6866,0.0334,22.87,66.63,2
0.7151,0.0285,22.75,66.63,2
0.7094,-0.0056,22.8,66.63,2
0.7182,0.0088,22.79,66.63,2
0.7003,-0.018,22.74,66.64,2
0.7227,0.0224,22.73,66.64,2
0.7151,-0.0076,22.76,66.64,2
0.7303,0.0152,22.78,66.65,2
0.7486,0.0183,22.75,66.65,2
0.7575,0.0088,22.83,66.66,2
0.724,-0.0334,22.93,66.66,2
0.7221,-0.002,22.99,66.66,2
0.713,-0.0091,22.99,66.66,2
0.7276,0.0146,23.02,66.67,2
0.7148,-0.0128,22.98,66.67,2
0.7173,0.0025,22.99,66.67,2
0.7301,0.0128,23.02,66.68,2
0.7608,0.0307,23.01,66.68,2
0.7754,0.0146,23.01,66.69,2
0.7989,0.0234,23.0,66.69,2
0.7475,-0.0514,22.95,66.7,2
0.7417,-0.0058,23.01,66.7,2
0.7486,0.0069,23.01,66.7,2
0.7619,0.0133,23.02,66.71,2
0.7883,0.0264,23.0,66.71,2
0.7941,0.0058,23.07,66.72,2
0.7608,-0.0333,23.06,66.72,2
0.7747,0.0139,23.1,66.72,2
0.778,0.0033,23.08,66.73,2
0.7592,-0.0188,23.1,66.73,2
0.7373,-0.0218,23.13,66.73,2
0.7426,0.0053,23.1,66.74,2
0.7693,0.0267,23.13,66.74,2
0.7586,-0.0107,23.08,66.74,2
0.7638,0.0052,23.03,66.75,2
0.776,0.0122,23.08,66.75,2
0.7884,0.0124,23.11,66.76,2
0.7426,-0.0458,23.18,66.76,2
0.752,0.0094,23.1,66.76,2
0.7612,0.0092,23.01,66.76,2
0.7888,0.0276,23.04,66.77,2
0.7644,-0.0244,23.01,66.77,2
0.7601,-0.0043,22.98,66.77,2
0.7388,-0.0213,22.94,66.77,2
0.7451,0.0062,22.98,66.78,2
0.7303,-0.0148,23.03,66.78,2
0.7233,-0.0069,22.97,66.78,2
0.7328,0.0095,22.9,66.78,2
0.7427,0.0099,22.81,66.78,2
0.7236,-0.0192,22.77,66.78,2
0.7375,0.0139,22.78,66.78,2
0.7589,0.0214,22.76,66.78,2
0.7554,-0.0035,22.78,66.79,2
0.754,-0.0014,22.85,66.79,2
0.7598,0.0058,22.86,66.79,2
0.7696,0.0099,22.89,66.79,2
0.773,0.0034,22.93,66.8,2
0.7459,-0.0271,22.99,66.8,2
0.7336,-0.0123,23.01,66.8,2
0.7114,-0.0222,22.95,66.8,2
0.7133,0.0019,22.87,66.8,2
0.6966,-0.0167,22.9,66.8,2
0.6784,-0.0182,22.83,66.79,2
0.6507,-0.0277,22.8,66.79,2
0.681,0.0303,22.8,66.79,2
0.6541,-0.0269,22.71,66.79,2
0.6838,0.0297,22.72,66.78,2
0.6797,-0.0041,22.77,66.78,2
0.6727,-0.007,22.78,66.78,2
0.6953,0.0226,22.82,66.78,2
0.7258,0.0305,22.85,66.78,2
0.7139,-0.0119,22.78,66.78,2
0.692,-0.0219,22.82,66.78,2
0.7087,0.0167,22.82,66.78,2
0.6809,-0.0278,22.86,66.78,2
0.6844,0.0035,22.87,66.78,2
0.6985,0.0141,22.84,66.78,2
0.7298,0.0313,22.86,66.78,2
0.7553,0.0256,22.86,66.78,2
0.7721,0.0168,22.91,66.78,2
0.7348,-0.0373,22.8,66.78,2
0.7507,0.0159,22.8,66.79,2
0.7573,0.0066,22.77,66.79,2
0.7512,-0.0061,22.81,66.79,2
0.7662,0.015,22.85,66.79,2
0.7562,-0.01,22.91,66.79,2
0.7756,0.0194,22.85,66.8,2
0.797,0.0214,23.0,66.8,2
0.7858,-0.0112,23.09,66.8,2
0.791,0.0052,23.04,66.81,2
0.7826,-0.0084,23.07,66.81,2
0.7815,-0.0011,23.02,66.81,2
0.7901,0.0086,23.05,66.82,2
0.8022,0.0121,23.01,66.82,2
0.7972,-0.005,22.97,66.82,2
0.7778,-0.0194,23.01,66.83,2
0.743,-0.0347,23.04,66.83,2
0.754,0.011,23.05,66.83,2
0.6972,-0.0568,23.06,66.83,2
0.7091,0.012,23.06,66.83,2
0.7094,0.0003,23.03,66.82,2
0.7344,0.0249,23.01,66.82,2
0.7523,0.0179,22.99,66.83,2
0.7666,0.0142,22.95,66.83,2
0.7816,0.015,22.89,66.83,2
0.7992,0.0176,22.9,66.83,2
0.8258,0.0266,22.9,66.84,2
0.8103,-0.0154,22.96,66.84,2
0.8078,-0.0026,22.91,66.85,2
0.7896,-0.0182,22.98,66.85,2
0.7979,0.0083,22.99,66.85,2
0.8101,0.0122,22.92,66.85,2
0.8102,0.0001,22.93,66.86,2
0.8146,0.0044,22.93,66.86,2
0.808,-0.0066,23.0,66.86,2
0.8081,0.0001,23.05,66.87,2
0.7904,-0.0177,23.05,66.87,2
0.7908,0.0004,23.09,66.87,2
0.7919,0.0011,23.09,66.87,2
0.7812,-0.0108,23.13,66.88,2
0.7555,-0.0256,23.14,66.88,2
0.77,0.0145,23.07,66.88,2
0.7459,-0.0241,23.07,66.88,2
0.7564,0.0105,23.04,66.88,2
0.7513,-0.0051,23.06,66.88,2
0.761,0.0097,23.03,66.88,2
0.7784,0.0174,22.97,66.88,2
0.7908,0.0124,22.9,66.88,2
0.7478,-0.043,22.98,66.88,2
0.7234,-0.0244,23.02,66.88,2
0.7279,0.0045,23.02,66.88,2
0.7424,0.0145,23.06,66.88,2
0.7225,-0.0199,22.98,66.88,2
0.7309,0.0084,22.91,66.87,2
0.7436,0.0127,22.89,66.87,2
0.7557,0.0121,22.89,66.87,2
0.7115,-0.0442,22.9,66.87,2
0.6934,-0.0181,22.85,66.87,2
0.6991,0.0056,22.86,66.87,2
0.7263,0.0273,22.85,66.87,2
0.7278,0.0015,22.88,66.87,2
0.751,0.0232,22.84,66.87,2
0.7725,0.0216,22.82,66.87,2
0.7362,-0.0363,22.85,66.87,2
0.7343,-0.0019,22.78,66.87,2
0.733,-0.0014,22.82,66.87,2
0.679,-0.054,22.74,66.86,2
0.6994,0.0204,22.75,66.86,2
0.719,0.0197,22.75,66.86,2
0.7245,0.0054,22.75,66.86,2
0.709,-0.0155,22.85,66.86,2
0.7363,0.0273,22.96,66.86,2
0.752,0.0157,22.98,66.86,2
0.7628,0.0108,22.94,66.86,2
0.7613,-0.0014,22.95,66.86,2
0.7771,0.0158,22.94,66.86,2
0.7482,-0.0289,22.92,66.86,2
0.7637,0.0155,22.93,66.86,2
0.7721,0.0083,22.9,66.86,2
0.7861,0.014,22.88,66.86,2
0.8052,0.0191,22.9,66.87,2
0.8029,-0.0024,22.92,66.87,2
0.8094,0.0066,22.96,66.87,2
0.8024,-0.007,22.96,66.88,2
0.8006,-0.0018,23.06,66.88,2
0.8012,0.0006,23.12,66.88,2
0.8032,0.002,23.12,66.88,2
0.7854,-0.0178,23.11,66.89,2
0.7379,-0.0475,23.17,66.88,2
0.7394,0.0015,23.16,66.88,2
0.7671,0.0276,23.16,66.88,2
0.7461,-0.021,23.16,66.88,2
0.7059,-0.0402,23.11,66.88,2
0.7228,0.0169,23.14,66.88,2
0.7215,-0.0012,23.19,66.88,2
0.7469,0.0253,23.15,66.88,2
0.7811,0.0342,23.11,66.88,2
0.7646,-0.0165,23.11,66.88,2
0.7482,-0.0164,23.14,66.88,2
0.7637,0.0155,23.16,66.88,2
0.755,-0.0087,23.16,66.88,2
0.7608,0.0058,23.13,66.88,2
0.7546,-0.0062,23.12,66.88,2
0.7762,0.0216,23.09,66.88,2
0.7965,0.0203,23.04,66.88,2
0.7361,-0.0604,23.09,66.88,2
0.7264,-0.0097,23.04,66.88,2
0.7516,0.0251,23.06,66.88,2
0.7701,0.0186,23.02,66.88,2
0.7807,0.0106,23.08,66.88,2
0.7611,-0.0196,23.05,66.89,2
0.7579,-0.0032,23.03,66.89,2
0.7802,0.0223,23.04,66.89,2
0.7573,-0.0228,23.02,66.89,2
0.7161,-0.0412,22.95,66.88,2
0.7407,0.0246,22.93,66.88,2
0.7625,0.0219,23.01,66.88,2
0.7661,0.0036,23.0,66.89,2
0.7708,0.0047,23.08,66.89,2
0.7772,0.0064,23.07,66.89,2
0.7806,0.0034,23.09,66.89,2
0.7537,-0.0269,23.14,66.89,2
0.7753,0.0216,23.07,66.89,2
0.782,0.0067,23.1,66.89,2
0.7913,0.0093,23.1,66.89,2
0.7854,-0.0059,23.18,66.89,2
0.7887,0.0033,23.11,66.9,2
0.7511,-0.0376,23.11,66.9,2
0.7666,0.0156,23.05,66.9,2
0.7709,0.0043,23.06,66.9,2
0.7639,-0.0069,23.16,66.9,2
0.7693,0.0053,23.18,66.9,2
0.7315,-0.0377,23.13,66.9,2
0.7221,-0.0095,23.14,66.89,2
0.7479,0.0258,23.06,66.89,2
0.7405,-0.0073,22.98,66.89,2
0.7466,0.006,22.96,66.89,2
0.7623,0.0158,22.99,66.89,2
0.7611,-0.0013,23.04,66.89,2
0.7539,-0.0072,22.95,66.89,2
0.7623,0.0085,22.93,66.89,2
0.7592,-0.0031,22.96,66.89,2
0.7321,-0.0271,23.07,66.89,2
0.7404,0.0083,23.01,66.89,2
0.7573,0.0169,22.98,66.89,2
0.7406,-0.0167,22.98,66.89,2
0.7106,-0.03,22.98,66.89,2
0.695,-0.0156,22.91,66.88,2
0.7022,0.0072,22.93,66.88,2
0.7333,0.0311,22.97,66.88,2
0.7412,0.0078,22.97,66.88,2
0.7465,0.0053,22.95,66.88,2
0.7672,0.0207,22.98,66.88,2
0.7818,0.0146,23.0,66.88,2
0.7924,0.0106,23.05,66.88,2
0.7834,-0.0091,23.03,66.89,2
0.7472,-0.0362,23.12,66.89,2
0.755,0.0078,23.11,66.89,2
0.7568,0.0017,23.1,66.89,2
0.7769,0.0201,23.09,66.89,2
0.767,-0.0099,23.1,66.89,2
0.7778,0.0108,23.16,66.89,2
0.7839,0.0061,23.04,66.89,2
0.7708,-0.0131,22.97,66.89,2
0.743,-0.0277,22.91,66.89,2
0.7497,0.0067,22.92,66.89,2
0.7752,0.0255,22.91,66.89,2
0.7914,0.0162,22.89,66.89,2
0.759,-0.0324,22.93,66.89,2
0.7741,0.015,22.97,66.89,2
0.8051,0.0311,23.0,66.9,2
0.8206,0.0154,23.07,66.9,2
0.8203,-0.0002,22.95,66.9,2
0.7817,-0.0386,22.95,66.9,2
0.7895,0.0078,22.96,66.9,2
0.7926,0.0031,23.02,66.91,2
0.7384,-0.0542,23.02,66.9,2
0.7554,0.0171,23.0,66.9,2
0.7899,0.0345,22.97,66.91,2
0.7582,-0.0318,22.88,66.91,2
0.7626,0.0044,22.95,66.91,2
0.7369,-0.0257,22.94,66.9,2
0.7501,0.0132,23.02,66.9,2
0.7774,0.0273,22.98,66.9,2
0.7347,-0.0427,22.98,66.9,2
0.7049,-0.0298,23.0,66.9,2
0.7363,0.0314,23.01,66.9,2
0.7459,0.0096,23.09,66.9,2
0.773,0.0271,23.16,66.9,2
0.7895,0.0165,23.16,66.9,2
0.7632,-0.0263,23.14,66.9,2
0.7538,-0.0094,23.1,66.9,2
0.7529,-0.0009,23.0,66.9,2
0.7567,0.0037,23.04,66.9,2
0.76,0.0034,22.95,66.9,2
0.7405,-0.0195,22.97,66.9,2
0.7492,0.0086,23.0,66.9,2
0.7249,-0.0242,22.98,66.9,2
0.7195,-0.0054,23.0,66.89,2
0.7357,0.0162,23.0,66.89,2
0.7533,0.0177,22.94,66.89,2
0.7584,0.0051,22.94,66.89,2
0.7671,0.0087,22.91,66.89,2
0.7347,-0.0324,22.92,66.89,2
0.7175,-0.0171,22.93,66.89,2
0.6859,-0.0316,22.92,66.89,2
0.6952,0.0093,22.85,66.88,2
0.7271,0.0319,22.87,66.88,2
0.7108,-0.0163,22.91,66.88,2
0.7369,0.0261,22.89,66.88,2
0.7465,0.0096,22.94,66.88,2
0.7622,0.0158,22.94,66.88,2
0.7621,-0.0001,22.9,66.88,2
0.7783,0.0162,22.94,66.88,2
0.7902,0.0119,22.89,66.88,2
0.7619,-0.0283,22.9,66.88,2
0.7778,0.0159,22.93,66.89,2
0.7638,-0.014,23.01,66.89,2
0.7545,-0.0093,22.98,66.89,2
0.7703,0.0157,22.93,66.89,2
0.7928,0.0226,22.98,66.89,2
0.7605,-0.0323,23.01,66.89,2
0.754,-0.0065,22.91,66.89,2
0.7251,-0.0289,22.95,66.89,2
0.6907,-0.0344,22.97,66.88,2
0.7048,0.014,22.98,66.88,2
0.6995,-0.0053,22.94,66.88,2
0.7197,0.0202,23.0,66.88,2
0.722,0.0023,22.97,66.88,2
0.752,0.03,22.93,66.88,2
0.7671,0.0151,23.01,66.88,2
0.7329,-0.0342,23.06,66.88,2
0.7506,0.0177,23.06,66.88,2
0.7035,-0.0471,23.02,66.87,2
0.6845,-0.019,23.06,66.87,2
0.6659,-0.0185,23.11,66.87,2
0.6712,0.0052,23.12,66.86,2
0.7,0.0289,23.13,66.86,2
0.6912,-0.0089,23.12,66.86,2
0.7133,0.0222,23.05,66.86,2
0.6909,-0.0224,22.97,66.85,2
0.6955,0.0046,22.94,66.85,2
0.7097,0.0141,23.0,66.85,2
0.6863,-0.0234,22.98,66.85,2
0.6754,-0.0109,23.03,66.84,2
0.6888,0.0134,23.09,66.84,2
0.7045,0.0156,23.06,66.84,2
0.6899,-0.0146,23.01,66.84,2
0.7036,0.0137,23.06,66.84,2
0.7109,0.0073,23.08,66.83,2
0.7013,-0.0097,23.08,66.83,2
0.7093,0.0081,23.03,66.83,2
0.7213,0.012,23.1,66.83,2
0.6819,-0.0395,23.05,66.83,2
0.7088,0.0269,23.04,66.83,2
0.6651,-0.0437,23.03,66.82,2
0.6428,-0.0223,23.04,66.82,2
0.677,0.0342,23.04,66.82,2
0.6108,-0.0662,23.06,66.81,2
0.5795,-0.0314,23.08,66.8,2
0.6201,0.0407,23.05,66.8,2
0.6573,0.0372,22.99,66.8,2
0.6307,-0.0267,22.95,66.79,2
0.62,-0.0107,22.94,66.79,2
0.6158,-0.0043,22.93,66.78,2
0.6452,0.0295,22.93,66.78,2
0.6713,0.0261,22.89,66.78,2
0.6672,-0.0041,22.76,66.77,2
0.6558,-0.0114,22.72,66.77,2
0.6859,0.0301,22.71,66.77,2
0.6728,-0.0131,22.65,66.77,2
0.6999,0.0271,22.7,66.77,2
0.7188,0.0189,22.71,66.77,2
0.6798,-0.039,22.68,66.77,2
0.6592,-0.0206,22.72,66.77,2
0.6665,0.0073,22.72,66.76,2
0.6505,-0.016,22.8,66.76,2
0.6693,0.0188,22.87,66.76,2
0.6547,-0.0147,22.81,66.76,2
0.6431,-0.0115,22.75,66.75,2
0.6339,-0.0092,22.81,66.75,2
0.6307,-0.0032,22.72,66.75,2
0.642,0.0113,22.72,66.74,2
0.6553,0.0133,22.71,66.74,2
0.6541,-0.0012,22.71,66.74,2
0.677,0.0229,22.68,66.74,2
0.6649,-0.0121,22.61,66.74,2
0.6282,-0.0367,22.57,66.73,2
0.6326,0.0045,22.5,66.73,2
0.6209,-0.0117,22.55,66.73,2
0.6054,-0.0156,22.59,66.72,2
0.6508,0.0455,22.54,66.72,2
0.689,0.0382,22.55,66.72,2
0.6876,-0.0015,22.65,66.72,2
0.6966,0.009,22.64,66.72,2
0.6557,-0.0408,22.68,66.72,2
0.6496,-0.0061,22.71,66.72,2
0.6692,0.0196,22.66,66.72,2
0.6635,-0.0058,22.65,66.72,2
0.6812,0.0177,22.67,66.72,2
0.7088,0.0276,22.66,66.72,2
0.7004,-0.0085,22.7,66.72,2
0.6475,-0.0528,22.76,66.72,2
0.6744,0.0268,22.78,66.71,2
0.714,0.0396,22.69,66.72,2
0.7201,0.0061,22.67,66.72,2
0.644,-0.0761,22.63,66.72,2
0.6145,-0.0294,22.62,66.71,2
0.6483,0.0338,22.63,66.71,2
0.6238,-0.0245,22.66,66.71,2
0.6291,0.0053,22.6,66.7,2
0.6376,0.0084,22.6,66.7,2
0.6194,-0.0182,22.55,66.7,2
0.621,0.0016,22.56,66.7,2
0.6331,0.0121,22.6,66.69,2
0.6647,0.0316,22.58,66.69,2
0.6338,-0.0309,22.65,66.69,2
0.5937,-0.0401,22.68,66.69,2
0.5918,-0.0018,22.76,66.68,2
0.5768,-0.015,22.79,66.68,2
0.6036,0.0267,22.76,66.67,2
0.5857,-0.0178,22.74,66.67,2
0.564,-0.0217,22.71,66.67,2
0.5893,0.0253,22.68,66.66,2
0.5651,-0.0242,22.72,66.66,2
0.6062,0.041,22.62,66.65,2
0.6262,0.02,22.61,66.65,2
0.615,-0.0112,22.56,66.65,2
0.6091,-0.0059,22.5,66.65,2
0.6471,0.038,22.45,66.65,2
0.6458,-0.0013,22.46,66.65,2
0.6355,-0.0103,22.53,66.64,2
0.6311,-0.0044,22.6,66.64,2
0.639,0.0079,22.67,66.64,2
0.643,0.004,22.74,66.64,2
0.6728,0.0298,22.62,66.64,2
0.6797,0.0069,22.76,66.64,2
0.7139,0.0342,22.86,66.65,2
0.7189,0.005,22.88,66.65,2
0.6885,-0.0304,22.89,66.65,2
0.6626,-0.026,22.81,66.65,2
0.6813,0.0187,22.79,66.65,2
0.7054,0.024,22.69,66.65,2
0.7086,0.0032,22.68,66.66,2
0.7339,0.0254,22.8,66.66,2
0.6733,-0.0606,22.8,66.66,2
0.6198,-0.0535,22.84,66.66,2
0.4501,-0.1697,22.81,66.65,2
0.4904,0.0403,22.83,66.64,2
0.4964,0.006,22.84,66.63,2
0.5321,0.0357,22.83,66.63,2
0.5526,0.0205,22.82,66.62,2
0.5642,0.0116,22.81,66.62,2
0.5681,0.0038,22.82,66.61,2
0.6188,0.0507,22.8,66.61,2
0.608,-0.0108,22.82,66.61,2
