OCI,delta_OCI,temp_indoor,humi_indoor,ac_mode_class
0.5421,-0.0097,22.65,64.61,2
0.5068,-0.0353,22.69,64.65,2
0.5092,0.0024,22.68,64.68,2
0.4837,-0.0255,22.68,64.71,2
0.5087,0.025,22.58,64.74,2
0.5452,0.0365,22.63,64.77,2
0.5706,0.0254,22.6,64.81,2
0.5931,0.0226,22.63,64.84,2
0.5505,-0.0426,22.63,64.87,2
0.5554,0.0049,22.72,64.9,2
0.5837,0.0282,22.7,64.93,2
0.5642,-0.0194,22.68,64.96,2
0.4036,-0.1606,22.93,65.02,1
0.4614,0.0578,23.22,65.08,1
0.5096,0.0482,23.08,65.11,2
0.5766,0.0669,22.97,65.13,2
0.5845,0.008,22.9,65.16,2
0.5965,0.012,22.85,65.19,2
0.578,-0.0185,22.85,65.21,2
0.5872,0.0092,22.79,65.24,2
0.6261,0.0389,22.89,65.26,2
0.656,0.0299,22.95,65.29,2
0.6377,-0.0183,22.95,65.32,2
0.6104,-0.0273,22.91,65.34,2
0.6194,0.009,22.91,65.37,2
0.662,0.0426,22.91,65.39,2
0.643,-0.019,22.85,65.42,2
0.6505,0.0074,22.87,65.44,2
0.6693,0.0189,22.88,65.47,2
0.6549,-0.0144,22.83,65.49,2
0.6378,-0.0171,22.79,65.51,2
0.6353,-0.0025,22.7,65.53,2
0.6513,0.016,22.68,65.55,2
0.6689,0.0176,22.84,65.58,2
0.6514,-0.0176,22.83,65.6,2
0.6424,-0.009,22.79,65.62,2
0.647,0.0046,22.86,65.64,2
0.5896,-0.0574,22.88,65.65,2
0.6127,0.0231,22.86,65.67,2
0.6349,0.0222,22.84,65.69,2
0.6273,-0.0076,22.87,65.71,2
0.585,-0.0423,22.85,65.72,2
0.5564,-0.0286,22.84,65.74,2
0.5739,0.0175,22.88,65.75,2
0.5549,-0.019,22.85,65.76,2
0.5514,-0.0036,22.86,65.78,2
0.5164,-0.035,22.82,65.79,2
0.4974,-0.019,22.79,65.8,2
0.5415,0.0441,22.77,65.81,2
0.565,0.0234,22.83,65.82,2
0.622,0.057,22.9,65.83,2
0.5863,-0.0357,22.87,65.85,2
0.5662,-0.0201,22.78,65.86,2
0.5667,0.0006,22.64,65.87,2
0.5836,0.0168,22.65,65.88,2
0.6085,0.0249,22.71,65.89,2
0.5849,-0.0236,22.7,65.9,2
0.5626,-0.0223,22.75,65.91,2
0.5889,0.0263,22.76,65.93,2
0.4215,-0.1674,23.06,65.97,1
0.4215,0.0,23.2,66.01,1
0.4735,0.052,23.22,66.01,2
0.5365,0.063,23.09,66.02,2
0.5813,0.0448,23.12,66.03,2
0.6145,0.0332,23.1,66.04,2
0.5762,-0.0383,23.1,66.05,2
0.5725,-0.0037,23.06,66.05,2
0.5699,-0.0026,23.01,66.06,2
0.571,0.001,23.14,66.07,2
0.5572,-0.0138,23.05,66.08,2
0.572,0.0149,22.98,66.08,2
0.5964,0.0244,22.96,66.09,2
0.6271,0.0306,22.95,66.1,2
0.6308,0.0038,22.99,66.11,2
0.6283,-0.0025,22.93,66.12,2
0.6488,0.0205,22.94,66.13,2
0.6648,0.016,22.92,66.14,2
0.6749,0.0101,23.04,66.15,2
0.6539,-0.0209,22.98,66.16,2
0.6447,-0.0092,22.97,66.17,2
0.6304,-0.0143,22.92,66.18,2
0.6347,0.0043,22.91,66.19,2
0.648,0.0133,22.88,66.19,2
0.631,-0.017,22.78,66.2,2
0.6287,-0.0023,22.88,66.21,2
0.6558,0.0271,22.96,66.22,2
0.6849,0.0291,22.96,66.23,2
0.6572,-0.0276,22.97,66.24,2
0.6793,0.0221,22.94,66.25,2
0.71,0.0307,23.01,66.26,2
0.7386,0.0286,23.07,66.27,2
0.7339,-0.0047,23.14,66.28,2
0.6923,-0.0416,23.07,66.29,2
0.7094,0.0171,23.11,66.3,2
0.692,-0.0174,23.09,66.31,2
0.6896,-0.0024,23.06,66.32,2
0.6702,-0.0194,23.05,66.32,2
0.6533,-0.0169,23.1,66.33,2
0.6706,0.0173,23.09,66.34,2
0.6521,-0.0186,23.08,66.34,2
0.6774,0.0253,23.07,66.35,2
0.6696,-0.0078,23.06,66.35,2
0.6926,0.0231,23.03,66.36,2
0.6931,0.0004,23.08,66.37,2
0.7067,0.0136,23.07,66.38,2
0.6875,-0.0192,23.07,66.38,2
0.6948,0.0073,23.07,66.39,2
0.664,-0.0308,23.07,66.4,2
0.6922,0.0282,23.03,66.4,2
0.6916,-0.0006,23.03,66.41,2
0.7156,0.024,23.11,66.42,2
0.6449,-0.0708,23.01,66.42,2
0.6045,-0.0404,22.95,66.42,2
0.599,-0.0055,22.96,66.42,2
0.6335,0.0345,22.88,66.43,2
0.6449,0.0114,22.83,66.43,2
0.6226,-0.0223,22.82,66.43,2
0.6172,-0.0054,22.8,66.44,2
0.6188,0.0016,22.77,66.44,2
0.6099,-0.0089,22.69,66.44,2
0.6518,0.0419,22.7,66.44,2
0.6653,0.0136,22.75,66.45,2
0.6242,-0.0411,22.76,66.45,2
0.6267,0.0025,22.86,66.45,2
0.6673,0.0406,22.85,66.46,2
0.6422,-0.0251,22.84,66.46,2
0.6226,-0.0196,22.82,66.46,2
0.641,0.0184,22.79,66.47,2
0.6438,0.0028,22.79,66.47,2
0.6714,0.0276,22.77,66.47,2
0.6541,-0.0173,22.72,66.48,2
0.659,0.0048,22.77,66.48,2
0.6822,0.0232,22.78,66.48,2
0.707,0.0248,22.79,66.49,2
0.7032,-0.0038,22.86,66.49,2
0.7372,0.034,22.79,66.5,2
0.7576,0.0204,22.86,66.51,2
0.6868,-0.0708,22.92,66.51,2
0.7098,0.023,22.89,66.52,2
0.6971,-0.0127,22.81,66.52,2
0.6898,-0.0074,22.88,66.53,2
0.7194,0.0297,22.91,66.53,2
0.725,0.0056,22.85,66.54,2
0.7245,-0.0005,22.83,66.54,2
0.6751,-0.0494,22.92,66.55,2
0.6642,-0.0108,22.97,66.55,2
0.6683,0.0041,22.97,66.55,2
0.6477,-0.0206,22.9,66.55,2
0.6786,0.0309,22.79,66.56,2
0.7085,0.0299,22.82,66.56,2
0.6923,-0.0162,22.81,66.56,2
0.6602,-0.0321,22.89,66.56,2
0.6127,-0.0475,22.92,66.56,2
0.6103,-0.0024,22.95,66.56,2
0.5748,-0.0355,22.96,66.56,2
0.6114,0.0366,22.97,66.56,2
0.5809,-0.0305,23.01,66.56,2
0.6007,0.0197,22.98,66.56,2
0.6078,0.0071,22.95,66.56,2
0.6406,0.0328,22.84,66.56,2
0.6352,-0.0054,22.83,66.56,2
0.6447,0.0096,22.88,66.56,2
0.6212,-0.0236,22.85,66.56,2
0.6615,0.0403,22.81,66.56,2
0.6548,-0.0067,22.85,66.56,2
0.6818,0.0271,22.81,66.57,2
0.6592,-0.0227,22.8,66.57,2
0.6816,0.0225,22.95,66.57,2
0.6509,-0.0307,22.95,66.57,2
0.6325,-0.0184,22.92,66.57,2
0.6165,-0.016,22.98,66.57,2
0.5938,-0.0227,22.89,66.57,2
0.5671,-0.0267,22.89,66.57,2
0.5792,0.0121,22.86,66.56,2
0.5472,-0.032,22.81,66.56,2
0.565,0.0178,22.76,66.56,2
0.6055,0.0405,22.78,66.56,2
0.5937,-0.0119,22.79,66.55,2
0.6133,0.0197,22.8,66.55,2
0.6224,0.009,22.75,66.55,2
0.6547,0.0324,22.73,66.56,2
0.6867,0.032,22.78,66.56,2
0.6768,-0.0099,22.82,66.56,2
0.6837,0.0069,22.86,66.56,2
0.7067,0.023,22.85,66.57,2
0.7048,-0.0019,22.8,66.57,2
0.7157,0.0109,22.79,66.58,2
0.6893,-0.0264,22.81,66.58,2
0.6961,0.0068,22.78,66.58,2
0.6873,-0.0088,22.7,66.59,2
0.6796,-0.0077,22.68,66.59,2
0.7071,0.0275,22.63,66.59,2
0.7373,0.0302,22.79,66.6,2
0.7382,0.0008,22.79,66.6,2
0.7204,-0.0178,22.78,66.61,2
0.7165,-0.0039,22.77,66.61,2
0.7359,0.0194,22.84,66.61,2
0.731,-0.0049,22.81,66.62,2
0.7172,-0.0138,22.95,66.62,2
0.672,-0.0452,22.97,66.62,2
0.6822,0.0102,23.0,66.62,2
0.6873,0.0051,23.02,66.63,2
0.6871,-0.0001,23.06,66.63,2
0.677,-0.0101,23.1,66.63,2
0.6761,-0.0009,23.19,66.63,2
0.6772,0.0011,23.13,66.63,2
0.6488,-0.0284,23.18,66.63,2
0.6292,-0.0196,23.14,66.63,2
0.6505,0.0213,23.11,66.63,2
0.64,-0.0105,23.05,66.63,2
0.679,0.039,23.03,66.63,2
0.6635,-0.0154,22.96,66.63,2
0.6841,0.0206,22.91,66.63,2
0.697,0.0129,22.97,66.64,2
0.7287,0.0316,22.94,66.64,2
0.7657,0.037,22.94,66.64,2
0.7368,-0.0289,22.96,66.65,2
0.747,0.0102,23.03,66.65,2
0.7546,0.0076,23.07,66.66,2
0.7502,-0.0044,23.06,66.66,2
0.7414,-0.0087,23.06,66.67,2
0.7486,0.0071,23.04,66.67,2
0.7683,0.0197,23.01,66.67,2
0.7724,0.0041,23.07,66.68,2
0.7574,-0.0151,23.11,66.68,2
0.7644,0.007,23.02,66.69,2
0.7601,-0.0043,23.02,66.69,2
0.7226,-0.0375,23.02,66.7,2
0.7376,0.015,23.02,66.7,2
0.7292,-0.0084,23.05,66.7,2
0.7417,0.0125,23.03,66.7,2
0.7208,-0.0209,22.99,66.71,2
0.6754,-0.0454,23.0,66.71,2
0.7014,0.026,23.04,66.71,2
0.719,0.0176,22.99,66.71,2
0.7348,0.0158,23.0,66.71,2
0.7247,-0.0102,23.06,66.71,2
0.7279,0.0032,23.04,66.71,2
0.6909,-0.037,23.03,66.72,2
0.7098,0.019,22.95,66.72,2
0.6838,-0.026,22.93,66.72,2
0.6701,-0.0137,22.92,66.72,2
0.7063,0.0362,22.94,66.72,2
0.7125,0.0062,22.9,66.72,2
0.7371,0.0246,22.97,66.72,2
0.7267,-0.0104,22.95,66.72,2
0.7375,0.0109,23.02,66.72,2
0.7494,0.0119,23.08,66.73,2
0.7477,-0.0018,23.15,66.73,2
0.7575,0.0098,23.18,66.73,2
0.7201,-0.0373,23.14,66.74,2
0.6999,-0.0202,23.17,66.74,2
0.7002,0.0002,23.04,66.74,2
0.7016,0.0015,22.96,66.74,2
0.7322,0.0305,22.98,66.74,2
0.7288,-0.0034,23.0,66.74,2
0.7551,0.0263,22.98,66.74,2
0.7693,0.0142,22.96,66.75,2
0.7827,0.0134,22.86,66.75,2
0.7764,-0.0063,22.93,66.75,2
0.7582,-0.0182,22.94,66.76,2
0.7749,0.0167,22.93,66.76,2
0.7677,-0.0072,22.9,66.76,2
0.7725,0.0048,22.96,66.77,2
0.7672,-0.0053,23.06,66.77,2
0.7524,-0.0148,23.04,66.77,2
0.7613,0.0089,23.08,66.77,2
0.7571,-0.0043,23.04,66.78,2
0.7289,-0.0282,23.06,66.78,2
0.7129,-0.016,23.02,66.78,2
0.7224,0.0095,23.0,66.78,2
0.6971,-0.0253,23.1,66.78,2
0.7202,0.0231,23.02,66.78,2
0.7341,0.0139,22.98,66.78,2
0.7435,0.0094,23.04,66.78,2
0.7489,0.0054,23.04,66.78,2
0.743,-0.0059,23.01,66.78,2
0.5459,-0.1971,22.9,66.78,2
0.6096,0.0637,22.84,66.77,2
0.668,0.0584,22.84,66.77,2
0.6815,0.0135,22.9,66.77,2
0.6903,0.0088,22.99,66.77,2
0.7079,0.0177,22.95,66.77,2
0.7342,0.0263,22.93,66.77,2
0.7311,-0.0032,22.89,66.77,2
0.738,0.0069,22.74,66.77,2
0.7185,-0.0195,22.78,66.77,2
0.6754,-0.0431,22.75,66.77,2
0.6985,0.0231,22.72,66.77,2
0.7111,0.0126,22.73,66.77,2
0.7187,0.0076,22.67,66.77,2
0.7006,-0.0181,22.68,66.77,2
0.7244,0.0238,22.73,66.77,2
0.7501,0.0256,22.77,66.77,2
0.7307,-0.0193,22.78,66.77,2
0.7175,-0.0132,22.91,66.77,2
0.696,-0.0216,22.92,66.77,2
0.7161,0.0202,22.93,66.77,2
0.7117,-0.0044,22.9,66.77,2
0.7052,-0.0066,22.96,66.77,2
0.7299,0.0247,23.04,66.77,2
0.7539,0.024,23.0,66.78,2
0.7601,0.0063,22.93,66.78,2
0.7492,-0.0109,22.91,66.78,2
0.7354,-0.0138,23.0,66.78,2
0.7636,0.0282,23.01,66.78,2
0.7728,0.0091,23.11,66.79,2
0.7679,-0.0048,23.05,66.79,2
0.7748,0.0069,22.99,66.79,2
0.7758,0.001,22.91,66.8,2
0.7281,-0.0477,22.97,66.8,2
0.7052,-0.0229,22.99,66.8,2
0.6948,-0.0104,22.94,66.8,2
0.7013,0.0065,22.94,66.79,2
0.662,-0.0394,22.87,66.79,2
0.6915,0.0296,22.88,66.79,2
0.7187,0.0272,22.89,66.79,2
0.7105,-0.0082,22.84,66.79,2
0.6807,-0.0298,22.9,66.79,2
0.7018,0.0212,22.88,66.79,2
0.7091,0.0072,22.86,66.79,2
0.7283,0.0192,22.93,66.79,2
0.7426,0.0143,22.97,66.79,2
0.717,-0.0256,22.78,66.79,2
0.732,0.015,22.85,66.79,2
0.7056,-0.0264,22.87,66.79,2
0.7077,0.002,22.93,66.79,2
0.7058,-0.0019,22.89,66.79,2
0.7057,-0.0001,22.92,66.79,2
0.7195,0.0139,22.96,66.79,2
0.6865,-0.0331,23.07,66.79,2
0.704,0.0175,23.12,66.79,2
0.719,0.015,23.08,66.79,2
0.7448,0.0258,23.08,66.79,2
0.7433,-0.0014,23.07,66.79,2
0.7545,0.0112,23.08,66.79,2
0.7024,-0.0521,23.03,66.79,2
0.6806,-0.0218,22.96,66.79,2
0.7005,0.0199,22.93,66.79,2
0.7408,0.0403,22.81,66.79,2
0.7745,0.0337,22.83,66.79,2
0.713,-0.0615,22.91,66.79,2
0.7297,0.0167,22.88,66.79,2
0.7259,-0.0038,22.83,66.79,2
0.7068,-0.019,22.81,66.79,2
0.7142,0.0073,22.83,66.79,2
0.7313,0.0172,22.77,66.79,2
0.746,0.0147,22.8,66.79,2
0.7584,0.0124,22.69,66.8,2
0.7092,-0.0492,22.64,66.8,2
0.7119,0.0027,22.72,66.8,2
0.6967,-0.0151,22.79,66.79,2
0.687,-0.0097,22.88,66.79,2
0.7007,0.0137,22.89,66.79,2
0.7039,0.0031,22.95,66.79,2
0.7069,0.003,22.93,66.79,2
0.7204,0.0134,22.94,66.79,2
0.7456,0.0252,23.01,66.79,2
0.755,0.0094,23.02,66.79,2
0.7655,0.0105,23.04,66.8,2
0.7735,0.008,23.13,66.8,2
0.7579,-0.0156,23.15,66.8,2
0.7806,0.0227,23.15,66.8,2
0.7698,-0.0108,23.17,66.81,2
0.7515,-0.0183,23.2,66.81,2
0.7595,0.008,23.21,66.81,2
0.7706,0.0112,23.18,66.81,2
0.7336,-0.037,23.16,66.81,2
0.7449,0.0113,23.11,66.81,2
0.7696,0.0247,23.12,66.82,2
0.7875,0.0179,23.04,66.82,2
0.7747,-0.0127,22.99,66.82,2
0.779,0.0043,22.95,66.82,2
0.7681,-0.0109,22.93,66.83,2
0.7736,0.0055,22.89,66.83,2
0.7984,0.0248,22.91,66.83,2
0.7894,-0.009,22.96,66.83,2
0.7564,-0.0329,22.99,66.84,2
0.7678,0.0114,22.88,66.84,2
0.7781,0.0103,22.86,66.84,2
0.7764,-0.0017,22.95,66.84,2
0.7989,0.0225,22.87,66.84,2
0.7695,-0.0294,22.97,66.85,2
0.7541,-0.0154,22.91,66.85,2
0.7641,0.0099,22.96,66.85,2
0.7614,-0.0027,22.93,66.85,2
0.751,-0.0104,22.98,66.85,2
0.7652,0.0142,22.95,66.85,2
0.7479,-0.0173,23.03,66.85,2
0.7564,0.0086,23.0,66.85,2
0.73,-0.0264,23.0,66.85,2
0.6998,-0.0302,23.02,66.85,2
0.6615,-0.0383,22.97,66.85,2
0.6765,0.015,23.01,66.84,2
0.6993,0.0228,23.01,66.84,2
0.7093,0.01,23.0,66.84,2
0.7479,0.0386,23.06,66.84,2
0.7642,0.0163,23.05,66.84,2
0.7548,-0.0094,23.06,66.84,2
0.7659,0.0111,23.16,66.84,2
0.7718,0.0058,23.14,66.85,2
0.777,0.0052,23.16,66.85,2
0.781,0.0041,23.12,66.85,2
0.7594,-0.0216,23.06,66.85,2
0.765,0.0056,23.13,66.85,2
0.781,0.0159,23.1,66.85,2
0.7747,-0.0062,23.11,66.86,2
0.7943,0.0196,23.11,66.86,2
0.7904,-0.0039,23.12,66.86,2
0.7967,0.0062,23.15,66.86,2
0.7948,-0.0019,23.08,66.87,2
0.7726,-0.0222,23.09,66.87,2
0.7874,0.0148,23.0,66.87,2
0.7679,-0.0195,23.04,66.87,2
0.7415,-0.0264,23.09,66.87,2
0.7667,0.0251,23.01,66.87,2
0.7118,-0.0548,23.01,66.87,2
0.7203,0.0085,22.97,66.87,2
0.7107,-0.0097,23.03,66.87,2
0.7323,0.0216,23.04,66.86,2
0.7343,0.0021,23.1,66.86,2
0.7302,-0.0042,23.09,66.86,2
0.7096,-0.0206,23.14,66.86,2
0.7197,0.0101,23.12,66.86,2
0.6942,-0.0255,23.06,66.86,2
0.7073,0.0131,23.07,66.86,2
0.7173,0.01,23.09,66.85,2
0.7398,0.0225,23.09,66.85,2
0.7486,0.0088,23.07,66.86,2
0.7299,-0.0187,23.05,66.85,2
0.7431,0.0132,23.0,66.85,2
0.7188,-0.0243,22.92,66.85,2
0.7156,-0.0031,23.03,66.85,2
0.7276,0.012,22.97,66.85,2
0.741,0.0133,22.95,66.85,2
0.7523,0.0113,23.11,66.85,2
0.7123,-0.04,23.13,66.85,2
0.6946,-0.0176,23.05,66.85,2
0.6912,-0.0034,23.09,66.85,2
0.7007,0.0095,22.96,66.84,2
0.7154,0.0147,22.95,66.84,2
0.7008,-0.0146,22.99,66.84,2
0.6973,-0.0035,22.98,66.84,2
0.706,0.0088,22.97,66.84,2
0.7085,0.0025,22.96,66.84,2
0.7281,0.0196,22.94,66.84,2
0.7647,0.0365,22.98,66.84,2
0.7193,-0.0454,22.89,66.84,2
0.7355,0.0162,22.93,66.84,2
0.744,0.0085,22.89,66.84,2
0.7302,-0.0138,22.85,66.84,2
0.7405,0.0103,22.87,66.84,2
0.7483,0.0078,22.82,66.84,2
0.6914,-0.0569,22.9,66.84,2
0.709,0.0177,22.91,66.83,2
0.6914,-0.0176,22.85,66.83,2
0.7013,0.0099,22.86,66.83,2
0.7095,0.0082,22.88,66.83,2
0.7049,-0.0046,22.95,66.83,2
0.7183,0.0134,22.88,66.83,2
0.6929,-0.0254,22.89,66.83,2
0.7012,0.0083,22.83,66.82,2
0.686,-0.0152,22.75,66.82,2
0.6882,0.0022,22.77,66.82,2
0.6914,0.0032,22.75,66.82,2
0.7237,0.0323,22.76,66.82,2
0.699,-0.0247,22.68,66.82,2
0.7117,0.0127,22.62,66.82,2
0.7294,0.0176,22.6,66.82,2
0.7356,0.0063,22.64,66.82,2
0.7334,-0.0023,22.59,66.82,2
0.7144,-0.0189,22.61,66.82,2
0.7291,0.0146,22.65,66.82,2
0.7157,-0.0134,22.66,66.82,2
0.7389,0.0233,22.68,66.82,2
0.7618,0.0229,22.71,66.82,2
0.7536,-0.0082,22.73,66.82,2
0.7706,0.017,22.73,66.82,2
0.7452,-0.0253,22.8,66.82,2
0.7535,0.0083,22.78,66.82,2
0.7723,0.0188,22.89,66.83,2
0.7811,0.0088,22.88,66.83,2
0.7407,-0.0404,22.92,66.83,2
0.7197,-0.021,22.94,66.83,2
0.6775,-0.0422,22.91,66.83,2
0.6985,0.021,22.97,66.82,2
0.6731,-0.0254,22.96,66.82,2
0.663,-0.0101,22.93,66.82,2
0.6719,0.0089,22.88,66.82,2
0.6829,0.011,22.88,66.81,2
0.7006,0.0177,22.9,66.81,2
0.6923,-0.0083,22.86,66.81,2
0.712,0.0197,22.95,66.81,2
0.7282,0.0161,22.97,66.81,2
0.7162,-0.012,22.96,66.81,2
0.7155,-0.0006,22.95,66.81,2
0.703,-0.0125,22.96,66.81,2
0.7203,0.0173,22.98,66.81,2
0.7348,0.0145,23.04,66.81,2
0.6875,-0.0473,23.02,66.81,2
0.6667,-0.0207,22.97,66.8,2
0.6656,-0.0011,22.9,66.8,2
0.6759,0.0103,22.85,66.8,2
0.6928,0.017,22.94,66.8,2
0.7343,0.0414,22.93,66.8,2
0.7606,0.0263,22.85,66.8,2
0.7466,-0.014,22.96,66.8,2
0.7528,0.0062,23.06,66.8,2
0.7666,0.0138,22.93,66.81,2
0.7829,0.0163,22.98,66.81,2
0.785,0.0021,22.99,66.81,2
0.793,0.008,22.96,66.82,2
0.8138,0.0208,22.94,66.82,2
0.8139,0.0001,22.95,66.82,2
0.8123,-0.0016,23.0,66.83,2
0.7843,-0.028,22.94,66.83,2
0.782,-0.0022,22.98,66.83,2
0.7653,-0.0168,22.93,66.83,2
0.7465,-0.0188,22.95,66.84,2
0.7467,0.0002,22.97,66.84,2
0.7574,0.0106,23.01,66.84,2
0.7672,0.0098,23.04,66.84,2
0.721,-0.0462,23.02,66.84,2
0.6831,-0.0379,22.99,66.84,2
0.7034,0.0204,22.98,66.83,2
0.7364,0.033,22.96,66.83,2
0.7063,-0.0301,22.98,66.83,2
0.6938,-0.0125,22.94,66.83,2
0.6811,-0.0127,22.86,66.83,2
0.6963,0.0152,22.82,66.83,2
0.7127,0.0163,22.85,66.83,2
0.7033,-0.0094,22.86,66.82,2
0.7271,0.0238,22.85,66.82,2
0.7542,0.0271,22.92,66.83,2
0.7576,0.0034,22.9,66.83,2
0.7239,-0.0337,22.88,66.83,2
0.7006,-0.0233,22.89,66.82,2
0.7072,0.0065,22.85,66.82,2
0.7025,-0.0046,22.83,66.82,2
0.7094,0.0069,22.83,66.82,2
0.7407,0.0313,22.84,66.82,2
0.7038,-0.037,22.81,66.82,2
0.7232,0.0194,22.84,66.82,2
0.7601,0.0369,22.83,66.82,2
0.7116,-0.0486,22.85,66.82,2
0.6576,-0.0539,22.78,66.82,2
0.6476,-0.01,22.83,66.81,2
0.6608,0.0132,22.86,66.81,2
0.6709,0.0101,22.84,66.81,2
0.6965,0.0255,22.74,66.81,2
0.707,0.0105,22.78,66.81,2
0.7275,0.0205,22.81,66.81,2
0.7092,-0.0183,22.88,66.81,2
0.7004,-0.0088,22.84,66.8,2
0.7046,0.0042,22.9,66.8,2
0.6786,-0.026,22.85,66.8,2
0.7108,0.0323,22.82,66.8,2
0.7154,0.0046,22.76,66.8,2
0.7183,0.0028,22.73,66.8,2
0.7159,-0.0024,22.77,66.8,2
0.6839,-0.032,22.85,66.8,2
0.6781,-0.0058,22.9,66.8,2
0.6739,-0.0042,22.89,66.79,2
0.7037,0.0297,22.99,66.79,2
0.7365,0.0328,22.97,66.79,2
0.7138,-0.0227,22.93,66.79,2
0.7051,-0.0087,22.89,66.79,2
0.7013,-0.0037,22.91,66.79,2
0.6597,-0.0417,22.99,66.79,2
0.6601,0.0004,22.96,66.79,2
0.6639,0.0038,22.99,66.78,2
0.6732,0.0093,22.98,66.78,2
0.6852,0.012,22.95,66.78,2
0.6763,-0.0089,22.88,66.78,2
0.6603,-0.016,22.87,66.78,2
0.6568,-0.0035,22.87,66.77,2
0.6545,-0.0023,22.84,66.77,2
0.6992,0.0448,22.96,66.77,2
0.7169,0.0177,22.89,66.77,2
0.719,0.0021,22.94,66.77,2
0.7035,-0.0155,22.83,66.77,2
0.7249,0.0214,22.8,66.77,2
0.7267,0.0018,22.73,66.77,2
0.7248,-0.0019,22.69,66.77,2
0.7064,-0.0184,22.71,66.77,2
0.6984,-0.008,22.7,66.77,2
0.6926,-0.0058,22.65,66.77,2
0.716,0.0235,22.65,66.77,2
0.724,0.008,22.67,66.77,2
0.708,-0.016,22.68,66.77,2
0.6987,-0.0093,22.73,66.77,2
0.6471,-0.0516,22.73,66.77,2
0.65,0.0029,22.79,66.77,2
0.6584,0.0084,22.75,66.76,2
0.6517,-0.0068,22.82,66.76,2
0.647,-0.0046,22.78,66.76,2
0.6443,-0.0028,22.79,66.76,2
0.6317,-0.0126,22.93,66.75,2
0.6437,0.012,22.95,66.75,2
0.6571,0.0134,22.84,66.75,2
0.6771,0.0201,22.79,66.75,2
0.6762,-0.001,22.86,66.75,2
0.6951,0.0189,22.86,66.75,2
0.6614,-0.0337,22.87,66.74,2
0.6758,0.0144,22.78,66.74,2
0.6868,0.011,22.74,66.74,2
0.722,0.0352,22.73,66.74,2
0.7069,-0.0151,22.7,66.74,2
0.7124,0.0055,22.68,66.74,2
0.7204,0.0081,22.67,66.75,2
0.7212,0.0007,22.73,66.75,2
0.7227,0.0015,22.77,66.75,2
0.7501,0.0275,22.79,66.75,2
0.7489,-0.0013,22.9,66.75,2
0.7038,-0.045,22.93,66.75,2
0.6576,-0.0462,22.99,66.75,2
0.6259,-0.0317,22.93,66.75,2
0.634,0.0081,22.94,66.74,2
0.664,0.03,22.9,66.74,2
0.6525,-0.0115,22.88,66.74,2
0.6388,-0.0137,22.8,66.74,2
0.6115,-0.0273,22.84,66.73,2
0.6404,0.0289,22.88,66.73,2
0.6361,-0.0043,22.99,66.73,2
0.6439,0.0078,22.93,66.72,2
0.6264,-0.0176,22.9,66.72,2
0.6305,0.0042,22.93,66.72,2
0.6027,-0.0279,22.96,66.71,2
0.6068,0.0042,22.86,66.71,2
