OCI,delta_OCI,temp_indoor,humi_indoor,ac_mode_class
0.6146,-0.0262,22.64,66.2,2
0.5942,-0.0205,22.63,66.2,2
0.6343,0.0401,22.7,66.21,2
0.6599,0.0256,22.62,66.22,2
0.6891,0.0292,22.55,66.23,2
0.6553,-0.0338,22.56,66.24,2
0.6668,0.0115,22.52,66.25,2
0.6279,-0.0389,22.52,66.25,2
0.6207,-0.0072,22.47,66.26,2
0.6227,0.002,22.54,66.26,2
0.5879,-0.0348,22.6,66.27,2
0.6257,0.0378,22.57,66.27,2
0.6233,-0.0024,22.56,66.28,2
0.6503,0.027,22.59,66.29,2
0.6543,0.004,22.61,66.29,2
0.6409,-0.0135,22.67,66.3,2
0.6286,-0.0122,22.67,66.31,2
0.638,0.0094,22.59,66.31,2
0.6232,-0.0148,22.68,66.32,2
0.6477,0.0245,22.64,66.32,2
0.6699,0.0221,22.66,66.33,2
0.6357,-0.0341,22.7,66.34,2
0.6364,0.0007,22.67,66.34,2
0.6576,0.0212,22.69,66.35,2
0.6475,-0.0101,22.67,66.35,2
0.6478,0.0003,22.75,66.36,2
0.6756,0.0278,22.72,66.36,2
0.656,-0.0196,22.72,66.37,2
0.6334,-0.0226,22.72,66.37,2
0.6644,0.0309,22.73,66.38,2
0.6831,0.0187,22.67,66.39,2
0.6972,0.0142,22.68,66.39,2
0.7136,0.0164,22.8,66.4,2
0.6999,-0.0137,22.86,66.41,2
0.5103,-0.1896,22.9,66.41,2
0.5376,0.0273,22.88,66.4,2
0.5717,0.0341,22.86,66.4,2
0.5675,-0.0042,22.87,66.4,2
0.5859,0.0184,22.85,66.41,2
0.5813,-0.0047,22.82,66.41,2
0.5997,0.0185,22.78,66.41,2
0.6345,0.0347,22.76,66.41,2
0.6316,-0.0029,22.76,66.42,2
0.62,-0.0116,22.72,66.42,2
0.6408,0.0208,22.79,66.42,2
0.6459,0.0051,22.75,66.43,2
0.6273,-0.0187,22.68,66.43,2
0.6287,0.0014,22.7,66.43,2
0.6033,-0.0254,22.7,66.43,2
0.5802,-0.0231,22.73,66.43,2
0.5869,0.0067,22.63,66.43,2
0.5702,-0.0167,22.67,66.43,2
0.5972,0.027,22.74,66.44,2
0.5985,0.0013,22.73,66.44,2
0.6403,0.0419,22.74,66.44,2
0.6364,-0.0039,22.71,66.44,2
0.6551,0.0187,22.83,66.45,2
0.6923,0.0372,22.92,66.45,2
0.7025,0.0101,22.85,66.46,2
0.6818,-0.0207,22.85,66.46,2
0.6971,0.0154,22.83,66.47,2
0.7159,0.0188,22.88,66.48,2
0.6881,-0.0278,22.99,66.48,2
0.667,-0.0212,22.98,66.48,2
0.6243,-0.0426,23.01,66.49,2
0.6429,0.0186,23.08,66.49,2
0.6462,0.0033,23.01,66.49,2
0.6502,0.004,22.99,66.49,2
0.6367,-0.0135,22.96,66.5,2
0.6448,0.0081,22.86,66.5,2
0.6727,0.0279,22.88,66.5,2
0.6624,-0.0103,22.85,66.5,2
0.6812,0.0189,22.81,66.51,2
0.6923,0.0111,22.87,66.51,2
0.6956,0.0033,22.91,66.52,2
0.7321,0.0365,22.92,66.52,2
0.7525,0.0204,22.95,66.53,2
0.7468,-0.0057,22.97,66.54,2
0.6886,-0.0582,22.96,66.54,2
0.7,0.0114,22.9,66.55,2
0.7042,0.0042,22.82,66.55,2
0.7296,0.0254,22.78,66.55,2
0.756,0.0264,22.84,66.56,2
0.7705,0.0145,22.8,66.57,2
0.7631,-0.0074,22.77,66.58,2
0.7627,-0.0004,22.75,66.58,2
0.7664,0.0036,22.81,66.59,2
0.7503,-0.0161,22.87,66.59,2
0.7268,-0.0235,22.88,66.6,2
0.7028,-0.0239,22.84,66.6,2
0.6984,-0.0044,22.81,66.61,2
0.7017,0.0032,22.85,66.61,2
0.7253,0.0237,22.86,66.61,2
0.729,0.0037,22.86,66.62,2
0.7425,0.0134,22.91,66.62,2
0.7663,0.0238,22.97,66.63,2
0.78,0.0137,23.0,66.63,2
0.759,-0.021,23.01,66.64,2
0.7412,-0.0177,23.0,66.64,2
0.7569,0.0157,22.99,66.65,2
0.7718,0.0148,22.99,66.65,2
0.7816,0.0098,23.06,66.66,2
0.7983,0.0167,23.01,66.67,2
0.7927,-0.0056,23.01,66.67,2
0.7304,-0.0623,23.11,66.68,2
0.7442,0.0138,23.17,66.68,2
0.7666,0.0224,23.13,66.68,2
0.7572,-0.0094,23.2,66.69,2
0.7655,0.0083,23.08,66.69,2
0.7268,-0.0386,23.08,66.7,2
0.679,-0.0478,23.06,66.7,2
0.658,-0.021,23.1,66.69,2
0.6736,0.0156,23.17,66.69,2
0.6931,0.0195,23.1,66.7,2
0.6601,-0.0329,23.15,66.69,2
0.6617,0.0016,23.14,66.69,2
0.6836,0.0218,23.14,66.69,2
0.7059,0.0223,23.15,66.7,2
0.7279,0.022,23.1,66.7,2
0.7569,0.029,23.12,66.7,2
0.7562,-0.0006,23.14,66.71,2
0.7409,-0.0153,23.16,66.71,2
0.7594,0.0185,23.14,66.71,2
0.7517,-0.0078,23.12,66.72,2
0.7613,0.0097,22.99,66.72,2
0.7663,0.005,23.04,66.72,2
0.7691,0.0028,23.09,66.73,2
0.725,-0.0441,23.05,66.73,2
0.68,-0.045,22.99,66.73,2
0.6546,-0.0253,23.0,66.73,2
0.6857,0.0311,23.0,66.73,2
0.7142,0.0285,23.01,66.73,2
0.7134,-0.0008,23.01,66.73,2
0.7319,0.0185,23.08,66.73,2
0.7072,-0.0248,23.06,66.73,2
0.7101,0.0029,23.06,66.73,2
0.7261,0.016,23.09,66.73,2
0.7164,-0.0097,23.03,66.73,2
0.7037,-0.0127,22.94,66.74,2
0.7269,0.0232,22.89,66.74,2
0.7105,-0.0163,22.84,66.74,2
0.687,-0.0236,22.82,66.74,2
0.7005,0.0136,22.93,66.74,2
0.6933,-0.0072,22.89,66.74,2
0.6543,-0.0391,22.95,66.74,2
0.6337,-0.0206,22.91,66.73,2
0.6635,0.0298,22.89,66.73,2
0.6762,0.0127,22.91,66.73,2
0.697,0.0208,22.82,66.73,2
0.6634,-0.0336,22.89,66.73,2
0.6545,-0.0088,22.91,66.73,2
0.6843,0.0297,22.88,66.73,2
0.7134,0.0291,22.97,66.73,2
0.6724,-0.041,22.95,66.73,2
0.6925,0.0201,22.94,66.73,2
0.6615,-0.031,22.93,66.73,2
0.6868,0.0253,22.9,66.73,2
0.6881,0.0013,22.96,66.73,2
0.7122,0.0241,22.98,66.73,2
0.7135,0.0013,22.92,66.73,2
0.728,0.0144,22.9,66.73,2
0.7383,0.0103,22.93,66.73,2
0.7439,0.0056,22.89,66.73,2
0.7617,0.0178,22.81,66.74,2
0.786,0.0243,22.92,66.74,2
0.7818,-0.0042,23.0,66.75,2
0.7384,-0.0435,22.97,66.75,2
0.7318,-0.0066,22.96,66.75,2
0.7323,0.0005,23.0,66.75,2
0.7274,-0.0049,22.98,66.75,2
0.7291,0.0018,22.95,66.75,2
0.7533,0.0242,22.98,66.76,2
0.7382,-0.0151,22.99,66.76,2
0.7108,-0.0274,23.03,66.76,2
0.6836,-0.0272,23.08,66.76,2
0.6933,0.0097,23.02,66.76,2
0.7264,0.0331,23.08,66.76,2
0.727,0.0006,22.97,66.76,2
0.727,0.0001,22.99,66.76,2
0.7429,0.0159,22.95,66.76,2
0.7356,-0.0074,22.96,66.76,2
0.7199,-0.0156,23.0,66.77,2
0.7382,0.0183,22.98,66.77,2
0.7589,0.0207,23.02,66.77,2
0.7726,0.0137,22.94,66.77,2
0.7575,-0.0151,23.01,66.78,2
0.7637,0.0062,22.96,66.78,2
0.7413,-0.0224,23.0,66.78,2
0.7386,-0.0027,23.03,66.78,2
0.7544,0.0158,23.11,66.78,2
0.775,0.0206,23.22,66.79,2
0.798,0.0229,23.18,66.79,2
0.8124,0.0145,23.19,66.79,2
0.7822,-0.0302,23.15,66.8,2
0.7793,-0.0029,23.11,66.8,2
0.7708,-0.0085,23.13,66.8,2
0.7222,-0.0486,23.07,66.8,2
0.7158,-0.0064,23.01,66.8,2
0.7398,0.0239,23.06,66.8,2
0.7616,0.0218,23.05,66.81,2
0.7465,-0.015,23.03,66.81,2
0.7511,0.0046,23.05,66.81,2
0.755,0.0039,23.01,66.81,2
0.787,0.032,22.97,66.81,2
0.7828,-0.0042,23.01,66.82,2
0.7881,0.0053,22.97,66.82,2
0.7978,0.0097,23.04,66.82,2
0.769,-0.0288,23.01,66.83,2
0.7538,-0.0152,23.03,66.83,2
0.7616,0.0078,23.01,66.83,2
0.7617,0.0001,23.02,66.83,2
0.7513,-0.0104,23.02,66.83,2
0.7409,-0.0104,23.01,66.83,2
0.7261,-0.0148,22.97,66.83,2
0.7246,-0.0015,22.95,66.83,2
0.6972,-0.0275,22.91,66.83,2
0.7106,0.0135,22.86,66.83,2
0.7244,0.0137,22.88,66.83,2
0.7117,-0.0126,22.8,66.83,2
0.7124,0.0007,22.86,66.83,2
0.7362,0.0237,22.95,66.83,2
0.6912,-0.045,22.91,66.82,2
0.6916,0.0003,22.89,66.82,2
0.6849,-0.0066,22.95,66.82,2
0.7091,0.0242,22.93,66.82,2
0.7043,-0.0049,22.91,66.82,2
0.6965,-0.0077,22.93,66.82,2
0.6948,-0.0017,22.92,66.81,2
0.6618,-0.033,22.9,66.81,2
0.6736,0.0118,22.86,66.81,2
0.6763,0.0027,22.8,66.81,2
0.7148,0.0384,22.81,66.81,2
0.7357,0.0209,22.74,66.81,2
0.7513,0.0156,22.79,66.81,2
0.7492,-0.002,22.9,66.81,2
0.7633,0.0141,22.97,66.81,2
0.7088,-0.0545,23.0,66.81,2
0.7265,0.0177,23.05,66.81,2
0.7515,0.025,22.96,66.81,2
0.7333,-0.0182,22.98,66.81,2
0.7613,0.028,22.96,66.81,2
0.7652,0.0039,23.02,66.82,2
0.741,-0.0242,23.06,66.82,2
0.7334,-0.0076,23.1,66.82,2
0.731,-0.0024,23.11,66.82,2
0.7103,-0.0207,23.05,66.82,2
0.7128,0.0025,23.05,66.82,2
0.6801,-0.0327,23.08,66.81,2
0.7003,0.0202,23.05,66.81,2
0.7116,0.0114,23.07,66.81,2
0.73,0.0184,23.11,66.81,2
0.7324,0.0024,23.1,66.81,2
0.7514,0.019,23.13,66.81,2
0.7797,0.0283,23.07,66.82,2
0.7528,-0.0269,23.04,66.82,2
0.7637,0.0108,23.04,66.82,2
0.761,-0.0026,22.94,66.82,2
0.7436,-0.0174,23.01,66.82,2
0.7553,0.0117,23.0,66.82,2
0.7854,0.0301,23.0,66.83,2
0.7931,0.0076,22.99,66.83,2
0.8038,0.0107,23.06,66.83,2
0.7888,-0.0149,23.16,66.84,2
0.8033,0.0144,23.16,66.84,2
0.756,-0.0473,23.05,66.84,2
0.7152,-0.0408,23.09,66.84,2
0.6943,-0.021,23.04,66.84,2
0.6836,-0.0106,22.98,66.83,2
0.6861,0.0024,22.96,66.83,2
0.7065,0.0205,22.9,66.83,2
0.6976,-0.0089,22.95,66.83,2
0.7194,0.0218,22.99,66.83,2
0.7408,0.0214,22.99,66.83,2
0.776,0.0353,23.04,66.83,2
0.784,0.008,23.09,66.83,2
0.7395,-0.0445,23.13,66.83,2
0.7527,0.0132,22.98,66.83,2
0.7183,-0.0344,23.09,66.83,2
0.7297,0.0113,23.07,66.83,2
0.7156,-0.014,23.05,66.83,2
0.6868,-0.0289,22.97,66.83,2
0.6989,0.0121,22.96,66.83,2
0.7239,0.025,22.85,66.83,2
0.7504,0.0265,22.9,66.83,2
0.7504,0.0001,22.88,66.83,2
0.7224,-0.028,22.95,66.83,2
0.7058,-0.0166,23.01,66.83,2
0.7119,0.0061,23.1,66.83,2
0.7444,0.0325,23.09,66.83,2
0.7704,0.026,22.99,66.83,2
0.7649,-0.0055,22.95,66.83,2
0.7621,-0.0029,22.99,66.83,2
0.7722,0.0101,23.02,66.84,2
0.7778,0.0056,22.95,66.84,2
0.7962,0.0184,22.98,66.84,2
0.7804,-0.0158,22.97,66.84,2
0.774,-0.0064,22.99,66.84,2
0.7838,0.0098,22.97,66.85,2
0.8002,0.0164,22.92,66.85,2
0.8078,0.0076,22.95,66.85,2
0.8244,0.0166,22.96,66.86,2
0.7981,-0.0263,22.96,66.86,2
0.8029,0.0048,23.06,66.86,2
0.7473,-0.0556,23.07,66.86,2
0.7365,-0.0108,23.06,66.86,2
0.7228,-0.0137,23.1,66.86,2
0.7255,0.0027,23.09,66.86,2
0.6957,-0.0297,23.04,66.86,2
0.6891,-0.0066,22.94,66.86,2
0.7031,0.014,22.92,66.85,2
0.7201,0.0171,22.87,66.85,2
0.7483,0.0282,22.98,66.85,2
0.7113,-0.037,22.97,66.85,2
0.7213,0.01,22.9,66.85,2
0.7394,0.0181,22.94,66.85,2
0.749,0.0095,22.86,66.85,2
0.7654,0.0165,22.91,66.85,2
0.7577,-0.0078,22.86,66.85,2
0.7585,0.0008,22.84,66.85,2
0.7242,-0.0343,22.86,66.85,2
0.7436,0.0194,22.81,66.85,2
0.7297,-0.0139,22.84,66.85,2
0.7439,0.0142,22.88,66.85,2
0.7683,0.0244,22.96,66.85,2
0.7452,-0.0231,22.95,66.85,2
0.736,-0.0091,22.96,66.85,2
0.749,0.013,22.89,66.85,2
0.7471,-0.0019,22.92,66.85,2
0.7568,0.0097,22.89,66.86,2
0.7534,-0.0034,22.92,66.86,2
0.7378,-0.0156,22.89,66.86,2
0.7459,0.0081,22.81,66.86,2
0.7591,0.0133,22.82,66.86,2
0.717,-0.0421,22.84,66.86,2
0.7254,0.0084,22.88,66.85,2
0.7356,0.0102,22.91,66.85,2
0.7547,0.0191,22.93,66.85,2
0.7509,-0.0038,23.0,66.86,2
0.7324,-0.0185,23.0,66.85,2
0.7281,-0.0043,23.06,66.85,2
0.722,-0.0061,23.05,66.85,2
0.6961,-0.0259,23.05,66.85,2
0.6972,0.0011,22.97,66.85,2
0.7184,0.0212,23.03,66.85,2
0.7476,0.0292,22.97,66.85,2
0.776,0.0284,22.99,66.85,2
0.7926,0.0166,22.88,66.85,2
0.8066,0.014,22.9,66.86,2
0.8036,-0.0029,22.89,66.86,2
0.8121,0.0084,22.95,66.86,2
0.8093,-0.0028,23.0,66.87,2
0.8166,0.0074,22.98,66.87,2
0.8106,-0.006,22.95,66.87,2
0.757,-0.0536,23.05,66.87,2
0.7674,0.0104,23.07,66.87,2
0.7669,-0.0005,23.1,66.87,2
0.7579,-0.0089,23.12,66.87,2
0.7667,0.0088,23.19,66.88,2
0.7629,-0.0038,23.18,66.88,2
0.7693,0.0064,23.18,66.88,2
0.7846,0.0153,23.12,66.88,2
0.773,-0.0116,23.13,66.88,2
0.7828,0.0097,23.07,66.88,2
0.7668,-0.016,23.06,66.88,2
0.7722,0.0054,23.06,66.88,2
0.7721,-0.0001,23.08,66.88,2
0.7625,-0.0095,23.11,66.88,2
0.7166,-0.0459,23.09,66.88,2
0.7343,0.0177,23.11,66.88,2
0.7574,0.0231,23.1,66.88,2
0.7661,0.0087,23.12,66.88,2
0.7569,-0.0092,23.11,66.88,2
0.7311,-0.0259,23.14,66.88,2
0.743,0.012,23.16,66.88,2
0.7324,-0.0106,23.15,66.88,2
0.7642,0.0319,23.14,66.88,2
0.7624,-0.0018,23.18,66.88,2
0.7889,0.0265,23.16,66.88,2
0.7978,0.009,23.15,66.89,2
0.7697,-0.0281,23.05,66.89,2
0.7712,0.0014,23.06,66.89,2
0.7996,0.0285,23.09,66.89,2
0.7748,-0.0248,23.03,66.89,2
0.754,-0.0208,22.98,66.89,2
0.6947,-0.0592,23.0,66.89,2
0.7026,0.0078,22.91,66.88,2
0.7329,0.0303,22.88,66.88,2
0.7503,0.0174,22.94,66.88,2
0.7452,-0.0051,22.98,66.88,2
0.7393,-0.0059,23.03,66.88,2
0.767,0.0277,22.98,66.88,2
0.7468,-0.0203,22.96,66.88,2
0.7707,0.0239,22.99,66.88,2
0.7876,0.0168,22.99,66.89,2
0.7635,-0.0241,22.94,66.89,2
0.7395,-0.024,22.98,66.88,2
0.7554,0.0159,23.0,66.88,2
0.7691,0.0137,23.02,66.89,2
0.7748,0.0057,22.92,66.89,2
0.7958,0.021,22.86,66.89,2
0.7333,-0.0624,22.95,66.89,2
0.7289,-0.0044,23.01,66.89,2
0.7228,-0.0061,23.05,66.88,2
0.7478,0.025,23.03,66.88,2
0.7424,-0.0053,23.07,66.88,2
0.7195,-0.023,23.12,66.88,2
0.7222,0.0027,23.1,66.88,2
0.7065,-0.0157,23.1,66.88,2
0.6868,-0.0196,23.04,66.88,2
0.6828,-0.0041,23.08,66.87,2
0.676,-0.0067,23.01,66.87,2
0.6997,0.0237,22.93,66.87,2
0.7231,0.0234,22.96,66.86,2
0.7114,-0.0117,22.97,66.86,2
0.7229,0.0115,22.88,66.86,2
0.6802,-0.0428,22.87,66.86,2
0.705,0.0248,22.93,66.86,2
0.6763,-0.0287,22.99,66.85,2
0.6682,-0.0081,23.02,66.85,2
0.6469,-0.0212,22.93,66.85,2
0.6395,-0.0075,22.81,66.84,2
0.6451,0.0056,22.75,66.84,2
0.6737,0.0286,22.83,66.83,2
0.6959,0.0221,22.81,66.83,2
0.6794,-0.0165,22.92,66.83,2
0.6851,0.0057,23.01,66.83,2
0.6767,-0.0084,22.98,66.82,2
0.6878,0.0111,22.92,66.82,2
0.7185,0.0307,22.86,66.82,2
0.6991,-0.0194,22.84,66.82,2
0.6911,-0.008,22.89,66.82,2
0.7016,0.0105,22.98,66.82,2
0.6838,-0.0178,22.86,66.81,2
0.6764,-0.0074,22.85,66.81,2
0.676,-0.0004,22.85,66.81,2
0.6952,0.0192,22.84,66.81,2
0.6671,-0.0281,22.9,66.8,2
0.6604,-0.0067,22.91,66.8,2
0.6741,0.0137,22.93,66.8,2
0.6844,0.0103,22.89,66.8,2
0.7001,0.0156,22.82,66.8,2
0.6776,-0.0224,22.82,66.79,2
0.6974,0.0198,22.85,66.79,2
0.6663,-0.0311,22.84,66.79,2
0.6668,0.0005,22.74,66.79,2
0.6426,-0.0242,22.65,66.78,2
0.6433,0.0007,22.66,66.78,2
0.6583,0.015,22.7,66.78,2
0.6636,0.0053,22.77,66.78,2
0.646,-0.0176,22.78,66.77,2
0.6439,-0.002,22.72,66.77,2
0.6185,-0.0254,22.67,66.77,2
0.6347,0.0162,22.71,66.76,2
0.6694,0.0347,22.74,66.76,2
0.688,0.0186,22.79,66.76,2
0.6668,-0.0213,22.9,66.76,2
0.6432,-0.0236,22.86,66.75,2
0.6287,-0.0145,22.83,66.75,2
0.6547,0.0259,22.84,66.75,2
0.6736,0.0189,22.82,66.75,2
0.7066,0.033,22.86,66.75,2
0.6578,-0.0488,22.91,66.75,2
0.4783,-0.1796,22.92,66.73,2
0.5634,0.0851,22.91,66.73,2
0.6045,0.0411,22.9,66.72,2
0.6394,0.0349,22.88,66.72,2
0.6867,0.0472,22.88,66.72,2
0.7076,0.0209,22.85,66.72,2
0.6552,-0.0524,22.8,66.72,2
0.664,0.0088,22.64,66.72,2
0.6867,0.0227,22.68,66.72,2
0.6951,0.0083,22.69,66.72,2
0.661,-0.0341,22.6,66.72,2
0.6696,0.0087,22.63,66.72,2
0.6672,-0.0024,22.63,66.72,2
0.6242,-0.0431,22.73,66.71,2
0.6449,0.0208,22.67,66.71,2
0.665,0.0201,22.71,66.71,2
0.6896,0.0246,22.79,66.71,2
0.6862,-0.0034,22.89,66.71,2
0.5028,-0.1834,22.83,66.7,2
0.5472,0.0444,22.78,66.69,2
0.5493,0.0021,22.74,66.69,2
0.597,0.0477,22.68,66.68,2
0.6186,0.0217,22.73,66.68,2
0.6058,-0.0128,22.69,66.68,2
0.6174,0.0116,22.75,66.68,2
0.6214,0.004,22.84,66.67,2
0.6522,0.0307,22.86,66.67,2
0.6392,-0.0129,22.86,66.67,2
0.6355,-0.0037,22.86,66.67,2
0.6528,0.0172,22.9,66.67,2
0.6573,0.0045,22.93,66.67,2
0.6776,0.0202,22.97,66.67,2
0.6817,0.0041,22.91,66.67,2
0.6702,-0.0115,22.86,66.67,2
0.6748,0.0046,22.84,66.67,2
0.6614,-0.0134,22.79,66.67,2
0.6699,0.0084,22.81,66.67,2
0.6958,0.026,22.86,66.67,2
0.6981,0.0022,22.85,66.67,2
0.6866,-0.0115,22.87,66.67,2
0.6917,0.0051,22.89,66.67,2
0.6894,-0.0024,22.89,66.68,2
0.6787,-0.0107,22.96,66.68,2
0.6672,-0.0115,23.06,66.68,2
0.6719,0.0047,23.07,66.68,2
0.6557,-0.0163,23.08,66.67,2
0.6531,-0.0026,23.09,66.67,2
0.4775,-0.1756,23.09,66.66,2
0.5655,0.088,23.06,66.66,2
0.6234,0.0579,23.07,66.66,2
0.6439,0.0205,23.14,66.66,2
0.6792,0.0352,23.15,66.66,2
0.6818,0.0026,23.12,66.66,2
0.7024,0.0206,23.07,66.66,2
0.6679,-0.0344,23.2,66.66,2
0.6803,0.0124,23.09,66.66,2
0.6631,-0.0173,22.97,66.66,2
0.6356,-0.0274,22.91,66.66,2
0.6443,0.0087,22.97,66.66,2
0.6427,-0.0016,22.95,66.66,2
0.6783,0.0356,22.91,66.66,2
0.6775,-0.0008,22.91,66.66,2
0.6816,0.0041,22.8,66.66,2
0.7048,0.0232,22.81,66.66,2
0.6939,-0.0108,22.9,66.66,2
0.7013,0.0073,22.83,66.67,2
0.6733,-0.028,22.82,66.67,2
0.6658,-0.0074,22.91,66.67,2
0.6314,-0.0344,22.94,66.66,2
0.6377,0.0062,22.92,66.66,2
0.662,0.0244,22.87,66.66,2
0.6866,0.0246,22.84,66.66,2
0.7072,0.0205,22.84,66.67,2
0.7105,0.0034,22.89,66.67,2
0.7042,-0.0063,22.83,66.67,2
0.7349,0.0306,22.78,66.67,2
0.6855,-0.0494,22.8,66.67,2
0.6672,-0.0183,22.81,66.67,2
0.689,0.0218,22.83,66.67,2
0.6766,-0.0125,22.83,66.68,2
0.673,-0.0035,22.78,66.68,2
0.6351,-0.038,22.72,66.67,2
0.6516,0.0165,22.73,66.67,2
0.637,-0.0147,22.77,66.67,2
0.671,0.034,22.76,66.67,2
0.687,0.016,22.79,66.67,2
0.6445,-0.0425,22.87,66.67,2
0.6408,-0.0037,22.87,66.67,2
0.6544,0.0136,22.92,66.67,2
0.6406,-0.0138,22.85,66.67,2
0.671,0.0303,22.76,66.67,2
0.6086,-0.0623,22.82,66.66,2
