OCI,delta_OCI,temp_indoor,humi_indoor,ac_mode_class
0.6068,-0.0006,22.94,64.91,2
0.6132,0.0064,22.98,64.94,2
0.5851,-0.0281,23.01,64.97,2
0.5975,0.0124,22.96,65.0,2
0.6067,0.0092,22.96,65.03,2
0.6218,0.0151,23.06,65.06,2
0.6373,0.0155,23.05,65.09,2
0.6452,0.0079,22.96,65.12,2
0.6775,0.0323,22.97,65.15,2
0.6237,-0.0538,22.95,65.18,2
0.5767,-0.0471,22.88,65.21,2
0.5984,0.0218,22.92,65.23,2
0.6201,0.0217,22.92,65.26,2
0.57,-0.0501,22.78,65.28,2
0.5378,-0.0322,22.74,65.3,2
0.5238,-0.0141,22.67,65.32,2
0.5638,0.04,22.61,65.35,2
0.5657,0.0019,22.6,65.37,2
0.5995,0.0338,22.61,65.39,2
0.5935,-0.006,22.65,65.41,2
0.6038,0.0103,22.71,65.43,2
0.5533,-0.0505,22.7,65.45,2
0.5311,-0.0222,22.73,65.47,2
0.5021,-0.0289,22.74,65.49,2
0.5299,0.0277,22.76,65.5,2
0.5655,0.0356,22.7,65.52,2
0.5322,-0.0333,22.62,65.54,2
0.5041,-0.0281,22.68,65.55,2
0.5132,0.0091,22.64,65.57,2
0.5515,0.0383,22.55,65.58,2
0.6036,0.0522,22.6,65.6,2
0.6278,0.0242,22.54,65.62,2
0.6317,0.0039,22.56,65.64,2
0.6112,-0.0205,22.6,65.66,2
0.6125,0.0013,22.68,65.67,2
0.6094,-0.0031,22.58,65.69,2
0.5865,-0.0229,22.62,65.71,2
0.5677,-0.0188,22.59,65.72,2
0.5542,-0.0135,22.69,65.73,2
0.5733,0.0191,22.66,65.75,2
0.6088,0.0355,22.81,65.76,2
0.6327,0.0239,22.81,65.78,2
0.6134,-0.0193,22.79,65.8,2
0.6283,0.0148,22.84,65.81,2
0.6351,0.0069,22.83,65.83,2
0.6111,-0.0241,22.79,65.84,2
0.5868,-0.0242,22.88,65.85,2
0.6303,0.0435,22.91,65.87,2
0.6308,0.0005,22.93,65.88,2
0.6456,0.0148,22.98,65.9,2
0.6158,-0.0298,22.95,65.91,2
0.5839,-0.0319,22.91,65.92,2
0.5986,0.0147,22.87,65.93,2
0.5679,-0.0307,22.78,65.94,2
0.5507,-0.0173,22.8,65.95,2
0.5681,0.0174,22.8,65.96,2
0.581,0.0129,22.79,65.97,2
0.5903,0.0093,22.79,65.98,2
0.6111,0.0208,22.79,65.99,2
0.5722,-0.0389,22.82,66.0,2
0.561,-0.0112,22.88,66.01,2
0.557,-0.004,22.93,66.02,2
0.5555,-0.0014,22.8,66.02,2
0.5535,-0.002,22.75,66.03,2
0.5703,0.0168,22.77,66.04,2
0.5603,-0.0101,22.74,66.05,2
0.5481,-0.0121,22.65,66.05,2
0.5999,0.0518,22.73,66.06,2
0.5873,-0.0126,22.74,66.07,2
0.6005,0.0132,22.75,66.08,2
0.611,0.0104,22.75,66.09,2
0.6553,0.0443,22.75,66.1,2
0.6404,-0.0149,22.78,66.11,2
0.6577,0.0173,22.79,66.12,2
0.6759,0.0182,22.75,66.13,2
0.6822,0.0063,22.76,66.14,2
0.626,-0.0562,22.8,66.15,2
0.6212,-0.0048,22.81,66.16,2
0.665,0.0438,22.86,66.17,2
0.6367,-0.0283,22.77,66.18,2
0.6397,0.0029,22.8,66.18,2
0.6573,0.0176,22.84,66.19,2
0.5869,-0.0704,22.83,66.2,2
0.6062,0.0193,22.8,66.21,2
0.5948,-0.0114,22.76,66.21,2
0.5997,0.0049,22.76,66.22,2
0.6004,0.0007,22.72,66.22,2
0.6335,0.033,22.68,66.23,2
0.6414,0.0079,22.67,66.24,2
0.6615,0.0202,22.63,66.25,2
0.6785,0.017,22.68,66.25,2
0.6649,-0.0136,22.71,66.26,2
0.6573,-0.0076,22.69,66.27,2
0.6224,-0.0349,22.67,66.28,2
0.6534,0.031,22.73,66.28,2
0.6417,-0.0117,22.82,66.29,2
0.625,-0.0167,22.76,66.3,2
0.627,0.002,22.75,66.3,2
0.6152,-0.0119,22.83,66.31,2
0.6639,0.0488,22.83,66.31,2
0.668,0.0041,22.83,66.32,2
0.6885,0.0205,22.94,66.33,2
0.64,-0.0485,22.99,66.33,2
0.6239,-0.0161,22.96,66.34,2
0.6361,0.0122,23.0,66.34,2
0.6249,-0.0112,22.91,66.35,2
0.6039,-0.0211,22.83,66.35,2
0.606,0.0021,22.8,66.35,2
0.6443,0.0383,22.77,66.36,2
0.6477,0.0034,22.78,66.36,2
0.6515,0.0038,22.82,66.37,2
0.6923,0.0408,22.85,66.38,2
0.664,-0.0283,22.78,66.38,2
0.6733,0.0093,22.75,66.39,2
0.6521,-0.0213,22.81,66.39,2
0.6425,-0.0096,22.88,66.4,2
0.6662,0.0237,22.85,66.4,2
0.6722,0.006,22.85,66.41,2
0.685,0.0128,22.86,66.41,2
0.6928,0.0078,22.89,66.42,2
0.6765,-0.0163,22.86,66.43,2
0.6591,-0.0174,22.79,66.43,2
0.6858,0.0268,22.82,66.44,2
0.6999,0.0141,22.74,66.44,2
0.6955,-0.0045,22.76,66.45,2
0.6427,-0.0528,22.71,66.45,2
0.6715,0.0288,22.75,66.46,2
0.6958,0.0243,22.77,66.46,2
0.7334,0.0376,22.81,66.47,2
0.7406,0.0072,22.83,66.48,2
0.7276,-0.013,22.81,66.48,2
0.7379,0.0103,22.69,66.49,2
0.6934,-0.0444,22.7,66.5,2
0.6895,-0.0039,22.8,66.5,2
0.701,0.0115,22.86,66.51,2
0.6881,-0.0129,22.92,66.51,2
0.696,0.0079,22.95,66.51,2
0.7027,0.0067,22.91,66.52,2
0.7204,0.0177,22.78,66.52,2
0.7355,0.0151,22.79,66.53,2
0.7486,0.0132,22.75,66.54,2
0.7783,0.0297,22.72,66.55,2
0.7835,0.0052,22.75,66.55,2
0.7458,-0.0378,22.76,66.56,2
0.7435,-0.0022,22.66,66.57,2
0.6847,-0.0589,22.75,66.57,2
0.6777,-0.0069,22.79,66.57,2
0.4941,-0.1836,22.83,66.57,2
0.516,0.0219,22.81,66.56,2
0.5465,0.0304,22.76,66.56,2
0.6075,0.061,22.78,66.56,2
0.6444,0.037,22.75,66.56,2
0.6718,0.0273,22.73,66.56,2
0.6905,0.0188,22.67,66.56,2
0.6496,-0.0409,22.7,66.56,2
0.6769,0.0273,22.73,66.57,2
0.6837,0.0068,22.69,66.57,2
0.6893,0.0056,22.73,66.57,2
0.7044,0.0151,22.84,66.58,2
0.7209,0.0165,22.81,66.58,2
0.7349,0.0139,22.77,66.59,2
0.7254,-0.0095,22.73,66.59,2
0.7305,0.0051,22.76,66.59,2
0.7561,0.0256,22.78,66.6,2
0.7357,-0.0203,22.75,66.61,2
0.6966,-0.0391,22.74,66.61,2
0.7086,0.012,22.64,66.61,2
0.7128,0.0042,22.67,66.61,2
0.6591,-0.0537,22.68,66.62,2
0.6657,0.0066,22.65,66.62,2
0.6431,-0.0226,22.66,66.62,2
0.6285,-0.0146,22.74,66.62,2
0.579,-0.0495,22.75,66.61,2
0.5683,-0.0106,22.72,66.61,2
0.6111,0.0428,22.74,66.61,2
0.659,0.0479,22.74,66.61,2
0.6819,0.0228,22.74,66.61,2
0.636,-0.0459,22.73,66.61,2
0.662,0.026,22.76,66.61,2
0.6878,0.0258,22.68,66.61,2
0.721,0.0332,22.73,66.62,2
0.7241,0.0031,22.8,66.62,2
0.7436,0.0194,22.76,66.62,2
0.7558,0.0122,22.72,66.63,2
0.7177,-0.0381,22.76,66.63,2
0.7307,0.013,22.73,66.64,2
0.7573,0.0266,22.75,66.64,2
0.7445,-0.0127,22.82,66.65,2
0.7768,0.0323,22.85,66.65,2
0.7961,0.0193,22.89,66.66,2
0.7454,-0.0507,22.93,66.66,2
0.7428,-0.0027,22.94,66.67,2
0.7315,-0.0112,22.92,66.67,2
0.7406,0.0091,22.98,66.67,2
0.7556,0.015,23.05,66.68,2
0.733,-0.0226,23.07,66.68,2
0.731,-0.002,23.08,66.68,2
0.7512,0.0202,23.04,66.69,2
0.7193,-0.0318,22.92,66.69,2
0.7341,0.0148,22.89,66.69,2
0.7446,0.0105,22.89,66.7,2
0.7298,-0.0148,22.92,66.7,2
0.7271,-0.0027,23.02,66.7,2
0.7322,0.0051,22.89,66.7,2
0.6933,-0.0389,22.87,66.7,2
0.6991,0.0058,22.82,66.71,2
0.6695,-0.0295,22.81,66.7,2
0.649,-0.0206,22.87,66.7,2
0.6794,0.0304,22.85,66.7,2
0.694,0.0146,22.87,66.7,2
0.7053,0.0113,22.91,66.7,2
0.7129,0.0076,22.91,66.71,2
0.6956,-0.0174,22.91,66.71,2
0.6918,-0.0038,22.87,66.71,2
0.6912,-0.0006,22.92,66.71,2
0.7089,0.0178,22.88,66.71,2
0.6941,-0.0148,22.85,66.71,2
0.703,0.0089,22.9,66.71,2
0.6531,-0.0499,22.9,66.71,2
0.6695,0.0164,22.83,66.71,2
0.6781,0.0086,22.81,66.71,2
0.6891,0.011,22.88,66.71,2
0.7157,0.0266,22.91,66.71,2
0.7348,0.0191,22.96,66.71,2
0.7265,-0.0084,22.96,66.71,2
0.7448,0.0183,22.99,66.72,2
0.7559,0.0112,23.02,66.72,2
0.7584,0.0025,23.01,66.72,2
0.7682,0.0099,23.12,66.73,2
0.783,0.0147,23.07,66.73,2
0.7964,0.0134,23.1,66.74,2
0.7897,-0.0067,23.21,66.74,2
0.7648,-0.0249,23.13,66.75,2
0.7253,-0.0395,23.02,66.75,2
0.709,-0.0163,23.0,66.75,2
0.6934,-0.0156,23.15,66.75,2
0.6925,-0.0009,23.19,66.75,2
0.6926,0.0001,23.11,66.75,2
0.6848,-0.0078,23.07,66.75,2
0.6808,-0.004,23.01,66.75,2
0.6977,0.0169,22.97,66.75,2
0.697,-0.0007,22.89,66.75,2
0.6977,0.0007,22.92,66.75,2
0.704,0.0062,23.01,66.75,2
0.7016,-0.0024,23.03,66.75,2
0.7214,0.0198,22.98,66.75,2
0.7437,0.0223,22.99,66.75,2
0.7427,-0.001,22.98,66.75,2
0.7513,0.0086,23.04,66.75,2
0.7664,0.0151,23.03,66.76,2
0.7811,0.0147,22.96,66.76,2
0.7844,0.0034,23.0,66.77,2
0.7472,-0.0372,23.06,66.77,2
0.7408,-0.0064,23.11,66.77,2
0.7488,0.008,23.09,66.77,2
0.7598,0.011,23.06,66.77,2
0.7614,0.0016,23.01,66.78,2
0.7486,-0.0128,23.03,66.78,2
0.7593,0.0106,22.92,66.78,2
0.7284,-0.0309,22.91,66.78,2
0.7496,0.0212,22.91,66.78,2
0.7328,-0.0168,22.85,66.78,2
0.7476,0.0147,22.87,66.79,2
0.7557,0.0081,22.86,66.79,2
0.7485,-0.0072,22.91,66.79,2
0.7269,-0.0216,22.95,66.79,2
0.7184,-0.0085,22.98,66.79,2
0.7376,0.0192,22.97,66.79,2
0.7521,0.0145,22.9,66.79,2
0.7551,0.003,22.97,66.79,2
0.7312,-0.0239,23.01,66.8,2
0.7497,0.0185,23.05,66.8,2
0.7454,-0.0042,23.04,66.8,2
0.7602,0.0148,22.98,66.8,2
0.6757,-0.0845,23.03,66.8,2
0.6969,0.0212,23.06,66.8,2
0.708,0.0111,23.06,66.8,2
0.711,0.003,23.01,66.8,2
0.6865,-0.0245,23.08,66.79,2
0.7126,0.0261,23.02,66.79,2
0.7276,0.0149,23.0,66.79,2
0.7515,0.0239,22.98,66.8,2
0.7328,-0.0187,22.94,66.8,2
0.7405,0.0077,22.94,66.8,2
0.7545,0.014,22.86,66.8,2
0.7754,0.0209,22.85,66.8,2
0.7244,-0.051,22.84,66.8,2
0.6853,-0.0391,22.88,66.8,2
0.6904,0.0051,22.85,66.8,2
0.7291,0.0387,22.87,66.8,2
0.7331,0.004,22.86,66.8,2
0.7484,0.0152,22.93,66.8,2
0.7647,0.0164,23.0,66.8,2
0.7595,-0.0053,23.0,66.81,2
0.7722,0.0127,22.97,66.81,2
0.7507,-0.0215,22.91,66.81,2
0.7451,-0.0056,22.86,66.81,2
0.7411,-0.004,22.94,66.81,2
0.7397,-0.0014,22.94,66.81,2
0.7359,-0.0038,23.01,66.81,2
0.7469,0.011,23.01,66.81,2
0.744,-0.0029,22.97,66.82,2
0.7306,-0.0134,22.95,66.82,2
0.7298,-0.0008,22.93,66.82,2
0.7211,-0.0087,22.85,66.82,2
0.7001,-0.021,22.9,66.81,2
0.7201,0.02,22.91,66.81,2
0.749,0.0288,22.97,66.82,2
0.7527,0.0037,22.94,66.82,2
0.7658,0.013,22.9,66.82,2
0.7541,-0.0116,22.97,66.82,2
0.7656,0.0115,23.08,66.82,2
0.7659,0.0003,22.95,66.82,2
0.791,0.0251,22.95,66.83,2
0.8135,0.0225,23.08,66.83,2
0.8092,-0.0043,23.04,66.83,2
0.818,0.0088,22.99,66.84,2
0.8279,0.0099,23.04,66.84,2
0.8036,-0.0243,23.12,66.85,2
0.8082,0.0046,23.11,66.85,2
0.809,0.0008,23.08,66.85,2
0.8105,0.0015,23.19,66.86,2
0.7745,-0.036,23.19,66.86,2
0.7664,-0.008,23.29,66.86,2
0.7622,-0.0042,23.18,66.86,2
0.7853,0.0231,23.16,66.86,2
0.7618,-0.0235,23.15,66.86,2
0.769,0.0072,23.18,66.86,2
0.7641,-0.0049,23.21,66.87,2
0.774,0.0099,23.26,66.87,2
0.7609,-0.0132,23.13,66.87,2
0.7774,0.0166,23.18,66.87,2
0.7228,-0.0546,23.06,66.87,2
0.7261,0.0033,23.12,66.87,2
0.7006,-0.0256,23.13,66.86,2
0.7207,0.0201,23.13,66.86,2
0.7177,-0.003,23.09,66.86,2
0.6893,-0.0283,23.16,66.86,2
0.7112,0.0219,23.19,66.86,2
0.7192,0.008,23.28,66.86,2
0.71,-0.0092,23.22,66.85,2
0.7092,-0.0008,23.15,66.85,2
0.6757,-0.0336,23.14,66.85,2
0.6667,-0.009,23.17,66.85,2
0.6987,0.032,23.11,66.84,2
0.7094,0.0107,23.08,66.84,2
0.7315,0.022,23.03,66.84,2
0.7213,-0.0102,23.05,66.84,2
0.7201,-0.0012,23.03,66.84,2
0.7372,0.0171,23.01,66.84,2
0.7481,0.0108,23.01,66.84,2
0.7287,-0.0194,23.03,66.84,2
0.7397,0.011,22.91,66.84,2
0.7441,0.0045,22.88,66.84,2
0.7429,-0.0012,22.85,66.84,2
0.7278,-0.0151,22.87,66.84,2
0.7136,-0.0142,22.78,66.84,2
0.6918,-0.0218,22.75,66.84,2
0.7014,0.0096,22.83,66.84,2
0.7262,0.0248,22.92,66.84,2
0.7407,0.0146,22.89,66.84,2
0.7135,-0.0273,22.93,66.84,2
0.7278,0.0143,22.95,66.84,2
0.759,0.0313,23.01,66.84,2
0.7483,-0.0108,23.02,66.84,2
0.7337,-0.0145,23.02,66.84,2
0.7686,0.0349,22.99,66.84,2
0.7621,-0.0065,23.02,66.84,2
0.7799,0.0178,23.05,66.84,2
0.7565,-0.0234,22.94,66.84,2
0.7481,-0.0084,22.97,66.84,2
0.7217,-0.0264,22.9,66.84,2
0.737,0.0153,22.92,66.84,2
0.7352,-0.0018,22.96,66.84,2
0.6923,-0.0429,22.95,66.84,2
0.6777,-0.0146,22.95,66.84,2
0.6612,-0.0164,23.05,66.83,2
0.6744,0.0132,23.13,66.83,2
0.6857,0.0113,23.16,66.83,2
0.711,0.0253,23.08,66.83,2
0.7265,0.0155,23.12,66.83,2
0.7562,0.0297,23.13,66.83,2
0.7361,-0.0201,23.07,66.83,2
0.7084,-0.0277,22.98,66.83,2
0.7046,-0.0038,22.99,66.83,2
0.707,0.0025,23.0,66.83,2
0.7251,0.0181,22.87,66.82,2
0.7212,-0.0039,22.88,66.82,2
0.665,-0.0562,22.87,66.82,2
0.6749,0.0099,22.85,66.82,2
0.674,-0.0009,22.94,66.82,2
0.6945,0.0205,22.87,66.81,2
0.697,0.0025,22.9,66.81,2
0.7179,0.0209,22.86,66.81,2
0.7317,0.0138,22.94,66.81,2
0.7293,-0.0024,22.88,66.81,2
0.7219,-0.0074,22.91,66.81,2
0.7277,0.0059,22.86,66.81,2
0.7483,0.0206,22.96,66.81,2
0.7303,-0.018,22.94,66.81,2
0.7155,-0.0148,22.91,66.81,2
0.7281,0.0126,22.87,66.81,2
0.7018,-0.0263,22.83,66.81,2
0.6872,-0.0147,22.87,66.81,2
0.6981,0.011,22.83,66.81,2
0.6851,-0.0131,22.84,66.81,2
0.7063,0.0212,22.82,66.81,2
0.6941,-0.0122,22.83,66.81,2
0.7179,0.0238,22.8,66.81,2
0.7308,0.0128,22.9,66.81,2
0.7318,0.001,22.84,66.81,2
0.748,0.0162,22.82,66.81,2
0.7566,0.0086,22.83,66.81,2
0.7743,0.0177,22.93,66.81,2
0.749,-0.0252,22.99,66.81,2
0.7611,0.0121,23.0,66.81,2
0.7504,-0.0107,22.96,66.82,2
0.745,-0.0055,22.89,66.82,2
0.7703,0.0253,22.96,66.82,2
0.776,0.0057,22.94,66.82,2
0.7887,0.0127,22.81,66.82,2
0.7984,0.0098,22.89,66.83,2
0.8071,0.0087,22.9,66.83,2
0.8075,0.0004,22.94,66.84,2
0.7838,-0.0238,23.01,66.84,2
0.7533,-0.0304,23.02,66.84,2
0.7535,0.0002,23.04,66.84,2
0.7716,0.0181,23.02,66.84,2
0.7892,0.0176,23.1,66.84,2
0.768,-0.0212,23.05,66.85,2
0.77,0.002,22.98,66.85,2
0.7855,0.0155,22.95,66.85,2
0.7792,-0.0064,22.97,66.85,2
0.7741,-0.0051,22.89,66.85,2
0.7661,-0.008,22.88,66.85,2
0.7916,0.0255,22.92,66.86,2
0.7942,0.0026,22.9,66.86,2
0.8072,0.013,23.03,66.86,2
0.8283,0.0211,23.06,66.87,2
0.8299,0.0016,23.11,66.87,2
0.8353,0.0053,23.08,66.88,2
0.8217,-0.0136,23.07,66.88,2
0.8403,0.0186,23.06,66.88,2
0.851,0.0107,23.04,66.89,2
0.8493,-0.0017,23.11,66.89,2
0.8134,-0.0359,23.13,66.9,2
0.8065,-0.0069,23.12,66.9,2
0.8138,0.0073,23.11,66.9,2
0.8139,0.0001,23.17,66.9,2
0.793,-0.0209,23.11,66.91,2
0.7505,-0.0425,23.1,66.9,2
0.7247,-0.0258,23.12,66.9,2
0.7009,-0.0238,23.13,66.9,2
0.711,0.01,23.17,66.9,2
0.734,0.023,23.2,66.9,2
0.7555,0.0215,23.2,66.9,2
0.767,0.0116,23.19,66.9,2
0.7884,0.0214,23.19,66.9,2
0.7802,-0.0082,23.17,66.9,2
0.7772,-0.003,23.17,66.9,2
0.7841,0.0069,23.21,66.9,2
0.8017,0.0176,23.19,66.9,2
0.8172,0.0155,23.1,66.91,2
0.8257,0.0085,23.15,66.91,2
0.7769,-0.0488,23.08,66.91,2
0.7595,-0.0174,23.07,66.91,2
0.7678,0.0083,23.08,66.91,2
0.7426,-0.0252,23.08,66.91,2
0.7082,-0.0344,23.05,66.91,2
0.7342,0.026,23.04,66.9,2
0.756,0.0218,23.06,66.9,2
0.7493,-0.0067,22.99,66.9,2
0.7719,0.0226,23.0,66.9,2
0.7735,0.0016,23.04,66.9,2
0.7712,-0.0023,23.0,66.91,2
0.7762,0.005,22.99,66.91,2
0.7472,-0.029,23.1,66.91,2
0.7597,0.0124,23.09,66.9,2
0.7618,0.0021,23.16,66.9,2
0.7424,-0.0194,23.08,66.9,2
0.7278,-0.0146,23.09,66.9,2
0.7402,0.0124,23.08,66.9,2
0.7456,0.0054,23.03,66.9,2
0.7372,-0.0083,23.09,66.9,2
0.7266,-0.0106,23.04,66.9,2
0.7292,0.0026,23.0,66.9,2
0.7229,-0.0063,23.0,66.89,2
0.7014,-0.0215,22.97,66.89,2
0.6953,-0.0061,23.02,66.89,2
0.7098,0.0145,22.96,66.89,2
0.7044,-0.0054,22.94,66.88,2
0.7123,0.0079,22.94,66.88,2
0.7246,0.0123,23.0,66.88,2
0.7251,0.0004,22.95,66.88,2
0.6748,-0.0503,22.89,66.88,2
0.6974,0.0226,22.76,66.87,2
0.6725,-0.0249,22.74,66.87,2
0.6655,-0.0069,22.77,66.86,2
0.6874,0.0219,22.79,66.86,2
0.6948,0.0074,22.74,66.86,2
0.7017,0.0069,22.74,66.86,2
0.7012,-0.0004,22.75,66.85,2
0.7181,0.0168,22.81,66.85,2
0.7286,0.0105,22.88,66.85,2
0.7393,0.0107,22.85,66.85,2
0.73,-0.0093,22.9,66.85,2
0.7254,-0.0047,22.93,66.85,2
0.6983,-0.0271,23.04,66.85,2
0.6701,-0.0282,22.93,66.85,2
0.6559,-0.0142,22.9,66.84,2
0.6554,-0.0005,22.88,66.84,2
0.6724,0.017,22.86,66.83,2
0.6754,0.003,22.91,66.83,2
0.645,-0.0304,22.84,66.83,2
0.6125,-0.0326,22.84,66.82,2
0.638,0.0256,22.8,66.82,2
0.6246,-0.0135,22.76,66.81,2
0.6551,0.0305,22.8,66.81,2
0.6209,-0.0342,22.75,66.8,2
0.6581,0.0372,22.73,66.8,2
0.705,0.0469,22.81,66.8,2
0.7255,0.0205,22.79,66.8,2
0.7322,0.0068,22.77,66.8,2
0.7366,0.0044,22.78,66.8,2
0.7685,0.0319,22.88,66.8,2
0.7827,0.0142,22.89,66.81,2
0.7497,-0.033,22.92,66.81,2
0.7662,0.0165,22.95,66.81,2
0.7799,0.0137,22.98,66.81,2
0.7527,-0.0272,22.93,66.81,2
0.7671,0.0145,22.96,66.82,2
0.7649,-0.0022,23.0,66.82,2
0.7736,0.0086,23.01,66.82,2
0.7286,-0.0449,22.9,66.82,2
0.7141,-0.0145,22.9,66.82,2
0.7152,0.0011,22.96,66.82,2
0.7366,0.0214,22.95,66.82,2
0.7066,-0.03,22.99,66.82,2
0.7182,0.0115,23.05,66.82,2
0.7063,-0.0119,23.02,66.82,2
0.7338,0.0275,23.0,66.82,2
0.7095,-0.0243,23.06,66.82,2
0.6943,-0.0152,23.07,66.81,2
0.6834,-0.0109,23.09,66.81,2
0.7075,0.0241,23.08,66.81,2
0.6797,-0.0277,23.21,66.81,2
0.7125,0.0328,23.21,66.81,2
0.7337,0.0212,23.17,66.81,2
0.7367,0.0029,23.17,66.81,2
0.7178,-0.0188,23.11,66.81,2
0.7441,0.0263,23.03,66.81,2
0.7232,-0.0209,23.01,66.81,2
0.6914,-0.0318,22.98,66.81,2
0.7091,0.0177,22.94,66.81,2
0.6651,-0.044,22.95,66.81,2
0.6564,-0.0088,22.84,66.8,2
0.6672,0.0108,22.87,66.8,2
0.665,-0.0021,22.8,66.8,2
0.6482,-0.0169,22.8,66.79,2
0.6623,0.0141,22.75,66.79,2
0.6901,0.0278,22.83,66.79,2
0.6982,0.0081,22.86,66.79,2
0.6479,-0.0502,22.83,66.79,2
0.5875,-0.0605,22.87,66.78,2
0.5992,0.0118,22.85,66.77,2
0.6546,0.0554,22.86,66.77,2
0.6103,-0.0443,22.84,66.77,2
0.6206,0.0102,22.85,66.76,2
0.6399,0.0193,22.81,66.76,2
0.5987,-0.0413,22.75,66.75,2
0.603,0.0044,22.75,66.75,2
0.6402,0.0372,22.78,66.74,2
0.6888,0.0486,22.81,66.74,2
0.7179,0.0291,22.87,66.75,2
0.6858,-0.0321,22.79,66.74,2
0.6643,-0.0215,22.8,66.74,2
0.6537,-0.0106,22.8,66.74,2
0.6874,0.0337,22.8,66.74,2
0.7212,0.0338,22.81,66.74,2
0.7324,0.0112,22.75,66.74,2
0.6742,-0.0582,22.74,66.74,2
0.6623,-0.012,22.74,66.74,2
0.6355,-0.0268,22.71,66.74,2
0.6468,0.0113,22.74,66.74,2
0.6617,0.0149,22.81,66.73,2
0.6347,-0.027,22.77,66.73,2
0.6674,0.0327,22.81,66.73,2
0.6775,0.0101,22.82,66.73,2
0.6813,0.0038,22.85,66.73,2
0.7176,0.0363,22.87,66.73,2
0.7245,0.0069,22.91,66.73,2
0.7024,-0.022,22.87,66.73,2
0.6665,-0.0359,22.92,66.73,2
0.6866,0.0201,22.87,66.73,2
0.7179,0.0313,22.92,66.73,2
0.6852,-0.0328,22.84,66.73,2
0.6729,-0.0123,22.85,66.73,2
0.7136,0.0407,22.91,66.73,2
0.7274,0.0139,22.96,66.73,2
0.74,0.0126,23.03,66.74,2
0.7577,0.0176,23.02,66.74,2
0.7337,-0.024,22.96,66.74,2
0.7338,0.0001,22.93,66.74,2
0.7311,-0.0027,22.9,66.74,2
0.7455,0.0144,22.94,66.75,2
0.7597,0.0143,22.94,66.75,2
0.7156,-0.0441,22.96,66.75,2
0.6702,-0.0454,22.94,66.75,2
0.6457,-0.0245,22.99,66.75,2
0.6475,0.0018,22.96,66.74,2
0.6545,0.007,23.03,66.74,2
0.6285,-0.0259,22.96,66.74,2
0.6535,0.025,22.98,66.74,2
0.6492,-0.0043,22.96,66.73,2
0.649,-0.0002,22.99,66.73,2
0.6396,-0.0094,22.91,66.73,2
0.6535,0.0139,23.01,66.73,2
0.6351,-0.0185,22.94,66.72,2
0.6052,-0.0299,22.93,66.72,2
0.6469,0.0417,22.88,66.72,2
0.6321,-0.0147,22.79,66.71,2
0.6329,0.0007,22.75,66.71,2
0.5971,-0.0357,22.73,66.71,2
0.6006,0.0035,22.65,66.7,2
