OCI,delta_OCI,temp_indoor,humi_indoor,ac_mode_class
0.5834,0.0102,22.85,64.96,2
0.5941,0.0107,22.9,64.99,2
0.615,0.0209,22.82,65.02,2
0.633,0.018,22.85,65.05,2
0.6413,0.0083,22.84,65.08,2
0.6398,-0.0015,22.83,65.11,2
0.6544,0.0147,22.87,65.14,2
0.6476,-0.0068,22.92,65.17,2
0.6299,-0.0177,22.92,65.2,2
0.6653,0.0353,22.95,65.23,2
0.6664,0.0011,22.89,65.26,2
0.6561,-0.0103,22.9,65.28,2
0.676,0.0199,22.86,65.31,2
0.7054,0.0294,22.92,65.34,2
0.6815,-0.0238,22.83,65.37,2
0.6629,-0.0186,22.88,65.39,2
0.6583,-0.0046,22.79,65.42,2
0.665,0.0068,22.8,65.44,2
0.6918,0.0268,22.83,65.47,2
0.6539,-0.0379,22.87,65.49,2
0.6361,-0.0178,22.82,65.52,2
0.6299,-0.0061,22.85,65.54,2
0.6396,0.0096,22.88,65.56,2
0.6778,0.0382,22.93,65.58,2
0.6571,-0.0207,22.94,65.6,2
0.6427,-0.0144,22.96,65.62,2
0.4679,-0.1748,22.91,65.63,2
0.4817,0.0138,22.83,65.64,2
0.5279,0.0462,22.88,65.66,2
0.562,0.0341,22.81,65.67,2
0.5935,0.0316,22.73,65.69,2
0.5991,0.0056,22.83,65.71,2
0.638,0.0389,22.74,65.72,2
0.692,0.054,22.78,65.74,2
0.683,-0.0091,22.78,65.76,2
0.6726,-0.0104,22.88,65.78,2
0.6809,0.0083,22.85,65.8,2
0.6618,-0.0191,22.86,65.82,2
0.6546,-0.0072,22.94,65.83,2
0.6914,0.0368,22.98,65.85,2
0.6647,-0.0267,22.94,65.87,2
0.6371,-0.0276,22.95,65.88,2
0.597,-0.0401,22.95,65.89,2
0.5837,-0.0133,22.96,65.9,2
0.6244,0.0406,22.93,65.92,2
0.6104,-0.014,22.89,65.93,2
0.6073,-0.0031,22.88,65.94,2
0.592,-0.0153,22.85,65.95,2
0.6209,0.0289,22.73,65.96,2
0.6335,0.0126,22.7,65.98,2
0.6059,-0.0275,22.68,65.99,2
0.58,-0.0259,22.65,66.0,2
0.5505,-0.0295,22.62,66.0,2
0.5129,-0.0376,22.6,66.01,2
0.5205,0.0076,22.57,66.02,2
0.5575,0.037,22.58,66.02,2
0.5536,-0.0039,22.7,66.03,2
0.5674,0.0138,22.67,66.04,2
0.5723,0.0049,22.74,66.05,2
0.5224,-0.0499,22.77,66.05,2
0.5279,0.0055,22.75,66.06,2
0.5605,0.0326,22.69,66.06,2
0.5556,-0.0049,22.7,66.07,2
0.5775,0.0219,22.77,66.08,2
0.6303,0.0528,22.77,66.09,2
0.6022,-0.0281,22.72,66.1,2
0.6291,0.0269,22.8,66.11,2
0.6423,0.0133,22.76,66.12,2
0.6694,0.0271,22.77,66.13,2
0.6908,0.0214,22.78,66.14,2
0.7264,0.0356,22.77,66.15,2
0.7021,-0.0242,22.74,66.16,2
0.7238,0.0216,22.75,66.18,2
0.715,-0.0088,22.74,66.19,2
0.6946,-0.0204,22.74,66.2,2
0.674,-0.0206,22.72,66.21,2
0.6655,-0.0084,22.75,66.22,2
0.6742,0.0087,22.77,66.23,2
0.678,0.0038,22.83,66.24,2
0.6494,-0.0286,22.85,66.25,2
0.6395,-0.0099,22.86,66.25,2
0.6532,0.0137,22.95,66.26,2
0.6445,-0.0088,22.98,66.27,2
0.634,-0.0104,23.03,66.27,2
0.6489,0.0149,22.91,66.28,2
0.6587,0.0098,22.82,66.29,2
0.6531,-0.0056,22.81,66.29,2
0.6303,-0.0228,22.9,66.3,2
0.6124,-0.0179,22.87,66.31,2
0.582,-0.0304,22.86,66.31,2
0.621,0.039,22.84,66.31,2
0.4491,-0.1719,23.09,66.35,1
0.4878,0.0387,23.37,66.39,1
0.5154,0.0276,23.21,66.38,2
0.4951,-0.0203,23.11,66.38,2
0.514,0.0188,23.02,66.38,2
0.535,0.021,22.9,66.38,2
0.5557,0.0207,22.85,66.38,2
0.5519,-0.0037,22.74,66.38,2
0.5653,0.0133,22.7,66.38,2
0.6067,0.0414,22.67,66.38,2
0.6462,0.0395,22.63,66.39,2
0.6548,0.0086,22.66,66.39,2
0.6185,-0.0364,22.68,66.4,2
0.6388,0.0203,22.73,66.4,2
0.6331,-0.0057,22.7,66.4,2
0.6625,0.0294,22.77,66.41,2
0.6793,0.0168,22.82,66.41,2
0.6621,-0.0173,22.94,66.42,2
0.6591,-0.003,22.89,66.42,2
0.6522,-0.0069,22.85,66.43,2
0.6092,-0.0429,22.88,66.43,2
0.6364,0.0272,22.89,66.43,2
0.6346,-0.0018,22.82,66.44,2
0.59,-0.0446,22.85,66.44,2
0.6087,0.0187,22.84,66.44,2
0.635,0.0263,22.83,66.44,2
0.668,0.0329,22.82,66.45,2
0.6683,0.0004,22.92,66.45,2
0.6665,-0.0018,22.92,66.45,2
0.6505,-0.016,22.85,66.46,2
0.6265,-0.024,22.79,66.46,2
0.6572,0.0308,22.8,66.46,2
0.6549,-0.0024,22.71,66.47,2
0.6464,-0.0085,22.67,66.47,2
0.6302,-0.0162,22.68,66.47,2
0.6602,0.03,22.66,66.48,2
0.6482,-0.012,22.62,66.48,2
0.6504,0.0022,22.69,66.48,2
0.626,-0.0244,22.68,66.48,2
0.6129,-0.013,22.59,66.48,2
0.6523,0.0394,22.59,66.49,2
0.6627,0.0104,22.65,66.49,2
0.6841,0.0214,22.68,66.5,2
0.6933,0.0092,22.76,66.5,2
0.715,0.0217,22.71,66.51,2
0.7149,-0.0002,22.78,66.51,2
0.6893,-0.0256,22.79,66.52,2
0.6951,0.0058,22.8,66.52,2
0.6611,-0.0339,22.87,66.52,2
0.6497,-0.0115,22.96,66.52,2
0.6727,0.023,22.98,66.53,2
0.6495,-0.0232,23.01,66.53,2
0.6748,0.0253,23.06,66.53,2
0.6993,0.0246,23.07,66.54,2
0.6751,-0.0243,23.03,66.54,2
0.6401,-0.035,22.99,66.54,2
0.6376,-0.0025,23.02,66.54,2
0.651,0.0135,23.01,66.54,2
0.6855,0.0345,22.96,66.55,2
0.6958,0.0103,23.05,66.55,2
0.6554,-0.0404,23.07,66.55,2
0.649,-0.0063,22.92,66.55,2
0.6728,0.0238,22.9,66.56,2
0.6966,0.0238,22.95,66.56,2
0.6907,-0.0059,22.86,66.56,2
0.6859,-0.0048,22.74,66.57,2
0.6628,-0.0231,22.68,66.57,2
0.6975,0.0347,22.71,66.57,2
0.6857,-0.0118,22.75,66.58,2
0.6977,0.0121,22.72,66.58,2
0.7016,0.0038,22.71,66.58,2
0.6476,-0.054,22.7,66.58,2
0.6356,-0.0119,22.67,66.58,2
0.6396,0.0039,22.68,66.58,2
0.6579,0.0184,22.73,66.58,2
0.6575,-0.0005,22.72,66.59,2
0.6995,0.042,22.69,66.59,2
0.7139,0.0145,22.76,66.59,2
0.7194,0.0055,22.88,66.6,2
0.7347,0.0153,22.93,66.6,2
0.7171,-0.0177,22.94,66.61,2
0.7317,0.0146,23.01,66.61,2
0.7247,-0.007,23.04,66.61,2
0.6925,-0.0322,23.03,66.62,2
0.7074,0.0149,22.95,66.62,2
0.7335,0.0261,22.95,66.62,2
0.7593,0.0258,22.93,66.63,2
0.7208,-0.0385,22.9,66.63,2
0.7207,-0.0001,22.93,66.64,2
0.6713,-0.0495,22.89,66.64,2
0.6945,0.0232,22.87,66.64,2
0.7111,0.0166,22.81,66.64,2
0.73,0.019,22.8,66.65,2
0.7298,-0.0003,22.85,66.65,2
0.7406,0.0108,22.77,66.65,2
0.6841,-0.0565,22.81,66.65,2
0.7043,0.0202,22.81,66.66,2
0.7124,0.0081,22.85,66.66,2
0.7127,0.0003,22.82,66.66,2
0.7228,0.0101,22.94,66.66,2
0.6776,-0.0452,22.92,66.66,2
0.6385,-0.0391,22.84,66.66,2
0.5961,-0.0423,22.84,66.66,2
0.6005,0.0043,22.78,66.66,2
0.6492,0.0487,22.72,66.66,2
0.6475,-0.0017,22.74,66.66,2
0.6469,-0.0006,22.73,66.65,2
0.6825,0.0355,22.73,66.66,2
0.6922,0.0097,22.7,66.66,2
0.729,0.0368,22.7,66.66,2
0.7096,-0.0194,22.72,66.66,2
0.7159,0.0063,22.78,66.67,2
0.6842,-0.0316,22.73,66.67,2
0.6783,-0.0059,22.86,66.67,2
0.7097,0.0314,22.9,66.67,2
0.6869,-0.0228,22.9,66.67,2
0.7017,0.0148,22.91,66.67,2
0.6834,-0.0183,22.92,66.67,2
0.6854,0.002,22.88,66.67,2
0.7006,0.0152,22.9,66.67,2
0.7152,0.0146,22.86,66.68,2
0.7188,0.0037,22.83,66.68,2
0.7446,0.0258,22.77,66.68,2
0.7581,0.0134,22.83,66.69,2
0.7525,-0.0056,22.84,66.69,2
0.7581,0.0056,22.86,66.7,2
0.7343,-0.0238,22.93,66.7,2
0.7496,0.0152,22.88,66.7,2
0.7565,0.0069,22.93,66.71,2
0.761,0.0046,22.95,66.71,2
0.7106,-0.0504,22.96,66.71,2
0.6917,-0.0189,22.97,66.71,2
0.6245,-0.0672,22.91,66.71,2
0.6443,0.0198,22.83,66.71,2
0.6335,-0.0108,22.79,66.7,2
0.6739,0.0404,22.89,66.7,2
0.7031,0.0292,22.94,66.7,2
0.7023,-0.0007,22.93,66.71,2
0.6845,-0.0178,22.89,66.71,2
0.6657,-0.0188,22.86,66.7,2
0.6655,-0.0002,22.85,66.7,2
0.6179,-0.0476,22.8,66.7,2
0.608,-0.0099,22.79,66.7,2
0.6205,0.0125,22.72,66.69,2
0.6634,0.0429,22.67,66.69,2
0.6658,0.0024,22.62,66.69,2
0.6766,0.0108,22.62,66.69,2
0.665,-0.0116,22.66,66.69,2
0.6803,0.0153,22.72,66.69,2
0.6876,0.0073,22.79,66.69,2
0.6717,-0.0158,22.82,66.69,2
0.6958,0.024,22.92,66.69,2
0.7317,0.036,22.93,66.7,2
0.7449,0.0132,22.93,66.7,2
0.7666,0.0217,22.85,66.7,2
0.765,-0.0017,22.82,66.71,2
0.7443,-0.0207,22.81,66.71,2
0.7071,-0.0372,22.69,66.71,2
0.7077,0.0007,22.78,66.71,2
0.6715,-0.0362,22.84,66.71,2
0.6994,0.0279,22.93,66.71,2
0.6611,-0.0384,22.9,66.71,2
0.6652,0.0041,22.85,66.71,2
0.703,0.0378,22.87,66.71,2
0.7083,0.0053,22.82,66.71,2
0.6998,-0.0085,22.83,66.71,2
0.7083,0.0084,22.83,66.72,2
0.6894,-0.0188,22.75,66.72,2
0.69,0.0005,22.8,66.72,2
0.6876,-0.0024,22.83,66.72,2
0.6699,-0.0177,22.72,66.71,2
0.6524,-0.0175,22.62,66.71,2
0.667,0.0147,22.55,66.71,2
0.6841,0.0171,22.54,66.71,2
0.6837,-0.0005,22.58,66.71,2
0.7166,0.033,22.61,66.71,2
0.7385,0.0219,22.6,66.72,2
0.7603,0.0218,22.65,66.72,2
0.74,-0.0204,22.64,66.72,2
0.7518,0.0118,22.61,66.73,2
0.7012,-0.0505,22.59,66.73,2
0.6767,-0.0245,22.61,66.73,2
0.6921,0.0154,22.62,66.73,2
0.6872,-0.0049,22.64,66.73,2
0.7117,0.0245,22.62,66.73,2
0.7247,0.013,22.66,66.73,2
0.7559,0.0312,22.62,66.73,2
0.728,-0.0279,22.55,66.73,2
0.7386,0.0106,22.56,66.74,2
0.7379,-0.0008,22.69,66.74,2
0.7498,0.0119,22.78,66.74,2
0.711,-0.0388,22.83,66.74,2
0.7254,0.0144,22.88,66.74,2
0.7137,-0.0117,22.8,66.74,2
0.7323,0.0186,22.81,66.75,2
0.7492,0.0169,22.85,66.75,2
0.7808,0.0317,22.92,66.75,2
0.794,0.0132,22.89,66.76,2
0.794,-0.0,22.96,66.76,2
0.7629,-0.0311,22.95,66.76,2
0.7058,-0.0571,22.86,66.76,2
0.718,0.0122,22.86,66.76,2
0.7479,0.0299,22.88,66.77,2
0.7684,0.0205,22.89,66.77,2
0.7573,-0.0112,22.91,66.77,2
0.7663,0.0091,22.98,66.78,2
0.7599,-0.0064,22.99,66.78,2
0.7581,-0.0018,23.05,66.78,2
0.756,-0.0022,23.04,66.78,2
0.7167,-0.0392,23.06,66.78,2
0.6977,-0.019,23.07,66.78,2
0.7191,0.0214,23.08,66.78,2
0.7246,0.0055,23.18,66.78,2
0.7169,-0.0077,23.14,66.78,2
0.7347,0.0178,23.09,66.78,2
0.7371,0.0023,23.14,66.79,2
0.7601,0.023,23.23,66.79,2
0.7732,0.0131,23.13,66.79,2
0.7337,-0.0395,23.06,66.79,2
0.7001,-0.0336,22.98,66.79,2
0.7182,0.0181,22.86,66.79,2
0.6894,-0.0289,22.92,66.79,2
0.7115,0.0222,22.98,66.79,2
0.7241,0.0125,23.12,66.79,2
0.7309,0.0068,23.12,66.79,2
0.7478,0.0168,23.13,66.79,2
0.7622,0.0144,23.22,66.79,2
0.7295,-0.0327,23.12,66.79,2
0.7415,0.012,23.06,66.8,2
0.7228,-0.0187,23.05,66.8,2
0.7393,0.0165,23.02,66.8,2
0.7192,-0.02,23.03,66.8,2
0.7354,0.0162,23.06,66.8,2
0.7364,0.0009,23.02,66.8,2
0.7096,-0.0268,23.09,66.8,2
0.6919,-0.0177,23.08,66.8,2
0.7054,0.0135,23.08,66.8,2
0.721,0.0156,23.0,66.8,2
0.7107,-0.0103,23.02,66.8,2
0.6769,-0.0337,22.96,66.79,2
0.6993,0.0224,22.93,66.79,2
0.7278,0.0285,23.01,66.79,2
0.709,-0.0188,23.01,66.79,2
0.6783,-0.0307,22.91,66.79,2
0.6776,-0.0007,22.93,66.79,2
0.704,0.0264,23.07,66.79,2
0.6947,-0.0093,23.07,66.79,2
0.6743,-0.0204,23.08,66.79,2
0.6899,0.0155,23.03,66.78,2
0.7238,0.034,23.07,66.78,2
0.72,-0.0038,23.08,66.79,2
0.7138,-0.0063,23.06,66.79,2
0.7333,0.0196,22.96,66.79,2
0.7606,0.0273,22.94,66.79,2
0.7799,0.0193,22.9,66.79,2
0.7678,-0.0121,22.77,66.79,2
0.7748,0.007,22.8,66.8,2
0.7692,-0.0056,22.82,66.8,2
0.768,-0.0011,22.93,66.8,2
0.7739,0.0058,23.0,66.8,2
0.7889,0.015,22.99,66.81,2
0.8033,0.0144,23.01,66.81,2
0.8109,0.0076,23.0,66.82,2
0.8248,0.0138,23.09,66.82,2
0.8397,0.015,23.17,66.83,2
0.8269,-0.0129,23.19,66.83,2
0.8279,0.001,23.2,66.84,2
0.7912,-0.0366,23.17,66.84,2
0.7914,0.0002,23.16,66.84,2
0.7968,0.0054,23.2,66.84,2
0.7954,-0.0014,23.12,66.85,2
0.8035,0.0081,23.24,66.85,2
0.7726,-0.0308,23.18,66.85,2
0.7543,-0.0184,23.2,66.85,2
0.7438,-0.0105,23.1,66.85,2
0.7545,0.0108,23.14,66.85,2
0.7355,-0.019,23.11,66.85,2
0.7425,0.007,23.04,66.85,2
0.7763,0.0338,23.01,66.86,2
0.776,-0.0003,22.96,66.86,2
0.7876,0.0116,22.97,66.86,2
0.7591,-0.0285,22.96,66.86,2
0.7083,-0.0508,22.98,66.86,2
0.687,-0.0213,22.98,66.86,2
0.7041,0.0171,22.88,66.85,2
0.7357,0.0316,22.87,66.85,2
0.732,-0.0037,22.92,66.85,2
0.7215,-0.0105,22.95,66.85,2
0.721,-0.0004,22.92,66.85,2
0.7346,0.0135,22.89,66.85,2
0.7421,0.0075,22.92,66.85,2
0.7622,0.0201,23.02,66.85,2
0.7766,0.0144,23.04,66.85,2
0.7447,-0.0319,23.06,66.85,2
0.7521,0.0074,23.05,66.85,2
0.7596,0.0075,22.97,66.86,2
0.7381,-0.0215,23.0,66.86,2
0.7491,0.011,22.96,66.86,2
0.7171,-0.032,22.93,66.85,2
0.7317,0.0147,22.89,66.85,2
0.7259,-0.0059,22.87,66.85,2
0.7001,-0.0257,22.86,66.85,2
0.6975,-0.0026,22.92,66.85,2
0.7267,0.0292,22.87,66.85,2
0.7447,0.018,22.82,66.85,2
0.7404,-0.0044,22.77,66.85,2
0.752,0.0116,22.77,66.85,2
0.7187,-0.0333,22.79,66.85,2
0.731,0.0123,22.84,66.85,2
0.74,0.009,22.8,66.85,2
0.766,0.026,22.88,66.85,2
0.7693,0.0033,22.91,66.85,2
0.7522,-0.017,22.92,66.85,2
0.7701,0.0178,22.89,66.85,2
0.7839,0.0138,22.95,66.85,2
0.7522,-0.0317,23.03,66.86,2
0.7691,0.0169,23.08,66.86,2
0.7604,-0.0087,23.1,66.86,2
0.7512,-0.0092,23.15,66.86,2
0.7206,-0.0305,23.11,66.86,2
0.7252,0.0046,23.16,66.86,2
0.7064,-0.0188,23.23,66.85,2
0.6672,-0.0392,23.29,66.85,2
0.681,0.0138,23.27,66.85,2
0.7041,0.0231,23.35,66.85,2
0.7299,0.0258,23.19,66.85,2
0.7318,0.0019,23.08,66.84,2
0.707,-0.0248,23.05,66.84,2
0.7038,-0.0032,23.01,66.84,2
0.7267,0.0229,22.95,66.84,2
0.7146,-0.0121,22.98,66.84,2
0.7046,-0.01,22.95,66.84,2
0.7233,0.0187,22.93,66.84,2
0.7091,-0.0142,22.84,66.84,2
0.7167,0.0076,22.86,66.84,2
0.6868,-0.0299,22.81,66.83,2
0.7096,0.0228,22.8,66.83,2
0.7157,0.0061,22.84,66.83,2
0.6874,-0.0283,22.77,66.83,2
0.713,0.0256,22.83,66.83,2
0.713,0.0,22.83,66.83,2
0.6828,-0.0303,22.9,66.82,2
0.675,-0.0078,22.93,66.82,2
0.655,-0.02,22.94,66.82,2
0.6648,0.0098,22.89,66.82,2
0.6854,0.0206,22.89,66.81,2
0.6854,-0.0,22.94,66.81,2
0.6812,-0.0041,23.04,66.81,2
0.7014,0.0202,22.98,66.81,2
0.6929,-0.0086,23.06,66.81,2
0.6915,-0.0014,23.08,66.8,2
0.7121,0.0206,23.07,66.8,2
0.6984,-0.0138,22.99,66.8,2
0.6963,-0.002,22.95,66.8,2
0.7162,0.0198,22.87,66.8,2
0.7122,-0.004,22.86,66.8,2
0.7318,0.0196,22.77,66.8,2
0.7609,0.029,22.69,66.8,2
0.7538,-0.007,22.72,66.81,2
0.7402,-0.0136,22.74,66.81,2
0.6849,-0.0554,22.84,66.8,2
0.6685,-0.0164,22.85,66.8,2
0.696,0.0275,22.84,66.8,2
0.6685,-0.0275,22.81,66.8,2
0.672,0.0035,22.75,66.8,2
0.6455,-0.0265,22.76,66.79,2
0.6658,0.0202,22.74,66.79,2
0.6972,0.0314,22.73,66.79,2
0.7222,0.025,22.81,66.79,2
0.7476,0.0254,22.85,66.79,2
0.7674,0.0198,22.92,66.79,2
0.7824,0.015,22.98,66.8,2
0.7916,0.0091,23.11,66.8,2
0.7886,-0.003,23.07,66.8,2
0.7788,-0.0098,23.05,66.81,2
0.7245,-0.0543,23.01,66.81,2
0.7196,-0.0049,23.12,66.81,2
0.7296,0.0099,23.21,66.81,2
0.7413,0.0117,23.2,66.81,2
0.7182,-0.0231,23.24,66.81,2
0.7311,0.0129,23.17,66.81,2
0.7388,0.0077,23.18,66.81,2
0.7567,0.0179,23.18,66.81,2
0.7542,-0.0025,23.23,66.81,2
0.7504,-0.0038,23.18,66.81,2
0.7675,0.0171,23.19,66.82,2
0.7718,0.0043,23.26,66.82,2
0.7894,0.0176,23.18,66.82,2
0.7585,-0.0309,23.19,66.82,2
0.7347,-0.0239,23.2,66.82,2
0.735,0.0003,23.13,66.82,2
0.7368,0.0019,23.12,66.82,2
0.7375,0.0006,23.03,66.82,2
0.7206,-0.0169,22.95,66.82,2
0.7258,0.0053,22.99,66.82,2
0.7478,0.022,22.96,66.82,2
0.7518,0.0039,22.98,66.82,2
0.7616,0.0098,22.91,66.83,2
0.7455,-0.0161,22.92,66.83,2
0.7623,0.0168,22.92,66.83,2
0.7721,0.0098,22.95,66.83,2
0.7567,-0.0154,22.91,66.83,2
0.6954,-0.0613,22.82,66.83,2
0.7185,0.0231,22.71,66.83,2
0.7057,-0.0128,22.71,66.83,2
0.7026,-0.0032,22.75,66.83,2
0.7062,0.0036,22.82,66.83,2
0.7039,-0.0023,22.76,66.82,2
0.7178,0.0139,22.81,66.82,2
0.7371,0.0193,22.81,66.82,2
0.7506,0.0135,22.89,66.82,2
0.7594,0.0089,22.92,66.83,2
0.7566,-0.0029,23.0,66.83,2
0.7141,-0.0425,23.04,66.83,2
0.7121,-0.002,23.03,66.83,2
0.7032,-0.0089,22.96,66.82,2
0.6857,-0.0175,23.01,66.82,2
0.6878,0.0021,22.98,66.82,2
0.7047,0.0169,22.91,66.82,2
0.7005,-0.0042,22.95,66.82,2
0.724,0.0235,22.87,66.82,2
0.7437,0.0198,22.84,66.82,2
0.6683,-0.0754,22.91,66.82,2
0.6817,0.0134,22.91,66.81,2
0.6764,-0.0053,22.87,66.81,2
0.6904,0.014,22.88,66.81,2
0.7039,0.0135,22.84,66.81,2
0.7021,-0.0018,22.84,66.81,2
0.6736,-0.0285,22.8,66.8,2
0.6668,-0.0068,22.78,66.8,2
0.6928,0.026,22.78,66.8,2
0.6682,-0.0246,22.88,66.8,2
0.6701,0.0019,22.82,66.8,2
0.6548,-0.0153,22.85,66.79,2
0.6677,0.013,22.85,66.79,2
0.6784,0.0107,22.83,66.79,2
0.6988,0.0204,22.85,66.79,2
0.6909,-0.0079,22.87,66.79,2
0.712,0.021,22.9,66.79,2
0.7343,0.0223,22.98,66.79,2
0.7281,-0.0062,22.95,66.79,2
0.738,0.01,23.07,66.79,2
0.7507,0.0126,23.03,66.79,2
0.7635,0.0129,23.04,66.79,2
0.7622,-0.0014,23.03,66.8,2
0.7738,0.0116,23.0,66.8,2
0.757,-0.0167,23.02,66.8,2
0.7166,-0.0404,23.07,66.8,2
0.7016,-0.015,23.04,66.8,2
0.7013,-0.0003,23.05,66.8,2
0.6946,-0.0067,23.03,66.8,2
0.6639,-0.0306,23.12,66.79,2
0.6547,-0.0093,23.08,66.79,2
0.6273,-0.0274,23.09,66.79,2
0.6396,0.0123,23.1,66.78,2
0.6412,0.0016,23.11,66.78,2
0.6577,0.0166,23.06,66.78,2
0.665,0.0073,23.06,66.77,2
0.6639,-0.0011,22.99,66.77,2
0.6928,0.0289,23.0,66.77,2
0.6872,-0.0057,22.88,66.77,2
0.7066,0.0194,22.95,66.77,2
0.7096,0.003,22.97,66.77,2
0.6911,-0.0185,23.01,66.77,2
0.7098,0.0187,23.06,66.77,2
0.7257,0.0159,23.05,66.77,2
0.6934,-0.0323,23.04,66.77,2
0.665,-0.0284,23.04,66.77,2
0.6764,0.0114,22.95,66.77,2
0.6792,0.0028,22.93,66.76,2
0.666,-0.0131,22.92,66.76,2
0.649,-0.0171,22.86,66.76,2
0.6829,0.0339,22.84,66.76,2
0.7231,0.0402,22.8,66.76,2
0.7523,0.0292,22.83,66.76,2
0.723,-0.0293,22.79,66.76,2
0.7116,-0.0114,22.8,66.76,2
0.7293,0.0177,22.77,66.76,2
0.7392,0.0099,22.8,66.77,2
0.7361,-0.0031,22.81,66.77,2
0.7148,-0.0213,22.84,66.77,2
0.6573,-0.0576,22.77,66.77,2
0.6632,0.0059,22.83,66.76,2
0.672,0.0088,22.86,66.76,2
0.6903,0.0183,22.84,66.76,2
0.6893,-0.001,22.83,66.76,2
0.6512,-0.0382,22.84,66.76,2
0.656,0.0048,22.93,66.76,2
0.6816,0.0256,22.84,66.75,2
0.6492,-0.0324,22.87,66.75,2
0.6277,-0.0215,22.84,66.75,2
0.6086,-0.0192,22.83,66.74,2
0.5946,-0.0139,22.86,66.74,2
0.6186,0.024,22.93,66.73,2
0.6358,0.0171,22.96,66.73,2
0.6508,0.0151,22.95,66.73,2
0.6723,0.0215,22.86,66.73,2
0.6864,0.0141,22.88,66.73,2
0.6779,-0.0085,22.93,66.73,2
0.7049,0.0269,23.03,66.73,2
0.7177,0.0129,23.08,66.73,2
0.6966,-0.0212,23.2,66.73,2
0.7194,0.0229,23.19,66.73,2
0.7013,-0.0181,23.19,66.73,2
0.6806,-0.0207,23.16,66.73,2
0.718,0.0375,23.13,66.73,2
0.7216,0.0036,23.14,66.73,2
0.7372,0.0156,23.15,66.74,2
0.7545,0.0174,23.2,66.74,2
0.7102,-0.0443,23.21,66.74,2
0.707,-0.0032,23.26,66.74,2
0.6517,-0.0553,23.21,66.74,2
0.6247,-0.027,23.12,66.73,2
0.6252,0.0005,23.01,66.73,2
0.6426,0.0174,22.99,66.73,2
0.6733,0.0307,23.06,66.73,2
0.6595,-0.0138,22.98,66.73,2
0.643,-0.0165,22.99,66.72,2
0.6641,0.0211,23.05,66.72,2
0.6452,-0.0188,22.98,66.72,2
0.6718,0.0266,22.91,66.72,2
0.6812,0.0094,22.92,66.72,2
0.6389,-0.0423,22.86,66.72,2
0.5833,-0.0557,22.84,66.71,2
0.5548,-0.0284,22.86,66.7,2
0.5714,0.0166,22.8,66.7,2
0.5783,0.0069,22.79,66.69,2
0.5798,0.0015,22.69,66.69,2
0.6125,0.0326,22.64,66.69,2
0.6138,0.0013,22.74,66.68,2
